time,user_name,user_color,message
276,paulmccartneyy_,#DAA520,"!discord"
277,nightbot,#7C7CE1,"https://discord.com/invite/aUSKbeJPXp"
298,kerloud,#DADADA,"That creepy faced scared the absolute shit out of me it's nightmare fuel"
299,kiinggslley,#00FF7F,"my friend met Ryan windridge the other day"
301,thetasigma01,#1E90FF,"CAN U CHECK ON ME!"
302,sofiyeg,#8A2BE2,"i'm expecting some stiff competition"
305,tashathetwat,,"Is my mii sleeping as always"
305,masonlutherking0,#00FF7F,"goomy use the Nintendo website to make miis"
315,kiinggslley,#00FF7F,"apparently he was rude"
321,best_lesbian,#FF69B4,"Just check up on chat"
332,goomylfc,#FF0000,"i'll just whip out the 2dsxl"
334,kiinggslley,#00FF7F,"can you make a mii of graham the gay unicorn or big oogie"
337,masonlutherking0,#00FF7F,"ohhh dinner with Ryan"
338,ttvbest_fortnite_player,#FF0000,"Made an account, it's called g1mpyperm"
350,masonlutherking0,#00FF7F,"@kiinggslley BIG OGGIE OMG"
356,dooberrrrrrr,,"gaming"
358,thetasigma01,#1E90FF,"check up on me pls"
361,paulmccartneyy_,#DAA520,"imagine not preparing in advance.. smh"
363,cocokofu,,"hi"
365,brodzster11,,"imma just do it on my switch easier for me"
365,ujuzicc,#00F7FF,"hello nevo1st"
366,tashathetwat,,"HOORAAAY"
368,stxticscrexm,#9D8FDE,"yippeee"
368,ttvbest_fortnite_player,#FF0000,"Fortnite whoop!!!"
372,kiinggslley,#00FF7F,"can you do big oggie mii"
373,sofiyeg,#8A2BE2,"big fortnite friday incoming!!"
377,ttvbest_fortnite_player,#FF0000,"And og will be out omg"
377,paulmccartneyy_,#DAA520,"fortnite! POG!"
384,thetasigma01,#1E90FF,"thats nice nevo but did we fucking ask"
388,kiinggslley,#00FF7F,"YOU NEED TO FIND BIG OGGIE"
389,natehassoretummy,,"hyped"
390,dooberrrrrrr,,"dooberrrrrrr subscribed with Prime. They've subscribed for 3 months, currently on a 2 month streak! i love to subscribe to nevo1st!!!! i love to subscribe to nevo1st!!!! i love to subscribe to nevo1st!!!! i love to subscribe to nevo1st!!!! i love to subscribe to nevo1st!!!! i love to subscribe to nevo1st!!!!"
392,kerloud,#DADADA,"Og returns tomorrow aswell how lovely timed"
393,ujuzicc,#00F7FF,"sorry I’m late you usually start about 30 mins later than this so was caught out"
399,kiinggslley,#00FF7F,"check big oggie on TikTok 💀"
411,tashathetwat,,"Would send some bits in celebration but got none left"
411,izzyatzizzis,#2E8B57,"Hi nevo had a very bad day today this will cheer me up :)"
421,ttvbest_fortnite_player,#FF0000,"Nevo go live on Saturday pls"
422,paulmccartneyy_,#DAA520,"is it gonna work the same way as art competition? because that gave me palpitations"
428,sofiyeg,#8A2BE2,"@UjuziCC it's unexpected that he's on time"
446,ttvbest_fortnite_player,#FF0000,"WHERE DID MY VIP GO"
447,sofiyeg,#8A2BE2,"should be enough"
449,kiinggslley,#00FF7F,"big oggie is like a golf player on TikTok"
463,paulmccartneyy_,#DAA520,"half of 32 is famously 15"
463,sofiyeg,#8A2BE2,"@ttvbest_fortnite_player i think you kept spamming for worms"
465,tashathetwat,,"Nevo, I got blocked for talking too much about Alex Turner/Arctic Monkeys to a guy nevo1sSmiles"
474,ic3mini,#000000,"ic3mini subscribed with Prime. They've subscribed for 5 months, currently on a 5 month streak! 5 AMAZING MONTHS. THANK YOU FOR BEING SO ENTERTAINING. i hope to be on tomorrow for fortnite :P"
477,ttvbest_fortnite_player,#FF0000,"@sofiyeg crying."
493,ujuzicc,#00F7FF,"art competition? fuck that when’s the mr fart competition"
499,masonlutherking0,#00FF7F,"MyAvatar MyAvatar"
507,lyraawr,#FF69B4,"@UjuziCC thats minging"
509,thetasigma01,#1E90FF,"pls check up on my mii :("
513,ttvbest_fortnite_player,#FF0000,"Guess I'll talk more about P00 STREAMS (can't stop me mods.)"
513,izzyatzizzis,#2E8B57,"Is my new friend nintendog here"
521,lyraawr,#FF69B4,"@ttvbest_fortnite_player got me there"
524,ujuzicc,#00F7FF,"@lyraawr bit rude to Conan lucie"
533,ttvbest_fortnite_player,#FF0000,"@lyraawr I'm too good"
537,izzyatzizzis,#2E8B57,"How's your day been nevo?"
546,lyraawr,#FF69B4,"@UjuziCC what he doesnt know cant hurt him"
554,tashathetwat,,"Check on me aswell nevo1sFrowns nevo1sFrowns"
559,kiinggslley,#00FF7F,"haven’t been in for ages is Anne smegarty still alive?"
561,ujuzicc,#00F7FF,"check on aima Moses and give him a new hat please and thank you"
572,izzyatzizzis,#2E8B57,"I got called a disappointment and cried in front of everyone today 😭"
592,sofiyeg,#8A2BE2,"i learned too much about theta in the bully stream"
608,best_lesbian,#FF69B4,"I really want a orange"
609,thetasigma01,#1E90FF,"want to hear the story of how i pushed my brother out a freezer and broke his arm?"
611,lyraawr,#FF69B4,"im gonna copy everything u make"
622,thetasigma01,#1E90FF,"@SofiyeG your welcome <3"
623,tashathetwat,,"My mii needs to make a move on Alex"
633,izzyatzizzis,#2E8B57,"WHERE IS MY DS"
637,triabtrue,,"AYUP"
655,tashathetwat,,"You're married, you soggy tissue"
655,best_lesbian,#FF69B4,"My Mii needs to make a move on Jill valentine"
657,triabtrue,,"did you slick your hair back nevo?"
663,ujuzicc,#00F7FF,"aima Moses pleade"
664,natehassoretummy,,"jacob elordi needs a beard now"
668,ujuzicc,#00F7FF,"*please"
678,triabtrue,,"ohh"
680,ujuzicc,#00F7FF,"don’t do it"
686,bill_schitt,#008000,"bill_schitt subscribed with Prime. They've subscribed for 8 months! Phuck you nevo Phuck you nevo Phuck you nevo Phuck you nevo Phuck you nevo Phuck you nevo Phuck you nevo"
686,ujuzicc,#00F7FF,"I love my costume"
700,ujuzicc,#00F7FF,"I am a dinosa"
702,ujuzicc,#00F7FF,"ur"
704,paulmccartneyy_,#DAA520,"8 months. the baby is almost ready to be born"
704,thetasigma01,#1E90FF,"but yeah i when i was youger me and my brother where playing in a empty freezer ands i pushed him out and he broke his arm"
712,triabtrue,,"goodness !"
713,kerloud,#DADADA,"Nevo whys your dono"
720,bill_schitt,#008000,"right thats it im unsubbing"
722,best_lesbian,#FF69B4,"Congratulations nevoo!!"
728,tashathetwat,,"DID YOU SEE KATE KING WAS SEEN"
736,kerloud,#DADADA,"Uhhh forgot what I was gonna say"
737,realkdy20,#0000FF,"serious about sausage rolls"
737,bill_schitt,#008000,"@Tashathetwat why do you say it like she's Bigfoot"
741,tashathetwat,,"SHES ALIVE"
752,paulmccartneyy_,#DAA520,"EVIL VAL (her mum) made her delete all her vids :("
754,jackebee_,,"nevo are you getting the ladbbay book for christmas"
759,masonlutherking0,#00FF7F,"let’s have a party it’s Christmas Day"
762,bill_schitt,#008000,"NEVO I HEARD YOU LOVE THE ORIGINAL NOW BECAUSE OF LADBABY"
763,sofiyeg,#8A2BE2,"i'm ready"
764,sofiyeg,#8A2BE2,"1"
764,tashathetwat,,"1"
764,kiinggslley,#00FF7F,"2"
765,stxticscrexm,#9D8FDE,"1"
766,masonlutherking0,#00FF7F,"1"
766,best_lesbian,#FF69B4,"1"
767,natehassoretummy,,"1"
768,thetasigma01,#1E90FF,"1"
768,novakulive,#FF7272,"1"
769,brodzster11,,"1"
771,dooberrrrrrr,,"1"
772,lyraawr,#FF69B4,"wait im trying to change my nintendo password"
773,extrabulletz992,,"1"
776,izzyatzizzis,#2E8B57,"How does this work??"
779,pestopasta06,,"1"
783,realkdy20,#0000FF,"read it all on stream"
785,ujuzicc,#00F7FF,"this guy just hates aima moses"
787,anastasiabvrhausen,#FF00E7,"Hello I forgot you had a haircut and it frightened me for a moment"
790,kerloud,#DADADA,"Have you seen kays cookings Sheaperd pie with dairy milk and chocolate buttons"
808,paulmccartneyy_,#DAA520,"HI ANASTASIA"
812,tashathetwat,,"nobody should be friends w dobbo"
815,anastasiabvrhausen,#FF00E7,"Hello Paul"
817,bill_schitt,#008000,"@kerloud that sounds nasty as fuck"
821,ujuzicc,#00F7FF,"don’t say that about aima moses he isn’t interested in you like that"
829,bill_schitt,#008000,"Sanjay Bennet"
830,sofiyeg,#8A2BE2,"i'm itching to get started"
831,anastasiabvrhausen,#FF00E7,"I have a SECRET PLAN for the Mii making competition and I am GUARANTEED to win"
834,natehassoretummy,,"its the final countdown"
841,thetasigma01,#1E90FF,"Nevo can we get married for tax reasons in a big tesco"
848,lyraawr,#FF69B4,"apparently i set a different birthday on my nintendo account when i first made it. kill me"
854,thetasigma01,#1E90FF,":("
867,anastasiabvrhausen,#FF00E7,"why the hell do u need a nintendo account just so u can use the mii maker?"
873,tashathetwat,,"i don't like chilli con carne"
875,izzyatzizzis,#2E8B57,"Bro I got my DS out with tomodachi life loaded up is that not how this works"
875,thetasigma01,#1E90FF,"leavening the stream and never coming back"
888,anastasiabvrhausen,#FF00E7,"Nah I've got an account just asking LOL"
894,tashathetwat,,"35 veiwers tho!!"
895,thetasigma01,#1E90FF,"ITS FOR TAX REASONS!"
898,bill_schitt,#008000,"you are pretty desperate mate"
901,realkdy20,#0000FF,"yes when they're the top gifter"
916,izzyatzizzis,#2E8B57,"Okay"
917,paulmccartneyy_,#DAA520,"make it on a wee? Why would you even say that"
920,sofiyeg,#8A2BE2,"the website also makes it easier to take the picture"
938,ic3mini,#000000,"omg the amount of reacts to the mii maker competition is crazy!!"
940,tashathetwat,,"im so ready steady go"
948,natehassoretummy,,"feels like christmas has come early"
949,realkdy20,#0000FF,"can i make my miis on the sims????"
960,paulmccartneyy_,#DAA520,"can you wait til i find my mouse pls. its gone missing and i wanna lock in"
970,masonlutherking0,#00FF7F,"I… AM…READY"
981,dooberrrrrrr,,"if i lose im going to rage"
983,tashathetwat,,"whos working at this time anyways fuckin hell"
997,lyraawr,#FF69B4,"okay i got into my account :)"
999,natehassoretummy,,"i was born ready"
1005,izzyatzizzis,#2E8B57,"Where do i access the mii maker"
1009,ic3mini,#000000,"could it be a fictional person? could it be an animal?"
1010,kerloud,#DADADA,"I have chosen to not participate in this competition but if I did I would dominate"
1018,anastasiabvrhausen,#FF00E7,"WAIT I'VE GOT A REALLY GOOD STORY ABOUT MR TUMBLE"
1022,realkdy20,#0000FF,"as a neutral party can i pick a mii for people to make"
1024,paulmccartneyy_,#DAA520,"just realised itll be "mods run a poll" all friggen stream long"
1028,masonlutherking0,#00FF7F,"oh yeah my image is right there"
1039,sofiyeg,#8A2BE2,"@paulmccartneyy_ and all that while unpaid :("
1043,tashathetwat,,"Nevo did you see my PG tips haul today"
1045,izzyatzizzis,#2E8B57,"Where is the mii maker app"
1045,lyraawr,#FF69B4,"thanks i was going to get upset"
1046,thetasigma01,#1E90FF,"@AnastasiaBvrhausen is it the pedo one!?!?!?!"
1047,bill_schitt,#008000,"epic hype train"
1055,brodzster11,,"oh god"
1059,dooberrrrrrr,,"Choo Chooo ChillGirl"
1059,tashathetwat,,"YES"
1060,kenziemoocow,,"whats the website"
1060,best_lesbian,#FF69B4,"Yeahh"
1063,brodzster11,,"yes"
1063,masonlutherking0,#00FF7F,"yeahh"
1063,nevo1st,#1E90FF,"https://studio.mii.nintendo.com/?client_id=f2503ae55136cd57"
1064,natehassoretummy,,"born ready"
1066,dooberrrrrrr,,"hurry up."
1066,sofiyeg,#8A2BE2,"i'm ready"
1066,thetasigma01,#1E90FF,"im ready!"
1069,best_lesbian,#FF69B4,"nevo1sBosh"
1071,thetasigma01,#1E90FF,"IM READY!"
1076,ic3mini,#000000,"guys search up owen crews!"
1076,tashathetwat,,"LETS GO"
1081,lyraawr,#FF69B4,"that'd make my hands dry"
1081,ic3mini,#000000,"that takes you to the mii maker"
1082,brodzster11,,"CMON"
1085,realkdy20,#0000FF,"i'm not ready because i'm not playing"
1088,jackebee_,,"need to win this the moneys gonna go towards my nans knee surgery"
1098,bill_schitt,#008000,"bill_schitt gifted a Tier 1 sub to pineroyai! "
1098,bill_schitt,#008000,"bill_schitt gifted a Tier 1 sub to Tweetythis! "
1098,bill_schitt,#008000,"bill_schitt gifted a Tier 1 sub to Axle3333! "
1098,bill_schitt,#008000,"bill_schitt gifted a Tier 1 sub to Ismand1994! "
1098,bill_schitt,#008000,"bill_schitt gifted a Tier 1 sub to unholyxheadshot! "
1099,bill_schitt,#008000,"bill_schitt is gifting 5 Tier 1 Subs to nevo1st's community! "
1101,ic3mini,#000000,"OHH"
1106,anastasiabvrhausen,#FF00E7,"NEVO CAN I TELL MY STORY ABOUT MR TUMBLE ITS REALLY GOOD"
1110,anastasiabvrhausen,#FF00E7,"ITS SO FUNNY"
1119,brodzster11,,"where’s mr tumble gone"
1131,ttvbest_fortnite_player,#FF0000,"Has it started yet"
1136,ttvbest_fortnite_player,#FF0000,"NOOOOOO"
1136,bill_schitt,#008000,"make him a mini version on the screen"
1140,ic3mini,#000000,"ohh! thanks for the (ENTER AMOUNT HERE) gifted. thank you i really appreciate it!"
1143,ic3mini,#000000,"charlie GO"
1144,kerloud,#DADADA,"Mrtumble 1st"
1152,paulmccartneyy_,#DAA520,"@ic3mini LOL"
1155,fortnitefan1233312,#FF4500,"hi nevo. how's chat & streamer today?"
1161,ujuzicc,#00F7FF,"this mii is supposed to be mr tumble? looks nowt like him"
1177,fortnitefan1233312,#FF4500,"the website doesn't work for me."
1191,ttvbest_fortnite_player,#FF0000,"right well I'm dropping out of this competition 🙁"
1212,ujuzicc,#00F7FF,"@ttvbest_fortnite_player should ask him to play worms instead"
1215,kenziemoocow,,"not for me too"
1228,ttvbest_fortnite_player,#FF0000,"@ujuzicc he took away my vip for asking"
1235,lyraawr,#FF69B4,"yes :)"
1246,anastasiabvrhausen,#FF00E7,"I'm already done mate"
1246,ujuzicc,#00F7FF,"@ttvbest_fortnite_player exactly what do you have left to lose"
1271,anastasiabvrhausen,#FF00E7,"Because I'm a fucking Mii Expert u smelly twat"
1278,realkdy20,#0000FF,"downloaded a qr code off google thats why"
1284,bill_schitt,#008000,"didnt want to see mr tumble anyway"
1290,ttvbest_fortnite_player,#FF0000,"@ujuzicc banned from nevvies"
1297,paulmccartneyy_,#DAA520,"CANT MAKE THE NOSE RED. CANT RUN STREAM AND MII MAKER AT SAME TIME SMH"
1301,anastasiabvrhausen,#FF00E7,"FUCK OFF REALKDY SHOULD BE FAKEKDY"
1307,tashathetwat,,"almost done"
1312,ic3mini,#000000,"i just took a screenshot off twitter hope you dont mind"
1321,realkdy20,#0000FF,"im not even playing lol"
1330,anastasiabvrhausen,#FF00E7,"Also Nevo I hope u realise by showing Mr Tumble u are triggering my PTSD"
1336,best_lesbian,#FF69B4,"New face can?"
1345,best_lesbian,#FF69B4,"Cam*"
1356,anastasiabvrhausen,#FF00E7,"ITS A GOOD STORY#"
1368,ic3mini,#000000,"ill fix"
1368,bill_schitt,#008000,"I OFFERED TO HELP YOU TO SET IT UP"
1386,best_lesbian,#FF69B4,"The timer gives me flash backs from primary school"
1386,anastasiabvrhausen,#FF00E7,"typical straight white man ignoring offers of help"
1391,paulmccartneyy_,#DAA520,"girl wheres timer at"
1392,mcmental22,#0000FF,"Hello Nevo"
1407,tashathetwat,,"DONEEEE"
1409,lyraawr,#FF69B4,"fix this"
1411,lyraawr,#FF69B4,"immediately"
1427,anastasiabvrhausen,#FF00E7,"Ngl He's pretty fit"
1428,bill_schitt,#008000,"WTF DOLPHIN WII MII MAKER ONLY ALLOWS FOR ONE FACIAL MAKEUP THING AT ONCE"
1435,anastasiabvrhausen,#FF00E7,"THAT IS NOT THE STORY"
1436,thetasigma01,#1E90FF,"wait nevo?"
1443,mcmental22,#0000FF,"Nevo have you seen the edited Mr Tumble video?"
1443,tashathetwat,,"Anastasia thats insane."
1444,thetasigma01,#1E90FF,"can i redo mine even tho i posted it?"
1446,ttvbest_fortnite_player,#FF0000,"Nevo pls add 2 extra minutes so I can atleast try"
1447,lyraawr,#FF69B4,"😭"
1472,anastasiabvrhausen,#FF00E7,"ANSWER MY BLOODY CALL UR NOT EMBARRASING ME LIKE THIS"
1483,anastasiabvrhausen,#FF00E7,"I DID NOT GET CATFISHED BY A GUY PRETENDING TO BE MR TUMBLE"
1489,brodzster11,,"oh god mines something"
1497,paulmccartneyy_,#DAA520,"I used to like mii maker competition but too many sweats..."
1500,mcmental22,#0000FF,"Nevo who is better Justin Fletcher or Mr Tumble?"
1503,realkdy20,#0000FF,"@AnastasiaBvrhausen did mr tumble show you his spotty crack?"
1507,sofiyeg,#8A2BE2,"this was hard"
1516,anastasiabvrhausen,#FF00E7,"I'm going to kill you nevo"
1519,sofiyeg,#8A2BE2,"the nose was the shite part"
1543,anastasiabvrhausen,#FF00E7,"I'M SO BLOODY FUMING"
1550,lyraawr,#FF69B4,"people using the mustache thing as a red nose made me giggle"
1576,cyanyolk,#5F9EA0,"mines a lesbian hope you don’t mind"
1581,natehassoretummy,,"ive got this in the bag"
1588,paulmccartneyy_,#DAA520,"we dont hear anastasia"
1589,lyraawr,#FF69B4,"we cannot hear :)"
1598,tashathetwat,,"SPEAK UP ANASTASIA"
1599,lyraawr,#FF69B4,"please let me hear the voice of my dear friend anastasia"
1600,lyraawr,#FF69B4,"thank you"
1611,sofiyeg,#8A2BE2,"lmao"
1638,paulmccartneyy_,#DAA520,"Okay im making the mii on my ipad if i get through to next round. LOCKING IN!"
1657,lyraawr,#FF69B4,"LOL"
1658,potatoeman846,#9ACD32,"Nevo mate how do i get permission to put stuff in the discord"
1658,natehassoretummy,,"ive won"
1664,tashathetwat,,"My one is well good"
1667,anastasiabvrhausen,#FF00E7,"Bastard wanker hanging up on me"
1670,anastasiabvrhausen,#FF00E7,"I WON EASY"
1679,masonlutherking0,#00FF7F,"I’ve won"
1684,bill_schitt,#008000,"@nevo1st should we open Threads for each mii instead of just flooding the channel entirely"
1687,masonlutherking0,#00FF7F,"it’s too easy"
1688,bill_schitt,#008000,"it'll make it more organised"
1693,lyraawr,#FF69B4,"@potatoeman846 whats ur discord"
1701,anastasiabvrhausen,#FF00E7,"@ic3mini I WAS FOURTEEN YOU WANKER"
1706,lyraawr,#FF69B4,"nvm i see"
1709,tashathetwat,,"why is tumble so massive"
1711,potatoeman846,#9ACD32,"@lyraawr PotatoeMan846"
1717,realkdy20,#0000FF,"shrink tumble a bit"
1720,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
1723,bill_schitt,#008000,"what role is it to let people chat in that channel"
1725,tashathetwat,,"neither"
1729,paulmccartneyy_,#DAA520,"@potatoeman846 You should have permission, react to the nintendo thing in roles for the mii channel"
1746,lyraawr,#FF69B4,"what paul; said"
1747,goomylfc,#FF0000,"2"
1755,stxticscrexm,#9D8FDE,"mr twinkle"
1756,realkdy20,#0000FF,"that looks like you"
1759,tashathetwat,,"2"
1759,best_lesbian,#FF69B4,"Looks like you a bit"
1761,lyraawr,#FF69B4,"looks likeu a bit"
1763,sofiyeg,#8A2BE2,"looks a bit like you with the new haircut"
1763,dooberrrrrrr,,"looks a bit like you"
1763,kiinggslley,#00FF7F,"I kinda based mine on Justin not tumble"
1765,extrabulletz992,,"1"
1768,paulmccartneyy_,#DAA520,"STOP STIRRING THE VOTE"
1771,bill_schitt,#008000,""whos" 9 in english btw"
1773,anastasiabvrhausen,#FF00E7,"Don't say "I'm gonna do the pole""
1784,ttvbest_fortnite_player,#FF0000,"i got mine in, pls guys pls dont judge by how it looks"
1785,lyraawr,#FF69B4,"looks fucking scary"
1799,jackebee_,,"yaoi tumble"
1810,izzyatzizzis,#2E8B57,"Mine is very inviting"
1812,anastasiabvrhausen,#FF00E7,"Guys mine is so good it's definitely gonna win I think I might just automatically win the whole thing"
1814,sofiyeg,#8A2BE2,"@ttvbest_fortnite_player i've seen it and i'm already judging :3"
1838,tashathetwat,,"cheers nevo"
1842,mcmental22,#0000FF,"Nevo what was your favourite Justin Fletcher show mines was Justin's House"
1843,lyraawr,#FF69B4,"it looks so g unny i love it"
1845,lyraawr,#FF69B4,"f"
1848,lyraawr,#FF69B4,"unny"
1853,lyraawr,#FF69B4,"bit harsh???"
1854,realkdy20,#0000FF,"no need for a vote"
1854,sofiyeg,#8A2BE2,"LMAO"
1860,paulmccartneyy_,#DAA520,"LOL LUCIE"
1863,stxticscrexm,#9D8FDE,"very arsh"
1866,lyraawr,#FF69B4,"umm i think this is unfair. you've put me up against a good one"
1869,jackebee_,,"mr malnourished"
1874,sofiyeg,#8A2BE2,"the hair is on point tho"
1876,izzyatzizzis,#2E8B57,"@lyraawr protestors stick together i love yours"
1883,natehassoretummy,,"looks like nigel faragr"
1889,ttvbest_fortnite_player,#FF0000,"@SofiyeG matee i had a minute whilst looking ant clothes for an upcoming party :(("
1902,mcmental22,#0000FF,"Nevo what was your favourite Justin Fletcher show mines was Justin's House"
1908,anastasiabvrhausen,#FF00E7,"@lyraawr this is gonna be like the art one all over again… gonna be two crap ones vs each other getting all the way to the end…"
1913,ic3mini,#000000,"lucie with one vote and its mine wow"
1920,lyraawr,#FF69B4,"@AnastasiaBvrhausen exactly fucking bastards"
1924,sofiyeg,#8A2BE2,"sorry lyraawr but there was no way i could vote for that"
1931,paulmccartneyy_,#DAA520,"@AnastasiaBvrhausen RUDE."
1932,anastasiabvrhausen,#FF00E7,"voting against Tasha just bc of the beans"
1935,tashathetwat,,"Sorry Lyra :("
1935,ttvbest_fortnite_player,#FF0000,"everyone i beg you vote for me when it comes up"
1935,lyraawr,#FF69B4,"i can give myself permissions mate 👍 watch out"
1937,rizzo04,#FF00F3,"hi nevo hi chat"
1943,sofiyeg,#8A2BE2,"hi rizzo :3"
1962,bill_schitt,#008000,"YOU LOOK LIKE MR TUMBLE"
1963,best_lesbian,#FF69B4,"None of em"
1967,ttvbest_fortnite_player,#FF0000,"@lyraawr ooooo.."
1972,thetasigma01,#1E90FF,"@Rizzo04 Hey bestie"
1972,masonlutherking0,#00FF7F,"mines is goated las"
1977,paulmccartneyy_,#DAA520,"My one lowkey looks like nevo twinkdeath"
1982,lyraawr,#FF69B4,"@ttvbest_fortnite_player just a jest im too lazy anyway"
1986,anastasiabvrhausen,#FF00E7,"omg it was Nevo who catfished me…."
1986,realkdy20,#0000FF,"spoiling my ballot"
1986,jackebee_,,"you look like mr tumbles surrogate son"
1989,goomylfc,#FF0000,"wow"
1992,mcmental22,#0000FF,"Mr Tumble off of Wish"
1997,best_lesbian,#FF69B4,"Lad bay?"
2001,sofiyeg,#8A2BE2,"he looks like a character from star trek"
2005,goomylfc,#FF0000,"im my only vote cheers lads"
2011,masonlutherking0,#00FF7F,"easy work"
2029,mcmental22,#0000FF,"Gooey Mr Tumble looks like season 1 Doctor Who"
2041,tashathetwat,,"Alex Turner better not make an appearance tonight..."
2041,paulmccartneyy_,#DAA520,"so anxious rn :("
2050,best_lesbian,#FF69B4,"That's you"
2055,best_lesbian,#FF69B4,"Mineeee"
2057,lyraawr,#FF69B4,"LMFAO"
2058,tashathetwat,,"THAT IS NOT SCOTT PILGRIM"
2060,sofiyeg,#8A2BE2,"the mouth is on point"
2061,paulmccartneyy_,#DAA520,"BRUH its the reference PIC"
2062,lyraawr,#FF69B4,"OH MY GOD"
2065,lyraawr,#FF69B4,"IT DOES"
2066,brodzster11,,"this is a hard vote"
2067,goomylfc,#FF0000,"gimp"
2068,realkdy20,#0000FF,"fucking hell can they both lose"
2078,anastasiabvrhausen,#FF00E7,"What did I say 2 shite ones against each other so one goes through"
2079,bill_schitt,#008000,"it loks more like nevo again"
2081,goomylfc,#FF0000,"get them both gone"
2082,anastasiabvrhausen,#FF00E7,"I'm joking I'm joking"
2088,paulmccartneyy_,#DAA520,"K im killing myself SLASH J"
2088,bill_schitt,#008000,"i think half the people modelled the mii after you"
2089,lyraawr,#FF69B4,"@AnastasiaBvrhausen LMFAOOO"
2090,sofiyeg,#8A2BE2,"i like how half look more like you than they do mr tumble"
2092,ttvbest_fortnite_player,#FF0000,"@AnastasiaBvrhausen so rude anastasia"
2106,realkdy20,#0000FF,"cant vote for either of those"
2108,jackebee_,,"second one has got an aura"
2109,tashathetwat,,"My dad can do a rlly good mr tumble impression..."
2113,bill_schitt,#008000,"@nevo1st should we do the next miis in specific threads so its easier to pilfer through"
2118,paulmccartneyy_,#DAA520,"Not my fault nevo is tumble twink death is it"
2123,lyraawr,#FF69B4,"@SofiyeG i took nevo as inspiration for mine :)"
2126,tashathetwat,,"should I get him in?"
