time,user_name,user_color,message
2,ma1va_,,"HII"
10,jamieec,#5F9EA0,"evenin"
16,nevo1st,#1E90FF,"@ma1va_ ma1va id be careful saying hi to people from now on"
21,fivootm,#00973E,"POINTY POINTY BOY"
23,jamieec,#5F9EA0,"what did ppl have for tea?"
27,fivootm,#00973E,"POINTY POINTY EARS*"
27,nevo1st,#1E90FF,"hot dog"
29,cocokofu,,"helloooo"
31,conradwba,,"hello nevoooooooo"
32,ma1va_,,"@nevo1st Yeahhh.. BAHAHAHS"
32,ttvbest_fortnite_player,#1E90FF,"Pooʻ?"
33,boommer69,#2E8B57,"IM IN SAF"
37,ic3mini,#000000,"hi nevo worst"
38,totally_wired_47,#FF69B4,"hi nevo"
38,boommer69,#2E8B57,"im not gonna die"
43,sofiyeg,#8A2BE2,"hi everyone :3"
46,nevo1st,#1E90FF,"@boommer69 boomer dont die nooo dont die"
47,ic3mini,#000000,"JOKING"
47,boommer69,#2E8B57,"WASUP EVERYBODY"
48,thetasigma01,#1E90FF,"Hello!"
62,nevo1st,#1E90FF,"HELLO EVERYONE"
63,thetasigma01,#1E90FF,"its me Theta the freak"
65,fivootm,#00973E,"hi guys who wants some art? i'll dm you some nice words!"
66,boommer69,#2E8B57,"@nevo1st i joined,im in safe"
67,thetasigma01,#1E90FF,"Hello Nevo!"
68,conradwba,,"Hellooo"
78,thetasigma01,#1E90FF,"@FivooTM sure i would like art!"
78,jamieec,#5F9EA0,"@nevo1st https://www.twitch.tv/nevo1st/clip/RelentlessGentleShallotVoHiYo-a370YNus1JMl3wV2?filter=clips&range=all&sort=time"
80,totally_wired_47,#FF69B4,"Nevopoo"
86,paulmccartneyy_,#DAA520,"im woke and i watch nevo first"
93,nevo1st,#1E90FF,"@Totally_Wired_47 ???????"
97,anastasiabvrhausen,#FF00E7,"I click on and i see kid named finger with his feet out"
100,nevo1st,#1E90FF,"im drinking some water now guys"
104,sofiyeg,#8A2BE2,"i was just listening to the fivo gaming triabtrue christmas album, i actually really like it"
110,gheezy_7,#1E90FF,"hello Nevo and Nevlings"
117,thetasigma01,#1E90FF,"@SofiyeG its the best!"
121,conradwba,,"nevo1sKing"
124,sofiyeg,#8A2BE2,"@paulmccartneyy_ everyone in the woke mob watches nevo"
126,thetasigma01,#1E90FF,"my fav song is santa made me kill myself"
135,totally_wired_47,#FF69B4,"when is the nevo christmas special cuming"
140,smellysoggysock,#1E90FF,"noahcanadaTW noahcanadaERK"
142,cocokofu,,"the woke mob strikes back"
143,conradwba,,"Hellooo"
148,ttvbest_fortnite_player,#1E90FF,"Nevaughhh"
153,ttvbest_fortnite_player,#1E90FF,"Blurry cam bestie"
156,jamieec,#5F9EA0,"19th"
157,ttvbest_fortnite_player,#1E90FF,"18th?"
158,realkdy20,#0000FF,"17th december"
158,sofiyeg,#8A2BE2,"9/11"
162,anastasiabvrhausen,#FF00E7,"just off work and not changed yet?"
162,gheezy_7,#1E90FF,"top is smashing Nevo"
163,cocokofu,,"todat"
163,fivootm,#00973E,"20th"
165,folklohre,#FF69B4,"18"
167,izzyatzizzis,#2E8B57,"Hi nevo!!!"
169,ttvbest_fortnite_player,#1E90FF,"Still blurry bestie"
169,thetasigma01,#1E90FF,"i hope santa makes  fivo gaming cock work again"
172,ttvbest_fortnite_player,#1E90FF,"41st"
175,conradwba,,"January 20th?"
178,realkdy20,#0000FF,"edge and goon"
179,cocokofu,,"hooray for elf boy"
180,thetasigma01,#1E90FF,"where the fuck is my helo!"
181,paulmccartneyy_,#DAA520,"DECEMBER 18th! NEVVYS will happen ! Everyone whos Anyone WILL BE THERE"
181,fivootm,#00973E,"@ThetaSigma01 🙏🙏🙏"
183,thetasigma01,#1E90FF,"Hello*"
184,gheezy_7,#1E90FF,"you are the right height for an elf Nevo"
187,jamieec,#5F9EA0,"aw ur so whimsical"
189,boommer69,#2E8B57,"It's your sister suit @nevo1st?"
190,thetasigma01,#1E90FF,"good better"
197,jamieec,#5F9EA0,"really repping the victorian child look"
200,realkdy20,#0000FF,"but what are we doing today?"
215,sofiyeg,#8A2BE2,"i miss chris david man :("
223,jamieec,#5F9EA0,"what triggered them??"
226,conradwba,,"WOAH!!!"
227,gheezy_7,#1E90FF,"oower"
229,ma1va_,,"@JamieEC me saying hello"
230,ttvbest_fortnite_player,#1E90FF,"What a freakoh"
234,boommer69,#2E8B57,"DOX HIM"
236,ttvbest_fortnite_player,#1E90FF,"I'm gonna friend them"
247,paulmccartneyy_,#DAA520,"is it true today is the milk in first challenge?"
249,sneele_,#FF7F50,"3 raiders from sneele_ have joined! "
252,totally_wired_47,#FF69B4,"Freakynevo core"
253,jamieec,#5F9EA0,"georgia state or country?"
253,anastasiabvrhausen,#FF00E7,"ma1va cropped out when she said bad words to them"
256,hulkshart,#FF0000,"nevo the elf"
256,thetasigma01,#1E90FF,"all i said was "i like your icon" and they abused me"
258,sofiyeg,#8A2BE2,"hi sneele :3"
263,nevo1st,#1E90FF,"!so sneele_"
269,ttvbest_fortnite_player,#1E90FF,"Hellaugh sneele"
270,cocokofu,,"thank u sneele"
271,nevo1st,#1E90FF,"sneele!"
274,anastasiabvrhausen,#FF00E7,"SNEELE"
276,ic3mini,#000000,"use /"
277,anastasiabvrhausen,#FF00E7,"I shouted his name for u"
280,sneele_,#FF7F50,"Hello"
281,totally_wired_47,#FF69B4,"ew what tf is a sneele"
284,cocokofu,,"we love you sneele"
284,conradwba,,"Nevo what is your favourite Christmas song?"
297,anastasiabvrhausen,#FF00E7,"Memoir of a Sneele"
297,fivootm,#00973E,"@sneele_ hi snele"
299,thetasigma01,#1E90FF,"ThetaSigma01 is gifting 3 Tier 1 Subs to nevo1st's community! They've gifted a total of 50 in the channel! "
299,jamieec,#5F9EA0,"of course u do"
300,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to DeriTheLIVE! "
300,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to Agent_Rufus52! "
300,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to TheGamingTrainspotter! "
303,gheezy_7,#1E90FF,"Fairytale of New York"
306,cocokofu,,"wheyyyy"
306,ttvbest_fortnite_player,#1E90FF,"@sneele_ can we kiss under the cherry blossomed tree on nevnation 4?"
311,paulmccartneyy_,#DAA520,"i coughed up a sneele, my gp told me to put in tupperware and bring it in"
313,jamieec,#5F9EA0,"what do u think to christmas wrapping?"
315,anastasiabvrhausen,#FF00E7,"Nevo probably loves Fairytale of New York just so he can get away with saying slurs"
319,folklohre,#FF69B4,"HATOFUL BOYFRIEND LIKE U PROMSED"
325,boommer69,#2E8B57,"Bro 5 min only"
327,anastasiabvrhausen,#FF00E7,"YES HATOFUL BOYFRIEND"
329,sneele_,#FF7F50,"This is a really good song"
330,ttvbest_fortnite_player,#1E90FF,"Do minecraft"
345,gheezy_7,#1E90FF,"it’s quite a nice song"
350,ttvbest_fortnite_player,#1E90FF,"hardcore cumcraft"
350,totally_wired_47,#FF69B4,"im gonna bully nevo if he doesn't play bully"
354,nevo1st,#1E90FF,"https://www.youtube.com/watch?v=gaA7RAy5rYg"
360,sneele_,#FF7F50,"You should listen to the rest of hers stuff"
362,anastasiabvrhausen,#FF00E7,"You've just broken Folklohre's heart"
363,folklohre,#FF69B4,"MOVIESTARPLANET"
366,ttvbest_fortnite_player,#1E90FF,"It was fun"
367,sofiyeg,#8A2BE2,"i also want to see hateful boyfriend"
378,folklohre,#FF69B4,"im happy anastasia i love msp"
383,ttvbest_fortnite_player,#1E90FF,"Moviestarplanet? Really?"
389,jamieec,#5F9EA0,"what did u expect?"
389,sofiyeg,#8A2BE2,"it's a good game"
391,folklohre,#FF69B4,"YESYEYYYSYSYSY PLEASE"
392,sneele_,#FF7F50,"Listen to phoneboy if you like these guys or "late night drive home""
393,ttvbest_fortnite_player,#1E90FF,"Void the poll"
393,gheezy_7,#1E90FF,"up the bully"
396,cocokofu,,"PLEASE BULLY NO MOVIESTAR"
404,paulmccartneyy_,#DAA520,"you can only play msp if you download it btw :( for all the viewers who dont have it downloaded"
405,folklohre,#FF69B4,"DO IT FOR LIKE A MIN PLS AND THEN DO BULLY..."
408,totally_wired_47,#FF69B4,"yesss come on jimmy hopkins"
412,ttvbest_fortnite_player,#1E90FF,"Bully your viewers pls"
420,folklohre,#FF69B4,"noooo msp next time please :D"
440,jamieec,#5F9EA0,"where was fallacy quiz?"
440,folklohre,#FF69B4,"YES..... i will make alts to keep the average highh"
441,sofiyeg,#8A2BE2,"@paulmccartneyy_ will have to download it againg then, when did they take it offline"
445,conradwba,,"woah what’s happening?"
446,lil_kenan21002,,"Hi"
449,ttvbest_fortnite_player,#1E90FF,"Nevo when is nevnation 4?"
451,folklohre,#FF69B4,"do jerma"
460,ttvbest_fortnite_player,#1E90FF,"akselKhaled akselKhaled akselKhaled akselKhaled"
460,conradwba,,"Simple Simon and Luke Bennet"
461,boommer69,#2E8B57,"NEVO SMBD SHOOTING GO UNDER THE TABLE"
462,fivootm,#00973E,"mlp facebook"
463,ttvbest_fortnite_player,#1E90FF,"Class"
466,totally_wired_47,#FF69B4,"roleplay as bald nonce"
471,paulmccartneyy_,#DAA520,"im getting my rabies shots monday :("
474,boommer69,#2E8B57,"But i can't go on Monday..."
475,folklohre,#FF69B4,"yes they love jerma"
485,lil_kenan21002,,"Np"
489,anastasiabvrhausen,#FF00E7,"i'll roleplay as bugs bunny folklohre can u be daffy duck"
490,nintendogsforswitch,#5F9EA0,"sneele IDK HOW TO TYPEEE sorry"
495,nintendogsforswitch,#5F9EA0,"ill figure it out"
501,boommer69,#2E8B57,"No("
504,lil_kenan21002,,"Good u"
506,folklohre,#FF69B4,"@AnastasiaBvrhausen omg... just like sinjin drowning"
506,sneele_,#FF7F50,"So hyped for Nevnation"
509,folklohre,#FF69B4,"!game bully"
509,nightbot,#7C7CE1,"@folklohre -> The stream game has been updated to: Bully"
510,sofiyeg,#8A2BE2,"taking time off to be able to be there for nevnation 4 launch"
510,boommer69,#2E8B57,"i told you when we played in fortnite"
511,paulmccartneyy_,#DAA520,"!game bully scholarship"
518,boommer69,#2E8B57,"Well,ok"
518,jamieec,#5F9EA0,"why he has no shoes on?"
525,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
526,folklohre,#FF69B4,"!game bully scholarship edition"
526,nightbot,#7C7CE1,"@folklohre -> The stream game has been updated to: Bully: Scholarship Edition"
527,anastasiabvrhausen,#FF00E7,"!title I love doing big brown turds in the toilet"
