time,user_name,user_color,message
801,anastasiabvrhausen,#FF00E7,"Nevo btw just so you know I thought about it and I don't want to be a mod thanks though :)"
803,best_lesbian,#FF69B4,"I've lost my card did you take it"
803,ttvbest_fortnite_player,#FF0000,"You can't even win when you cheat, no shot you'll win"
811,ujuzicc,#00F7FF,"nevo just in case you didn't know @AnastasiaBvrhausen doesn't want to be mod"
816,paulmccartneyy_,#DAA520,"IVE GOT 15K u rat"
826,nintendogsforswitch,#5F9EA0,"i cant believe not a single person bet on jake paul..."
827,brodzster11,,"I reckon yea"
835,nintendogsforswitch,#5F9EA0,"the odds were so good"
843,best_lesbian,#FF69B4,"My rooms a tip that's why and I found that stuff actually"
844,paulmccartneyy_,#DAA520,"i bet on losing dogs....."
851,brodzster11,,"why is piglet built like that"
859,anastasiabvrhausen,#FF00E7,"@paulmccartneyy_ can u not call him a rat please he's a bit sensitive about his appearance since the accident"
869,xlbullyofnevo,#0000FF,"Nevo can you stop playing Silent Hill 2 it's making me feel uneasy not scared just uneasy"
873,zynxoh,#8A2BE2,"piglets scary faces made me very scared"
876,rizzo04,#FF00F3,"horrifying jumpscare middle left"
877,wigwad3,#00FF7F,"I think its because no one played it"
891,paulmccartneyy_,#DAA520,"@AnastasiaBvrhausen sorry. i thought since it didnt say *gly or g*nger it would be okay x"
896,sofiyeg,#8A2BE2,"were you better as a kid?"
898,anastasiabvrhausen,#FF00E7,"I'm Nevo's sister :)"
905,brodzster11,,"I think it was just your family"
907,best_lesbian,#FF69B4,"Get told"
909,hulkshart,#FF0000,"silent hill 2 again"
923,jamieec,#5F9EA0,"dont get the appeal for kids this is boring as"
931,anastasiabvrhausen,#FF00E7,"@paulmccartneyy_ well he's still both of those things"
938,jamieec,#5F9EA0,"thanks bestie"
941,best_lesbian,#FF69B4,"My history teacher genuinely hates me I think he's the one who took my credit card"
945,brodzster11,,"this is terrifying"
945,zynxoh,#8A2BE2,"AHHH"
947,jamieec,#5F9EA0,"as a kid i wouldve been bored to tears"
951,hulkshart,#FF0000,"that was horrifying piglet"
956,xlbullyofnevo,#0000FF,"Nevo can you sing Broke Boi by Flightreacts"
956,sofiyeg,#8A2BE2,"remember he said "i can do this" before the fight btw"
971,best_lesbian,#FF69B4,"I seen my nevo pin in his bin so probably"
994,ttvbest_fortnite_player,#FF0000,"You ain't nothing but a broke boi boi boi boi"
996,best_lesbian,#FF69B4,"Yea he's a bully"
1000,jamieec,#5F9EA0,"oh i remember u getting to here"
1008,jamieec,#5F9EA0,"u will struggle i think"
1016,best_lesbian,#FF69B4,"I can't it got covered in piss"
1022,xlbullyofnevo,#0000FF,"Nevo are you feeling uneasy?"
1022,ujuzicc,#00F7FF,"best_lesbian's history teacher is clearly a sneele ultra"
1023,ic3mini,#000000,"end submissions for prediction soon :PP"
1026,sofiyeg,#8A2BE2,"remember hoe he couldn't even get past moving a pumpkin"
1027,brodzster11,,"don’t know what’s worse this or the dream smp"
1028,bigfatfattyfatso,,"who pissed in the bin"
1029,rizzo04,#FF00F3,"piss bin"
1030,paulmccartneyy_,#DAA520,"bestlesbian have you thought about moving schools"
1035,wigwad3,#00FF7F,"i ate my nevo pib"
1054,nintendogsforswitch,#5F9EA0,"true u should close the prediction now"
1054,ttvbest_fortnite_player,#FF0000,"Who pisses in a bin"
1057,best_lesbian,#FF69B4,"I kid put a piss covered lanyard in it so"
1064,ttvbest_fortnite_player,#FF0000,"@nintendogsforswitch no"
1066,sofiyeg,#8A2BE2,"@ttvbest_fortnite_player best_lesbian's history teacher clearly"
1067,jamieec,#5F9EA0,"ok owen"
1070,jamieec,#5F9EA0,"it shows at the top"
1075,nintendogsforswitch,#5F9EA0,"@ttvbest_fortnite_player ???"
1075,jamieec,#5F9EA0,"u dont need to rely on description"
1088,best_lesbian,#FF69B4,"I learn that in primary"
1090,anastasiabvrhausen,#FF00E7,"well you know what maybe someone learned what it is from this game"
1100,xlbullyofnevo,#0000FF,"WILBUR STOP PLAYING PIGLETS BIG GAME!"
1108,ttvbest_fortnite_player,#FF0000,"Shush nevo I'm downloading games"
1115,jamieec,#5F9EA0,"is tommy joining later?"
1117,jamieec,#5F9EA0,"sorry i mean sneele"
1121,brodzster11,,"alright wilbur"
1127,ttvbest_fortnite_player,#FF0000,"Wouldn't let me put sh ush"
1136,best_lesbian,#FF69B4,"What my pin gets covered in piss and my card gets lost and you threaten to kill me I might just have to end it all"
1138,hulkshart,#FF0000,"sneele is wearing the tommy shirt today btw this isnt a lie"
1144,ttvbest_fortnite_player,#FF0000,"YESSSS"
1148,rizzo04,#FF00F3,"actual never ending stream"
1151,ic3mini,#000000,"thats a good idea!"
1152,paulmccartneyy_,#DAA520,"IDEA FOR A STREAM : minecraft hardcore keep streaming until nevo dies IRL!"
1152,brodzster11,,"2 min stream"
1155,zynxoh,#8A2BE2,"yes"
1158,rizzo04,#FF00F3,"that is a very good idea yes"
1159,ttvbest_fortnite_player,#FF0000,"YES PLS"
1160,jamieec,#5F9EA0,"kinda"
1162,ttvbest_fortnite_player,#FF0000,"PLEASE NEVO"
1166,sofiyeg,#8A2BE2,"that sounds fun"
1174,jamieec,#5F9EA0,"wouldnt u run out of viewers?"
1175,ic3mini,#000000,"that sounds great"
1178,best_lesbian,#FF69B4,"I'm pretty sure a kid said sneele in my class"
1191,bigfatfattyfatso,,"nevo I saw some guy in town today that looked like a fat nevo"
1193,ic3mini,#000000,"we'd probably win second try"
1212,anastasiabvrhausen,#FF00E7,"@bigfatfattyfatso that was his brother"
1220,best_lesbian,#FF69B4,"They do they bully me for being the best lesbian"
1221,jamieec,#5F9EA0,"we need a secret sign or phrase"
1228,bigfatfattyfatso,,"I did not very sorry was shivering like mad"
1232,jamieec,#5F9EA0,"like saying fart count = 4 or whatever"
1240,anastasiabvrhausen,#FF00E7,"@JamieEC yeah how about we raise one hand up in the air straight in front of us"
1246,nintendogsforswitch,#5F9EA0,"ANASTASIA???"
1247,brodzster11,,"and the kids"
1253,best_lesbian,#FF69B4,"I make my own nevo merch but it gets stolen"
1258,nintendogsforswitch,#5F9EA0,"LOLLL"
1261,sofiyeg,#8A2BE2,"@JamieEC can we get something that doesn't immediately alienate everyone else around us"
1261,jamieec,#5F9EA0,"when is the among us christmas album merch coming out?"
1268,anastasiabvrhausen,#FF00E7,"@nintendogsforswitch what"
1271,xlbullyofnevo,#0000FF,"Nevo can you tell us how the funeral of Great Wizard Wenford how is his family have you checked up on them will you spend Christmas with them"
1274,best_lesbian,#FF69B4,"Sorry my fault"
1277,lyraawr,#FF69B4,"good one nevo"
1279,brodzster11,,"oh my god"
1281,jamieec,#5F9EA0,"you should release it on vinyl"
1291,ujuzicc,#00F7FF,"losing before we even get to the last levels, believers are cooked"
1308,best_lesbian,#FF69B4,"@jamieec I reckon nevo should do a film and release it on dvd"
1312,rizzo04,#FF00F3,"yeah fair enough mate"
1320,xlbullyofnevo,#0000FF,"Nevo when will the Nevo1st music or boxing career start"
1324,jamieec,#5F9EA0,"@best_lesbian christmas film with the amongus album soundtrack"
1339,brodzster11,,"BOUAHHHHH"
1342,wigwad3,#00FF7F,"stinker and hooked"
1345,rizzo04,#FF00F3,"no one said that mate"
1348,sofiyeg,#8A2BE2,"no-one said tha"
1351,ujuzicc,#00F7FF,"nobody said that"
1354,bigfatfattyfatso,,"nevo were you in Birmingham today after piling on the pounds"
1355,ujuzicc,#00F7FF,"dirty man"
1355,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
1358,jamieec,#5F9EA0,"nevo have u never done a short film? i feel like that is something u would love to do"
1360,brodzster11,,"who said that"
1367,best_lesbian,#FF69B4,"I tell my friends to watch you and they tell me to fuck off"
1370,nintendogsforswitch,#5F9EA0,"keep it that way"
1370,xlbullyofnevo,#0000FF,"Nevo who will you casted to play you in the Nevo movie"
1372,paulmccartneyy_,#DAA520,"nevlings... One Day we'll say end stream and retire And nevo will... he'll be too old for streaming :("
1374,rizzo04,#FF00F3,"birmingham subathon"
1378,bigfatfattyfatso,,"oi what’s wrong with Birmingham"
1389,lyraawr,#FF69B4,"birmingham sounds really scary if im honest"
1398,rizzo04,#FF00F3,"can you do a stream where each sub you get you throw a brick at an old person"
1401,best_lesbian,#FF69B4,"I used to mistake Birmingham for  Benidorm"
1405,anastasiabvrhausen,#FF00E7,"@bigfatfattyfatso shit hole"
1408,lyraawr,#FF69B4,"class"
1409,wigwad3,#00FF7F,"Danny"
1410,paulmccartneyy_,#DAA520,"I JUST WOKE UP IN A STEAMING MOOD COS I LIVE IN A SHITHOLE"
1412,xlbullyofnevo,#0000FF,"Danny G"
1413,bigfatfattyfatso,,"that NEVER happened"
1419,paulmccartneyy_,#DAA520,"BIRMINGHAM IS A FOOKIN SHITHOLE"
1419,jamieec,#5F9EA0,"is that an egg yolk"
1424,best_lesbian,#FF69B4,"@rizzo04 I'm doing that next week"
1433,bigfatfattyfatso,,"Liverpool"
1437,ujuzicc,#00F7FF,"nevo birmingham has a primark with 5 floors, think you'd love it"
1438,brodzster11,,"I’ve seen that"
1445,lyraawr,#FF69B4,"NEVERRRR!"
1445,brodzster11,,"using it as a rocket launcher"
1448,rizzo04,#FF00F3,"whats the issue hes just having a laugh"
1448,bigfatfattyfatso,,"bollox"
1451,bigfatfattyfatso,,"fake news"
1452,best_lesbian,#FF69B4,"That was me"
1453,sofiyeg,#8A2BE2,"FAKE"
1458,ujuzicc,#00F7FF,"AI"
1461,bigfatfattyfatso,,"AI"
1473,rizzo04,#FF00F3,"that fountain is the piss bin with the pin it it"
1475,rizzo04,#FF00F3,"in it*"
1481,paulmccartneyy_,#DAA520,"stop doxxing yourself by defending your home towns"
1488,kerloud,#DADADA,"Nevo nevo nevo hi"
1489,bigfatfattyfatso,,"Birmingham is slept on"
1490,brodzster11,,"not very strong is he"
1491,rizzo04,#FF00F3,"i dont know mate sorry mate thanks mate"
1498,lyraawr,#FF69B4,"@bigfatfattyfatso rightly so"
1503,jamieec,#5F9EA0,"huddesrfield"
1507,xlbullyofnevo,#0000FF,"Dundee"
1509,zynxoh,#8A2BE2,"HULL"
1509,ic3mini,#000000,"kent swoops worst area"
1511,paulmccartneyy_,#DAA520,"i was born in luton nevo1sSmiles"
1512,brodzster11,,"Luton"
1513,jamieec,#5F9EA0,"stoke pretty bad"
1521,jamieec,#5F9EA0,"tell us the hull kfc story"
1522,lyraawr,#FF69B4,"i'll be putting all my votes into maidstone"
1526,nintendogsforswitch,#5F9EA0,"nevvy that involves doxxing yourself"
1528,bigfatfattyfatso,,"Blackpool"
1530,nintendogsforswitch,#5F9EA0,"?"
1532,ic3mini,#000000,"kent has some grim inhabitants"
1533,brodzster11,,"stoke on street is a shithole"
1534,ya_dad_sells_avon123,,"Skegness wins everyone"
1535,rizzo04,#FF00F3,"the worst town that wins you have to do a stream there"
1538,jamieec,#5F9EA0,"didnt u get ur wallet nicked or something?"
1543,anastasiabvrhausen,#FF00E7,"i met mr tumble in Hull"
1546,lyraawr,#FF69B4,"@ic3mini im going to drop an explosive on your location"
1546,brodzster11,,"stoke on trent"
1561,nintendogsforswitch,#5F9EA0,"or just avoid hull"
1563,brodzster11,,"sound like a dream tbf"
1564,bigfatfattyfatso,,"my college toilet was rammed with shit and toilet roll (in north Birmingham)"
1577,anastasiabvrhausen,#FF00E7,"have u ever thought maybe they were just trying to feed the goth"
1582,ujuzicc,#00F7FF,"I went to uni at Hull, it wasn't that bad there was only one murder"
1583,best_lesbian,#FF69B4,"There's a dead Heghog out side my house"
1584,brodzster11,,"this is one boring game"
1587,sofiyeg,#8A2BE2,"@nintendogsforswitch nevvy for the worst address but to participate it has to be your address"
1590,anastasiabvrhausen,#FF00E7,"WTH piglet's gonna slam the corkscrew in the heffalumps neck"
1590,brodzster11,,"respectfully"
1594,jamieec,#5F9EA0,"u ever gonna do a drunk stream? where u do shots or  take a drink"
1606,paulmccartneyy_,#DAA520,"post it on r/ratemypoo. sneele and nevo are reacting to it soon"
1614,bigfatfattyfatso,,"irl gambling stream nevo"
1616,nintendogsforswitch,#5F9EA0,"fireball friday?"
1617,jamieec,#5F9EA0,"twitch woke wow"
1620,jamieec,#5F9EA0,"should move to kick"
1625,rizzo04,#FF00F3,"its not tos if you're quick enough"
1626,xlbullyofnevo,#0000FF,"Nevo can you do a karaoke stream with Sneele"
1626,anastasiabvrhausen,#FF00E7,"yeah i think u might get in trouble for blatantly drinking on stream"
1633,brodzster11,,"just say it’s strong water"
1635,nintendogsforswitch,#5F9EA0,"no thats an actual channel.. ft averageharry and they drink live"
1642,lyraawr,#FF69B4,"you can gamble with sapnap on kick"
1649,best_lesbian,#FF69B4,"Nevo is it bad I've never had a kebab in my life"
1677,best_lesbian,#FF69B4,"It's probably because they look minging"
1683,brodzster11,,"favourite fast food nevo?"
1688,anastasiabvrhausen,#FF00E7,"kebab meat reminds me of disgusting dried up leathery old man skin"
1689,lyraawr,#FF69B4,"never seen before"
1694,zynxoh,#8A2BE2,"nevo is it true your playing fortnite on the 28th of November 2024"
1716,best_lesbian,#FF69B4,"There's a moldy pizza on my street"
1716,paulmccartneyy_,#DAA520,"last meat i ate before becoming vegetarian was kebab... and i frew it up after :o"
1721,thetasigma01,#1E90FF,"when is the recreating  Breaking bad stream"
1722,bigfatfattyfatso,,"some man was shouting at the bus timetable today and then lay on the floor (Birmingham)"
1724,lyraawr,#FF69B4,"leeching off his viewers with fortnite"
1727,zynxoh,#8A2BE2,"you said you’d play fortnite every fortnight"
1736,xlbullyofnevo,#0000FF,"Nevo did you ever have guest speakers at school and are you that one person who asked them questions"
1737,best_lesbian,#FF69B4,"Get it hurry"
1741,best_lesbian,#FF69B4,"Ffs"
1748,sofiyeg,#8A2BE2,"well get it then nevo"
1749,thepencilyt,#FF0000,"Nevos playing silent Hill 2 again"
1751,sofiyeg,#8A2BE2,"not that hard"
1758,jamieec,#5F9EA0,"kids game bro"
1764,best_lesbian,#FF69B4,"Jesus it's a kids game btw"
1773,brodzster11,,"grown man struggles on a kid game"
1775,paulmccartneyy_,#DAA520,"if theres another fortnite stream i wont be attending until my substitute hormones make my voice break  nevo1sFrowns"
1784,sofiyeg,#8A2BE2,"at least 2 minutes btw"
1788,rizzo04,#FF00F3,"thoughts on butterscotch tart"
1795,anastasiabvrhausen,#FF00E7,"@paulmccartneyy_ little posh kid"
1798,rizzo04,#FF00F3,"wtf."
1801,jamieec,#5F9EA0,"@Rizzo04 peng"
1801,rizzo04,#FF00F3,"try it on stream"
1812,anastasiabvrhausen,#FF00E7,"?????????????????????????//"
1814,jamieec,#5F9EA0,"homophobic stream"
1816,paulmccartneyy_,#DAA520,"POSH LITTLE KID... not salty. and someone else called me a robot. nevo1sFrowns"
1817,best_lesbian,#FF69B4,"Nevo how do I come out as non binary to my homophobic dad?"
1821,lyraawr,#FF69B4,"poor anastasia catching strays"
1832,lyraawr,#FF69B4,"@best_lesbian kill him easy peasy"
1833,bigfatfattyfatso,,"you are a butterscotch tart"
1839,best_lesbian,#FF69B4,"@paulmccartneyy_ are you ai?"
1845,anastasiabvrhausen,#FF00E7,"I genuinely thought u were gonna say "When i saw a picture of anastasia i said 'thats a butterscotch tart'""
1857,jamieec,#5F9EA0,"did u shave owen?"
1858,best_lesbian,#FF69B4,"@lyraawr I'll stream it"
1860,ic3mini,#000000,"piglet is a massive knob waffle i hate it"
1872,jamieec,#5F9EA0,"looking fresh brother"
1873,nintendogsforswitch,#5F9EA0,"piglet is just trying his best"
1874,wigwad3,#00FF7F,"pls grow a beard"
1876,rizzo04,#FF00F3,"knob waffle middle left"
1878,nintendogsforswitch,#5F9EA0,"dont be rude harry"
1880,anastasiabvrhausen,#FF00E7,"@JamieEC ur obsessed with him wtf"
1888,jamieec,#5F9EA0,"@AnastasiaBvrhausen erm excuse you"
