time,user_name,user_color,message
1117,izzyatzizzis,#2E8B57,"Tasha were you lying to me 😭 I rlly want to know this year 2 story"
1130,tashathetwat,,"@izzyatzizzis no I wasn’t lying"
1131,anastasiabvrhausen,#FF00E7,"WHY"
1142,ttvbest_fortnite_player,#FF0000,"Nevo play gta with me and alex"
1144,anastasiabvrhausen,#FF00E7,"DO NOT STREAM TOMORROW OR ELSE"
1144,izzyatzizzis,#2E8B57,"@tashathetwat sorry then 😂"
1150,sofiyeg,#8A2BE2,"@izzyatzizzis no it's actually true, he used to tell it loads"
1152,cyanyolk,#5F9EA0,"my first and last stream tbh"
1153,tashathetwat,,"Mug reveal? (not talking about you)"
1162,jamieec,#5F9EA0,"play some more nevo guessr we need a high score from u"
1163,fivootm,#00973E,"IRL stream kicking children in the streets?"
1167,gheezy_7,#1E90FF,"play betting Nevo"
1170,izzyatzizzis,#2E8B57,"@sofiyeg okay thank you, sorry for misunderstanding tasha"
1176,anastasiabvrhausen,#FF00E7,"THE GORDON RAMSAY DATING SIM IS SO GOOD BTW"
1177,sofiyeg,#8A2BE2,"@cyanyolk understandable"
1182,cocokofu,,"fuming"
1187,cyanyolk,#5F9EA0,"am special"
1191,izzyatzizzis,#2E8B57,"Play pom gets wifi"
1201,ttvbest_fortnite_player,#FF0000,"All shit options"
1204,ttvbest_fortnite_player,#FF0000,"Play worms"
1207,jamieec,#5F9EA0,"irl stream where u walk around doncaster at night and try not to get mugged"
1208,gheezy_7,#1E90FF,"the Beatles scouse power"
1209,sofiyeg,#8A2BE2,"got my snacks ready and all for bully and now no bully :("
1216,fivootm,#00973E,"big up cake badge"
1217,tashathetwat,,"you’re special as well Nevo wdym"
1220,cyanyolk,#5F9EA0,"cheers mate"
1221,anastasiabvrhausen,#FF00E7,"if ur my friend you will vote for Gordon Ramsay"
1226,izzyatzizzis,#2E8B57,"Pom gets wifi dating sim"
1235,gheezy_7,#1E90FF,"someone’s birthday?"
1238,ujuzicc,#00F7FF,"@AnastasiaBvrhausen i am your friend"
1249,izzyatzizzis,#2E8B57,"Nevo how's the camera situation coming along"
1249,gheezy_7,#1E90FF,"Gordon Ramsey is just a fake Scot"
1257,sofiyeg,#8A2BE2,"@AnastasiaBvrhausen i'm your friend apparently"
1263,tashathetwat,,"I JUMPED FOR JOY IVE BEEN WAITING FOR THIS"
1266,anastasiabvrhausen,#FF00E7,"@ujuzicc is that it ?"
1267,jamieec,#5F9EA0,"can we have in dulci jubilo as the outro today?"
1281,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
1289,izzyatzizzis,#2E8B57,"Nevo did u get the new camera sorted"
1290,tashathetwat,,"YEAAAAAH nevo1sSmiles nevo1sSmiles"
1291,anastasiabvrhausen,#FF00E7,"@izzyatzizzis he’s being scammed… he got a new delivery date of like the 7th or summat…"
1294,gheezy_7,#1E90FF,"yesss scouse power"
1297,sofiyeg,#8A2BE2,"liam gallagher"
1298,tashathetwat,,"RINGO RINGO"
1306,cocokofu,,"my favourite beatle is nevo"
1313,jamieec,#5F9EA0,"thought u could do a ringo accent"
1315,izzyatzizzis,#2E8B57,"@anastasiabvrhausen wow that's awful hope he's recieveing therapy 😔😔😔"
1315,lyraawr,#FF69B4,"!game Can't buy me love"
1315,nightbot,#7C7CE1,"@lyraawr -> Game "Can't buy me love" not found."
1319,lyraawr,#FF69B4,"bastard"
1321,gheezy_7,#1E90FF,"I’m judging as a scouser Nevo"
1324,grognakgrognak,#FF4500,"the 5th beatle nevo"
1325,lyraawr,#FF69B4,"!game Beatles dating sim"
1325,nightbot,#7C7CE1,"@lyraawr -> Game "Beatles dating sim" not found."
1328,lyraawr,#FF69B4,"HELLO?"
1329,izzyatzizzis,#2E8B57,"WHAT WAS THAT"
1331,lyraawr,#FF69B4,"f you nightbot"
1333,folklohre,#FF69B4,"the beatles DONT SOUND LIKE TJAY"
1339,gheezy_7,#1E90FF,"you’ve just disrespected my culture Nevo"
1341,folklohre,#FF69B4,"this is an insult to my city"
1344,cyanyolk,#5F9EA0,"male stag is my favourite"
1353,tashathetwat,,"Why is Ringo near the bottom wtf?"
1357,izzyatzizzis,#2E8B57,"There were rumours of a 5th beatle...it was owen"
1363,jamieec,#5F9EA0,"ok john lennon was good but can u say anything else?"
1368,gheezy_7,#1E90FF,"@folklohre yesss scouse power lad"
1387,folklohre,#FF69B4,"@gheezy_7 we are in this together"
1389,jamieec,#5F9EA0,"do yoko's accent"
1391,anastasiabvrhausen,#FF00E7,"Your new haircut matches the band tbh"
1403,izzyatzizzis,#2E8B57,"@jamieec he'd just be screaming down the mic for 2 hours"
1412,izzyatzizzis,#2E8B57,"BUYS YOU???"
1412,cocokofu,,"GARFIELD"
1415,grognakgrognak,#FF4500,"can you date garfield"
1416,ujuzicc,#00F7FF,"garfield???"
1418,tashathetwat,,"Nevo can I have the link to this game pls so I can have it on my computer pls nevo1sSmiles nevo1sSmiles"
1424,gheezy_7,#1E90FF,"@folklohre he sounded like he’s from Birkenhead then"
1425,izzyatzizzis,#2E8B57,"Wouldn't be too hard"
1438,necrozmatic_,#1E90FF,"Necrozmatic_ subscribed at Tier 1. They've subscribed for 4 months, currently on a 4 month streak! "
1440,sofiyeg,#8A2BE2,"sounds nothing like a 60s girl"
1441,necrozmatic_,#1E90FF,"good evening"
1443,gheezy_7,#1E90FF,"scouse not English"
1459,anastasiabvrhausen,#FF00E7,"@sofiyeg that’s bc he’s a man in his 60’s"
1463,jamieec,#5F9EA0,"still cant say their name right.."
1465,lyraawr,#FF69B4,"!titles DATING BEATLES! BUG BUG BUG BUG"
1465,necrozmatic_,#1E90FF,"what have i joined in to"
1472,lyraawr,#FF69B4,"!title DATING BEATLES! BUG BUG BUG BUG"
1472,nightbot,#7C7CE1,"@lyraawr -> The stream title has been updated to: DATING BEATLES! BUG BUG BUG BUG"
1476,lyraawr,#FF69B4,"fuck my life omg"
1490,ic3mini,#000000,"lucie youre really messing this up"
1495,nintendogsforswitch,#5F9EA0,"hahaha"
1496,ic3mini,#000000,"nevermind good job"
1500,izzyatzizzis,#2E8B57,"Hello @lyraawr u still on for peaceful positive protest"
1501,lyraawr,#FF69B4,"@ic3mini please sdtop"
1505,necrozmatic_,#1E90FF,"nah its like necrozma, the pokemon, but its okay nevo"
1511,sofiyeg,#8A2BE2,"sounds about right for you"
1511,lyraawr,#FF69B4,"@izzyatzizzis yes"
1512,cyanyolk,#5F9EA0,"stop playing as my nan"
1514,jamieec,#5F9EA0,"'female;"
1515,jamieec,#5F9EA0,"'"
1519,ujuzicc,#00F7FF,"female"
1524,ujuzicc,#00F7FF,"girl"
1550,gheezy_7,#1E90FF,"Alex Turner fumin"
1557,cyanyolk,#5F9EA0,"ai could never create this"
1558,folklohre,#FF69B4,"is that clara bow in the background"
1558,jamieec,#5F9EA0,"i hate this omg"
1566,sofiyeg,#8A2BE2,"i can imagine this actually happened to you"
1567,necrozmatic_,#1E90FF,"imagine if that happened now, everyone would be hated"
1569,lyraawr,#FF69B4,"mods?"
1590,grognakgrognak,#FF4500,"where is ringo"
1614,jamieec,#5F9EA0,"average nevo morning"
1622,tashathetwat,,"@grognakgrognak under my bed mate sorry"
1624,necrozmatic_,#1E90FF,"average english items"
1628,gheezy_7,#1E90FF,"scouse nans😍"
1629,necrozmatic_,#1E90FF,"the eyes and the cat"
1640,lyraawr,#FF69B4,"!game Just Chatting"
1641,nightbot,#7C7CE1,"@lyraawr -> The stream game has been updated to: Just Chatting"
1653,ujuzicc,#00F7FF,"in the kitchen table?? sounds uncomfortable"
1688,gheezy_7,#1E90FF,"brilliant scouse ma accent Nevo"
1696,sofiyeg,#8A2BE2,"why is she some messed up new jersey mum"
1696,jamieec,#5F9EA0,"no one was in school at 18 in 1963.."
1717,lyraawr,#FF69B4,"LOL"
1734,gheezy_7,#1E90FF,"we don’t get an education in Liverpool"
1748,ujuzicc,#00F7FF,"owner???"
1748,anastasiabvrhausen,#FF00E7,"NEVO ONE MORE PERSON JOINS THE DISCORD AND WE’RE AT 200!!!!"
1762,lyraawr,#FF69B4,"paul mccartney the nevo1st moderator?"
1765,cyanyolk,#5F9EA0,"just your typical tuesday this"
1768,gheezy_7,#1E90FF,"modern day slavery👍🏼"
1770,tashathetwat,,"have a massive pancake?"
1773,folklohre,#FF69B4,"no"
1776,anastasiabvrhausen,#FF00E7,"No"
1778,lyraawr,#FF69B4,"no"
1779,jamieec,#5F9EA0,"bro thats hideous"
1781,folklohre,#FF69B4,"everyone leave the discord right now"
1787,necrozmatic_,#1E90FF,"nah thats an alternate"
1788,cyanyolk,#5F9EA0,"looks like george not found"
1789,sofiyeg,#8A2BE2,"my dream lad"
1793,anastasiabvrhausen,#FF00E7,"You should read the One Direction fan fiction this game is based on"
1812,tashathetwat,,"nah that’s Paul MfFartney"
1822,ujuzicc,#00F7FF,"why is paul mccartney purchasing 18yo girls"
1824,necrozmatic_,#1E90FF,"why does paul sound like sneele to you"
1833,ic3mini,#000000,"YOU MIGHTVE READ IT??"
1835,sofiyeg,#8A2BE2,"it's the same story basically"
1838,folklohre,#FF69B4,"yes LOL"
1839,ic3mini,#000000,"YOU FREAKY GIMPY PERM BOY"
1840,anastasiabvrhausen,#FF00E7,"Yeah"
1854,anastasiabvrhausen,#FF00E7,"it was just a meme for a while once it was found LOL"
1867,sofiyeg,#8A2BE2,"cringe loser"
1872,jamieec,#5F9EA0,"reminds me of the music of my youth"
1894,anastasiabvrhausen,#FF00E7,"Omg Nevo the hairdresser fucked up the hair on the nape of your neck"
1904,ujuzicc,#00F7FF,"the monkees were formed in 1966, inaccurate game 4/10"
1907,lyraawr,#FF69B4,"why has this scouse mother a new yorker now"
1921,sofiyeg,#8A2BE2,"@UjuziCC literally unplayable!!!"
1924,anastasiabvrhausen,#FF00E7,"THATS NOT THE NAPE OF UR NECK THATS UR CHSST"
1925,jamieec,#5F9EA0,"do u shave it?"
1926,anastasiabvrhausen,#FF00E7,"LMAO"
1935,necrozmatic_,#1E90FF,"your mum sounds like kyles mum"
1939,lyraawr,#FF69B4,"the back pal"
1943,sofiyeg,#8A2BE2,"the back"
1945,anastasiabvrhausen,#FF00E7,"back of your head"
1948,folklohre,#FF69B4,"the mum is jschlat’s nan imo"
1964,jamieec,#5F9EA0,"is there a headset dent today?"
1968,jamieec,#5F9EA0,"why dont u go somewhere else?"
1973,ujuzicc,#00F7FF,"did she have a migraine again?"
1978,cocokofu,,"cheers my nan saw your haircut and now shes crying"
1980,anastasiabvrhausen,#FF00E7,"I was only joking I just thought it was funny to say because you turned around :)"
1986,sofiyeg,#8A2BE2,"@JamieEC no there is a bald spot so nothing to dent"
1986,necrozmatic_,#1E90FF,"werent nine inch nails formed in the 80s?"
1988,tashathetwat,,"can you twerk for Paul?"
1990,lyraawr,#FF69B4,"why are they calling him by his full name Beatle Paul McCartney"
1993,cyanyolk,#5F9EA0,"love the american spelling of mum in the british game"
2001,anastasiabvrhausen,#FF00E7,"Little gay pink fruity little gay boy jumper"
2022,necrozmatic_,#1E90FF,"hes got the same fit as karl jacobs minus the jacket"
2034,jamieec,#5F9EA0,"nevo u shouldve got a fake cig for this"
2042,bigfatfattyfatso,,"would you eat a cigarette for a tenner"
2048,lyraawr,#FF69B4,"!poll"
2048,nightbot,#7C7CE1,"@lyraawr -> Invalid parameter specified. Possible parameters: new/results"
2049,grognakgrognak,#FF4500,"paul McCartney is in the trafficking ring"
2050,tashathetwat,,"I DID AND I SAID RINGO"
2052,necrozmatic_,#1E90FF,"i cant believe paul mccartney exploded"
2052,lyraawr,#FF69B4,"oh poo"
2066,ujuzicc,#00F7FF,"your favourite beatle is the one buying slaves..."
2068,sofiyeg,#8A2BE2,"mods being put to work again (unpaid)"
2068,jamieec,#5F9EA0,"looks like u a bit"
2072,nintendogsforswitch,#5F9EA0,"1 second"
2074,cocokofu,,"EWWW WHYS HE PULLING THAT FACE"
2083,cocokofu,,"ew"
2089,cocokofu,,"i hate this"
2104,ujuzicc,#00F7FF,"is this a horror game?"
2108,sofiyeg,#8A2BE2,"LMAO"
2111,tashathetwat,,"This is why Ringo is best Beatle"
2116,jamieec,#5F9EA0,"who is this made for??"
2117,lyraawr,#FF69B4,"he looks like a perv in that :)"
2117,anastasiabvrhausen,#FF00E7,"who tf licks their lower lip"
2129,nintendogsforswitch,#5F9EA0,"there u go :P"
2131,necrozmatic_,#1E90FF,"@Tashathetwat need some thomas the tank engine narration now"
2132,sofiyeg,#8A2BE2,"@Tashathetwat sadly i don't think he has a path in this game"
2139,ujuzicc,#00F7FF,"what is the timeline of this game, nothing makes sense"
2149,lyraawr,#FF69B4,"noboy has ever said their favourite beatle is paul harrison"
2155,lyraawr,#FF69B4,"george"
2155,anastasiabvrhausen,#FF00E7,"I love Ringo bc he narrated Thomas the Tank Engine :)"
2156,lyraawr,#FF69B4,"fuck"
2163,sofiyeg,#8A2BE2,"@lyraawr i have :("
2165,jamieec,#5F9EA0,"that equates to £178 adjusting for inflation"
2166,lyraawr,#FF69B4,"STOP"
2169,lyraawr,#FF69B4,"im so tired"
2171,necrozmatic_,#1E90FF,"is this the plotline to the film yesterday?"
2172,ujuzicc,#00F7FF,"@lyraawr can't stand paul harrison"
2173,luxembourgz99,,"Nevo that trim is horror"
2175,ic3mini,#000000,"@AnastasiaBvrhausen he beat his wife i think"
2178,lyraawr,#FF69B4,"@UjuziCC fuck off ujuzi im tired"
2180,tashathetwat,,"I love Ringo full stop nevo1sSmiles"
2180,totally_wired_47,#FF69B4,"My favourite beatle is ringo"
2193,ujuzicc,#00F7FF,"@lyraawr bit mean :("
2198,jamieec,#5F9EA0,"of course u dont like yesterday too normie for you"
2200,lyraawr,#FF69B4,"@UjuziCC sorry :)"
2200,anastasiabvrhausen,#FF00E7,"Imagine all the people… sharing all the world…"
2205,gheezy_7,#1E90FF,"proper standard day in Liverpool this"
2212,ujuzicc,#00F7FF,"anyway george's solo career clears the others"
2214,lyraawr,#FF69B4,"xD"
2214,nintendogsforswitch,#5F9EA0,"anastasia ignoring ic3mini!"
2218,anastasiabvrhausen,#FF00E7,"Kacie made this"
