time,user_name,user_color,message
24,ma1va_,,"HII"
28,nevo1st,#1E90FF,"HELLO MA1VA"
39,anastasiabvrhausen,#FF00E7,"Hello again."
40,squirm1610,,"ey up nevo"
42,realkdy20,#0000FF,"!sr kylie's cocktail bar"
43,nightbot,#7C7CE1,"@realKDY20 -> "Kylie's Cocktail Bar" by Versatile - Topic has been added to the queue in position #19"
47,nevo1st,#1E90FF,"hey there yorkshire we chuffin love ya"
51,nevo1st,#1E90FF,"@sQuirm1610 eyup squerm"
56,crazylaina2012,,"Hii"
59,kerloud,#DADADA,"What a lovely day it is"
59,nevo1st,#1E90FF,"@AnastasiaBvrhausen Hello, anusatahsa"
66,smellysoggysock,#1E90FF,"i was listen to this song not long ago"
66,nevo1st,#1E90FF,"@crazylaina2012 heyy"
70,smellysoggysock,#1E90FF,"hi also"
70,anastasiabvrhausen,#FF00E7,"@nevo1st BULLYING"
73,realkdy20,#0000FF,"have i gone early on the song request there"
78,nevo1st,#1E90FF,"i listen to this soong when I avoid taxes"
81,squirm1610,,"I’m having chippy for tea but it just got here so I will come back later"
84,nevo1st,#1E90FF,"@realKDY20 nah it will add to the queue"
107,best_lesbian,#FF69B4,"Hiii nevoio"
112,nevo1st,#1E90FF,"wait i just removed it by mistake add it again @realKDY20"
116,ujuzicc,#00F7FF,"hey nevo why are you playing Keri starmers wwe theme?"
117,conradwba,,"Good Evening"
117,best_lesbian,#FF69B4,"I see my friend is here"
123,bigfatfattyfatso,,"hello nevo"
124,ujuzicc,#00F7FF,"*keir ffs"
132,realkdy20,#0000FF,"!sr kylie's cocktail bar"
133,nightbot,#7C7CE1,"@realKDY20 -> There was an error requesting the song. Error: That song is already in the queue"
133,conradwba,,"Tax Maaaan"
135,sofiyeg,#8A2BE2,"hi nevo! hi chat :3"
137,crazylaina2012,,"I was just  to text you best_lesbian"
139,anastasiabvrhausen,#FF00E7,"!sr Getting Better (The Cat In The Hat/Soundtrack Version)"
139,nightbot,#7C7CE1,"@AnastasiaBvrhausen -> "Getting Better (The Cat In The Hat/Soundtrack Version)" by Smash Mouth - Topic has been added to the queue in position #7"
144,crazylaina2012,,"IM HERE!!"
145,nightbot,#7C7CE1,"@paulmccartneyy_ -> "Happy Birthday Song!!!" by Happy Birthday has been added to the queue in position #8"
151,best_lesbian,#FF69B4,"Yesss @crazylaina2012"
157,anastasiabvrhausen,#FF00E7,"!sr https://www.youtube.com/watch?v=PgWlkZcAIQI"
157,nightbot,#7C7CE1,"@AnastasiaBvrhausen -> "It's All About Me" by Chelsea Staub - Topic has been added to the queue in position #9"
159,crazylaina2012,,"Yea"
164,realkdy20,#0000FF,"fucking hell have we got a 12 year old here"
167,best_lesbian,#FF69B4,"Yess first person to say her name right"
169,realkdy20,#0000FF,"!sr food aid"
169,mcmental22,#0000FF,"!sr Jingle Boom by AJ and Big Justice"
169,nightbot,#7C7CE1,"@realKDY20 -> "LadBaby | Food Aid (Official Music Video)" by LadBaby has been added to the queue in position #10"
176,sofiyeg,#8A2BE2,"i'll be back in a minute after the sneele stream is done and i know whether i have won sneelings"
176,anastasiabvrhausen,#FF00E7,"!sr https://www.youtube.com/watch?v=Xld4B4Zjegg"
177,nightbot,#7C7CE1,"@AnastasiaBvrhausen -> "Bratitude" by Bratz - Topic has been added to the queue in position #11"
180,crazylaina2012,,"I'm not 12 by the way"
187,mcmental22,#0000FF,"!sr No Ls by Deji"
188,nightbot,#7C7CE1,"@mcmental22 -> "Deji x Jallow - No Ls [Reupload]" by RomTheEditor has been added to the queue in position #12"
196,realkdy20,#0000FF,"!sr down like that ksi"
196,anastasiabvrhausen,#FF00E7,"!sr https://www.youtube.com/watch?v=Jnq9wPDoDKg"
197,nightbot,#7C7CE1,"@realKDY20 -> "KSI – Down Like That feat. Rick Ross, Lil Baby & S-X (Official Video)" by KSI has been added to the queue in position #13"
206,conradwba,,"sing happy birthday like skyler white"
210,mcmental22,#0000FF,"Nevo did you ban Jingle Boom from the suggestion?"
211,jayc365ud,,"hurry up and grind dark souls NOW"
215,anastasiabvrhausen,#FF00E7,"!sr sixpence none the richer - kiss me"
215,nightbot,#7C7CE1,"@AnastasiaBvrhausen -> "Sixpence None The Richer - Kiss Me (Official Music Video)" by Curb Records has been added to the queue in position #14"
217,bigfatfattyfatso,,"@paulmccartneyy_ of course you’d want that you PERV"
219,crazylaina2012,,"YESS ofc, me is the Chuuya Nakahara 🤣"
233,anastasiabvrhausen,#FF00E7,"the kahoot is bad"
236,anastasiabvrhausen,#FF00E7,"sorry about it"
238,anastasiabvrhausen,#FF00E7,"only good one was mine"
245,crazylaina2012,,"Bernadette by IMax please"
249,realkdy20,#0000FF,"!sr kylie's cocktail bar"
249,nightbot,#7C7CE1,"@realKDY20 -> There was an error requesting the song. Error: That song is already in the queue"
252,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
254,brodzster11,,"wagan gs generals a a"
258,crazylaina2012,,"Sing songs:"
258,sofiyeg,#8A2BE2,"!sr merry christmas, please don't call me by bleachers"
258,nightbot,#7C7CE1,"@SofiyeG -> "Merry Christmas, Please Don't Call" by Bleachers - Topic has been added to the queue in position #15"
259,brodzster11,,"hello"
260,nintendogsforswitch,#5F9EA0,"ANASTASIAS KAHOOT WAS A POST MODERN CRITIQUE OF THE OTHER KAHOOTS!"
264,best_lesbian,#FF69B4,"Yesss"
274,kerloud,#DADADA,"Get on with it NOW"
274,anastasiabvrhausen,#FF00E7,"mY KAHOOT WAS BEAUTIFUL"
275,fivootm,#00973E,"dont stop"
275,bigfatfattyfatso,,"@paulmccartneyy_ you are 4024 a little birdy told me"
276,brodzster11,,"how is everyone"
278,crazylaina2012,,"🤣"
286,sofiyeg,#8A2BE2,"you better sing the whole thing"
291,nightbot,#7C7CE1,"@paulmccartneyy_ -> "Epic Rap Battle: Nerd vs. Geek" by Rhett & Link’s Wonderhole has been added to the queue in position #16"
292,ujuzicc,#00F7FF,"I would’ve won Jamie’s kahoot if he didn’t forget which Gallagher brother was on the island so it’s automatically bad"
293,anastasiabvrhausen,#FF00E7,"next do all too well (10 minute version)"
300,crazylaina2012,,"It's not rude"
302,crazylaina2012,,"Dw"
311,kerloud,#DADADA,"Hahahah"
315,brodzster11,,"I’m good thanks nevo what is this"
315,best_lesbian,#FF69B4,"Haha"
317,fivootm,#00973E,"stream done for today?"
319,sofiyeg,#8A2BE2,"BAHAHA"
320,mcmental22,#0000FF,"Nevo can you do an impression of King Ian Moore asking to join the next Nevnation stream?"
320,conradwba,,"Blink Twice if you need help"
321,crazylaina2012,,"🤣🤣🤣"
330,realkdy20,#0000FF,"think you have to end stream after that clownshow"
330,anastasiabvrhausen,#FF00E7,"Aw look at the poor sausage all embarrassed"
338,jayc365ud,,"nevo1sSmile"
343,conradwba,,"Your really close nevo!!!"
345,nintendogsforswitch,#5F9EA0,"is there a reason you just do everything chat asks"
365,anastasiabvrhausen,#FF00E7,"No get fucked off i hate  this"
365,nintendogsforswitch,#5F9EA0,"hello :D"
368,conradwba,,"Hellooooo"
381,kerloud,#DADADA,"What is this ey"
387,crazylaina2012,,"I was fiddling around with discord for about half an hour, so I could join this, 😁😁😁"
391,anastasiabvrhausen,#FF00E7,"@jamieec96 you smell"
410,kerloud,#DADADA,"That'd absolutely insanely crazy"
417,crazylaina2012,,"It's alright tbh, I find you funny"
421,anastasiabvrhausen,#FF00E7,"IM tRYinG TO LISTEN TO CAT IN THE HAT SONG"
427,realkdy20,#0000FF,"i cant hear the music"
428,best_lesbian,#FF69B4,"@crazylaina2012 told you"
434,anastasiabvrhausen,#FF00E7,"someone spend 6k to time jamie out rn it would be so funny"
440,jayc365ud,,"nevo1sWallace"
442,kerloud,#DADADA,"The cat is a prat"
442,crazylaina2012,,"@best_lesbian yes I know 😂"
447,anastasiabvrhausen,#FF00E7,"ITS GETTING BETTER ALL THE TIME"
450,realkdy20,#0000FF,"well i can but its very quiet"
454,crazylaina2012,,"These adds istg"
455,nintendogsforswitch,#5F9EA0,""permission to go to the bathroom" ?????"
462,nintendogsforswitch,#5F9EA0,"wtf kind of points reward is that"
466,bigfatfattyfatso,,"nevo hate to keep bringing it up but rate my drawing out of 10"
474,thetasigma01,#1E90FF,"hello nevo bestie"
492,nintendogsforswitch,#5F9EA0,"ai... This shit is lame!"
494,anastasiabvrhausen,#FF00E7,"No bc if I'm ever an option YOU WILL JUST PICK ME FOR EVERY SINGLE ONE"
499,conradwba,,"wow"
500,realkdy20,#0000FF,"i have a mii request saved for when you next take a trip to the island"
509,thetasigma01,#1E90FF,"nevo when is the maid outfit stream @nevo1st"
509,sofiyeg,#8A2BE2,"@bigfatfattyfatso it is genuinely awesome btw, even though i keep hating on it"
511,nintendogsforswitch,#5F9EA0,"doonnnnnt careee"
517,kerloud,#DADADA,"You're terrible at this"
521,best_lesbian,#FF69B4,"If you see any about jull valentine you know who it is"
523,crazylaina2012,,"I heard from best_lesbian that you made my history teacher 😂"
530,anastasiabvrhausen,#FF00E7,""if you do this" wow crazy degenerate"
549,anastasiabvrhausen,#FF00E7,"my big 'ole smelly fart"
562,kerloud,#DADADA,"Lol"
564,nintendogsforswitch,#5F9EA0,"akselKhaled"
565,anastasiabvrhausen,#FF00E7,"LOLOLOLOL"
573,realkdy20,#0000FF,"pump the music a bit louder please"
577,anastasiabvrhausen,#FF00E7,"pls it makes me laugh so much"
582,best_lesbian,#FF69B4,"@crazylaina2012 I'll send you the clip"
589,bill_schitt,#008000,"see i am a good mod"
591,bill_schitt,#008000,"and you took it away"
595,kerloud,#DADADA,"My names on this game do I get paid for this"
596,crazylaina2012,,"@best_lesbian  sound"
613,thetasigma01,#1E90FF,"nevo give us a maid dress stream pls@"
622,kerloud,#DADADA,"Getting a lawyer"
624,bill_schitt,#008000,""its not working because im losing""
625,bill_schitt,#008000,"yeah ok mate"
629,nintendogsforswitch,#5F9EA0,"LMAO"
634,anastasiabvrhausen,#FF00E7,"there was a maid dress stream on Saturday i was wearing one"
636,anastasiabvrhausen,#FF00E7,"LMAOOOOOOOOOOOOo"
660,realkdy20,#0000FF,"!sr kernkraft 400"
660,nightbot,#7C7CE1,"@realKDY20 -> "Zombie Nation - Kernkraft 400" by tistlo has been added to the queue in position #15"
665,voied_,,"yooooooo family"
666,bill_schitt,#008000,"@AnastasiaBvrhausen nevo wore a maid dress?"
671,crazylaina2012,,"I may create a whole knew account so you know it's me. As I put my name as 'chuuya Nakahra'"
671,kerloud,#DADADA,"Nevo said that I reckon"
672,rizzo04,#FF00F3,"hi nevo"
676,rizzo04,#FF00F3,"hi chat"
681,realkdy20,#0000FF,"parking voied"
682,voied_,,"hi all"
685,thatdescendant,,"HELLO!"
695,voied_,,"@realkdy20 yessss"
697,crazylaina2012,,"OMFG YOU SAID MY NAME RIGHT"
702,kerloud,#DADADA,"Play light souls instead"
710,nintendogsforswitch,#5F9EA0,"he should just refresh"
714,bigfatfattyfatso,,"forgetting something nevo😛😛😛"
714,sofiyeg,#8A2BE2,"Jamie is being silenced :("
715,realkdy20,#0000FF,"you need to change the music volume because i cant bloody hear it"
716,best_lesbian,#FF69B4,"I'm hacking jaime"
716,anastasiabvrhausen,#FF00E7,"!sr https://www.youtube.com/watch?v=amgPXKrFZVg"
716,nightbot,#7C7CE1,"@AnastasiaBvrhausen -> "Wicked | What Is This Feeling" by Wicked Movie has been added to the queue in position #16"
719,thetasigma01,#1E90FF,"nevo give can me 3 million dollars then I gift them back to you"
721,rizzo04,#FF00F3,"try doing what mate?"
721,bill_schitt,#008000,"EDGE???"
729,anastasiabvrhausen,#FF00E7,"Nevo sorry I reported Jamie's account 15 times :)"
730,voied_,,"EDGE?!?!???!!!?"
732,nintendogsforswitch,#5F9EA0,"no folklohres original account got banned for sending a dodgy link"
732,ujuzicc,#00F7FF,"have you tried turning it off and on again"
736,nintendogsforswitch,#5F9EA0,"briefly!"
737,kerloud,#DADADA,"Don't edge not in this chat"
744,best_lesbian,#FF69B4,"I think your the problem"
744,crazylaina2012,,"Let's goo"
748,thatdescendant,,"let’s have it"
749,sofiyeg,#8A2BE2,"@kerloud you can't stop me from edging"
750,voied_,,"racist?"
761,bill_schitt,#008000,"lmfao"
762,bill_schitt,#008000,"SO SHIT"
762,realkdy20,#0000FF,"we want louder music!!!"
763,rizzo04,#FF00F3,"great start mate"
765,best_lesbian,#FF69B4,"Bahaha"
765,bill_schitt,#008000,"YOU'RE ACTUALLY WANK"
770,sofiyeg,#8A2BE2,"soooo bad"
770,voied_,,"wow"
770,ujuzicc,#00F7FF,"you died"
773,bill_schitt,#008000,"DIDNT HAPPEN TO DEJI"
775,best_lesbian,#FF69B4,"One second in the game already dead"
777,voied_,,"good stream"
778,bill_schitt,#008000,"DIDNT HAPPEN TO DEJI!!!!"
779,crazylaina2012,,"OMG HOW DID YOU DIE STRAIGHT AWAY"
783,thetasigma01,#1E90FF,"remember to use the axe nevo!"
784,sofiyeg,#8A2BE2,"deji is better than this"
790,best_lesbian,#FF69B4,"Can someone request the vegan world song"
791,thatdescendant,,"I watched the cast of Benidorm on BGT it was great"
800,rizzo04,#FF00F3,"deji"
803,sofiyeg,#8A2BE2,"deji"
808,best_lesbian,#FF69B4,"@crazylaina2012 he died like 20 times to the same boss last time"
810,jamieec,#5F9EA0,"Hi"
813,jamieec,#5F9EA0,"Is this working"
816,anastasiabvrhausen,#FF00E7,"Someone write some Tomato Tom x Deji fanfiction"
818,bill_schitt,#008000,"maybe you should've taken the time to set it up with me, mate"
818,sofiyeg,#8A2BE2,"hi jamie :3"
824,anastasiabvrhausen,#FF00E7,"@JamieEC no you should just leave"
828,best_lesbian,#FF69B4,"@jamieec hii bestie"
829,voied_,,"why is this the first steam in like months I’ve joined"
841,jamieec,#5F9EA0,"Right now?"
849,best_lesbian,#FF69B4,"Didn't even realize who it was"
849,anastasiabvrhausen,#FF00E7,"@Voied_ he's been a bit shite recently"
849,jamieec,#5F9EA0,"Ok it's something on my pc"
853,jamieec,#5F9EA0,"Works ok my phone"
862,anastasiabvrhausen,#FF00E7,"@JamieEC PAY GORN"
869,voied_,,"@anastasiabvrhausen I quit at the cheese stream"
871,best_lesbian,#FF69B4,"Play the quarry instead"
881,crazylaina2012,,"Agreed broski I hate Fortnite 5oo"
886,bigfatfattyfatso,,"turn this crap off"
887,crazylaina2012,,"Too*"
887,voied_,,"WHY IS LADBABY ON"
889,rizzo04,#FF00F3,"ME?"
891,realkdy20,#0000FF,"can you tab out and turn it up a bit"
897,rizzo04,#FF00F3,"i only just got here nobhead"
905,best_lesbian,#FF69B4,"Let's get crunk"
911,bill_schitt,#008000,"!sr https://www.youtube.com/watch?v=K-WCAEwMJhI"
911,nightbot,#7C7CE1,"@bill_schitt -> "I Love Sausage Rolls (Official Music Video) - LadBaby" by LadBaby has been added to the queue in position #14"
912,realkdy20,#0000FF,"yeah thats good enough"
913,sofiyeg,#8A2BE2,"rizzo always being hated on :("
921,bill_schitt,#008000,"!sr https://www.youtube.com/watch?v=GsRJ-iRZasQ"
921,nightbot,#7C7CE1,"@bill_schitt -> "LadBaby | Sausage Rolls for Everyone (Official Music Video) - featuring @EdSheeran & @EltonJohn" by LadBaby has been added to the queue in position #13"
927,bill_schitt,#008000,"!sr https://www.youtube.com/watch?v=8iEB8bfP7wE"
927,nightbot,#7C7CE1,"@bill_schitt -> "We Built This City ...on Sausage Rolls (Official Music Video) - LadBaby" by LadBaby has been added to the queue in position #14"
931,anastasiabvrhausen,#FF00E7,"TOM LMAO"
936,bigfatfattyfatso,,"YEAH… YOU!"
937,rizzo04,#FF00F3,"beg for forgiveness"
938,sneele_,#FF7F50,"10 raiders from sneele_ have joined! "
939,ttvbest_fortnite_player,#FF0000,"Hello nevo."
943,ic3mini,#000000,"SNEELE RAID"
944,hulkshart,#FF0000,"SNEELE RAID  nevo1sSneele nevo1sSneele nevo1sSneele sneeleRaid sneeleRaid"
944,bigfatfattyfatso,,"I’m a female police officer"
944,rizzo04,#FF00F3,"SNEELE RAID"
947,voied_,,"why are the gorgenzola prices thru the roof"
947,rainze3,#B22222,"HELLO NEVO"
951,nintendogsforswitch,#5F9EA0,"sneeleRaid sneeleRaid sneeleRaid sneeleRaid sneeleRaid sneeleRaid sneeleRaid"
951,rainze3,#B22222,"SNEELE RAID"
953,anastasiabvrhausen,#FF00E7,"sneeleRaid sneeleRaid sneeleRaid sneeleRaid"
954,ttvbest_fortnite_player,#FF0000,"SKIBIDIII"
958,bill_schitt,#008000,"classic nevo"
967,sofiyeg,#8A2BE2,"SNEELE raid nevo1sSneele nevo1sSneele nevo1sSneele nevo1sSneele nevo1sSneele"
969,ttvbest_fortnite_player,#FF0000,"NEVO SAY SKIBIDI"
971,best_lesbian,#FF69B4,"Who do I request a song again??"
977,best_lesbian,#FF69B4,"How"
977,realkdy20,#0000FF,"@best_lesbian !sr"
981,rizzo04,#FF00F3,"congrats sneele"
981,crazylaina2012,,"What's this game ab?@best_lesbian"
983,voied_,,"sneele did I miss the A Way Out stream that I requested"
987,ttvbest_fortnite_player,#FF0000,"!sr sausage rolls"
987,nightbot,#7C7CE1,"@ttvbest_fortnite_player -> "How to make the BEST Sausage Rolls | Paul Hollywood's Easy Bakes" by Paul Hollywood has been added to the queue in position #15"
989,nintendogsforswitch,#5F9EA0,"!so Sneele_"
989,kerloud,#DADADA,"Omg sneele nevo1sSneele nevo1sSneele nevo1sSneele"
992,nintendogsforswitch,#5F9EA0,"hmm"
995,nintendogsforswitch,#5F9EA0,"if u say so"
1001,bill_schitt,#008000,"disaster stream"
1004,anastasiabvrhausen,#FF00E7,"im gonna lick your arse tonight"
1006,sofiyeg,#8A2BE2,"nevo lying to mods"
1009,realkdy20,#0000FF,"!sr ram ranch"
1009,nightbot,#7C7CE1,"@realKDY20 -> "Grant Macdonald- Ram Ranch" by Duane,The Carpenters Sensei  has been added to the queue in position #16"
1013,crazylaina2012,,"Whats the game about?"
1014,bigfatfattyfatso,,"I’m gonna lick your arse tonight"
1014,anastasiabvrhausen,#FF00E7,"1 raiders from AnastasiaBvrhausen have joined! "
1015,rainze3,#B22222,"nevo im gonna purchase an astronomically unneccessarily large amount of v bucks and skins using your code maybe next month"
1021,voied_,,"veno did you ever do the a way out stream"
1025,ttvbest_fortnite_player,#FF0000,"!sr I love sausage rolls"
1025,ic3mini,#000000,"as spokesperson of sneele, i would like to announce that we hope you have a great stream!"
1025,nightbot,#7C7CE1,"@ttvbest_fortnite_player -> There was an error requesting the song. Error: That song is already in the queue"
1037,sneele_,#FF7F50,"HELLO NEVO1ST"
1044,ttvbest_fortnite_player,#FF0000,"Nevo you're gonna get paid matw"
1050,anastasiabvrhausen,#FF00E7,"WHAT THE HELL DIDNT EVEN THANK ME FOR THE RAID"
1053,sneele_,#FF7F50,"THANK YOU"
1057,ic3mini,#000000,"FOLLOW SNEELE!"
1060,rainze3,#B22222,"sneele is very cool"
1065,sofiyeg,#8A2BE2,"follow sneele. he's an amazing streamer!!"
1065,best_lesbian,#FF69B4,"!sr https://youtu.be/r9Zz4hYuGdw?si=rl2QYu3pSw_H1_bt"
1066,nightbot,#7C7CE1,"@best_lesbian -> There was an error requesting the song. Error: video too long (10 min max)"
1074,crazylaina2012,,"FOLLLLLOOOOWWWW SNEEEELLE"
1076,ttvbest_fortnite_player,#FF0000,"The kiancident nevo"
1081,rizzo04,#FF00F3,"you made the joke unfunny"
