time,user_name,user_color,message
289,sofiyeg,#8A2BE2,"the y axis is wrong"
300,triabtrue,,"1 to add and 1 to show"
309,reyhanaa,#FF69B4,"This is riveting thank you nevo"
310,triabtrue,,"change add to show"
310,triabtrue,,"?"
322,georgelovesnevo,#FF0000,"try georgefieldtv"
326,georgelovesnevo,#FF0000,"@nevo1st"
349,georgelovesnevo,#FF0000,"ahahah"
370,reyhanaa,#FF69B4,"I'm so angry I'm not here for this"
382,triabtrue,,"nooo lemme log in"
397,reyhanaa,#FF69B4,"Someone put a sign with my name down as a remembrance of me"
411,zynxoh,#8A2BE2,"such a holly jolly Christmas server"
419,reyhanaa,#FF69B4,"Thank you nevo"
428,georgelovesnevo,#FF0000,"im so lost"
429,reyhanaa,#FF69B4,"A rabbit a blooming rabbit great"
432,realkdy20,#0000FF,"name me something because i dont minecraft"
437,bill_schitt,#008000,"GIMP"
448,bill_schitt,#008000,"later sure"
451,georgelovesnevo,#FF0000,"whats the ip?"
505,reyhanaa,#FF69B4,"YES PLEASE NEVO"
620,dipshittom,#008000,"holy crap"
700,reyhanaa,#FF69B4,"4"
705,paulmccartneyy_,#DAA520,"hello nevo! hello nevlings!"
714,sofiyeg,#8A2BE2,"hi kacie :3"
721,zynxoh,#8A2BE2,"nectarine nevo, tomato Tom, strawberry sneele, lemon Lucy lu_cyy, salami sophie, gingerbread George"
726,paulmccartneyy_,#DAA520,"hi sofiye :)"
754,sofiyeg,#8A2BE2,"salami sofiye is horrible"
760,realkdy20,#0000FF,"whitelist realDonaldTrump"
760,reyhanaa,#FF69B4,"Get me bloody whitelisted NOW reyhanaa"
784,reyhanaa,#FF69B4,"Cheers pal"
790,zynxoh,#8A2BE2,"@sofiyeg salad sofiye"
801,realkdy20,#0000FF,"heard he's looking for minecraft servers to play in the white house so i thought you should get him white listed"
830,bill_schitt,#008000,"ive realised that its a bit difficult to watch the stream and play at the same time because im hearing your game noises"
834,smellysoggysock,#1E90FF,"SmellySoggySock subscribed at Tier 1. They've subscribed for 7 months! Hello there"
834,ujuzicc,#00F7FF,"spawn with no food or resources? when's nevnation 5?"
840,zynxoh,#8A2BE2,"kidney bean kerloud"
842,paulmccartneyy_,#DAA520,"charlie i can get you some minecraft food if you gift me the griddy in fortnite SLASH J"
843,izzyatzizzis,#2E8B57,"Hey nevo!!!"
844,bill_schitt,#008000,"we should see one day if its possible to get Twitch to have an option to mute your game"
849,sofiyeg,#8A2BE2,"@zynxoh thank you that's better"
854,bill_schitt,#008000,"oi fuck off"
856,bill_schitt,#008000,"what about me"
867,smellysoggysock,#1E90FF,"Ye I bought it again"
872,bill_schitt,#008000,""you dont count" jesus"
882,smellysoggysock,#1E90FF,"Still have it"
904,paulmccartneyy_,#DAA520,"i cant watch stream and game because my laptop is 48 years old:p"
934,bill_schitt,#008000,"@paulmccartneyy_ turn the stream quality down a bunch"
951,paulmccartneyy_,#DAA520,"i usually use my ipad and stream delay is AWFUL! :D"
955,zynxoh,#8A2BE2,"ice cream izzy, salmon smellysoggysock, kebab kaciepain"
981,reyhanaa,#FF69B4,"Trademark them please nevo"
985,realkdy20,#0000FF,"nevo will you be watching any of the world darts championships?"
1001,fivootm,#00973E,"do /scoreboard objectives setdisplay sidebar Deaths"
1006,zynxoh,#8A2BE2,"zucchini Zynxoh"
1021,paulmccartneyy_,#DAA520,"luke littler tomodachi tiktok incoming"
1025,realkdy20,#0000FF,"that's basically all you need to know"
1044,kerloud,#DADADA,"I just almost died to five baby zombies"
1045,bill_schitt,#008000,"so wank"
1053,kerloud,#DADADA,"LOL"
1069,realkdy20,#0000FF,"littler doesn't play until next weekend so wait until then to do it"
1169,anastasiabvrhausen,#FF00E7,"hello why have you don your hair like that"
1287,zynxoh,#8A2BE2,"nevo should be a poet"
1303,realkdy20,#0000FF,"sigma sigma on the wall"
1323,paulmccartneyy_,#DAA520,"thanks so much for my creative privilege I feel like a god nevo1sSmiles"
1336,rizzo04,#FF00F3,"AYUP NEVO AYUP CHAT"
1341,reyhanaa,#FF69B4,"Hello rizzo"
1353,rizzo04,#FF00F3,"ITS YOU"
1359,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
1362,rizzo04,#FF00F3,"yeah joining in a min letting me tea go down lol xx"
1391,thetasigma01,#1E90FF,"@Rizzo04 RIZZO GET HERE WE NEED TO START THE CULT BESTIE <3"
1405,paulmccartneyy_,#DAA520,"NEVO ur SICK"
1492,triabtrue,,"P"
1656,luigimangione2024,,"i cant join tonight i just remembered ive got 4 essays due for tomorrow!"
1665,paulmccartneyy_,#DAA520,"IM LOST"
1667,wigwad3,#00FF7F,"rev up those fryers"
1673,paulmccartneyy_,#DAA520,"I haven’t given anything out"
1686,paulmccartneyy_,#DAA520,"no offence but idek maiva"
1693,sofiyeg,#8A2BE2,"pls give out some food :3"
1720,luigimangione2024,,"can you build a shrine in my honor"
1760,luigimangione2024,,"thanks"
1769,luigimangione2024,,"youre now on my safe list"
1776,luigimangione2024,,"i hate essays!!"
1776,rizzo04,#FF00F3,"AWOOGA"
1792,anastasiabvrhausen,#FF00E7,"EEWWW"
1797,sofiyeg,#8A2BE2,"grim"
1806,ujuzicc,#00F7FF,"how is there so many people on and i've seen like 2 people"
1829,sofiyeg,#8A2BE2,"same, i'm just in some deserted village hiding for my oife"
1967,hairehdb,#9E5C9D,"where are you i want to punch you! nevo1sSmiles"
1986,luigimangione2024,,"nevo can i join your faction"
2000,kerloud,#DADADA,"Alpha sneele protecting his child"
2002,bill_schitt,#008000,"if sneele is the brawn, who's going to be the brain"
2042,realkdy20,#0000FF,"never trust a minion"
2151,kerloud,#DADADA,"Make the minion fight smurfs"
2171,kerloud,#DADADA,"Dictatorship already showing"
2220,smellysoggysock,#1E90FF,"im joining"
2231,georgelovesnevo,#FF0000,"I need he"
2236,smellysoggysock,#1E90FF,"he"
2239,georgelovesnevo,#FF0000,"help"
2241,georgelovesnevo,#FF0000,"mb"
2250,luigimangione2024,,"what version is it on nevofirst"
2251,georgelovesnevo,#FF0000,"Can I have a mentor"
2262,kerloud,#DADADA,"HAHAHHAH"
2268,ujuzicc,#00F7FF,"lmao"
2268,pierce313,#DAA520,"pierce313 subscribed at Tier 1. They've subscribed for 6 months, currently on a 6 month streak! Ayup nevo1sBosh nevo1sBosh nevo1sBosh nevo1sBosh nevo1sBosh"
2285,smellysoggysock,#1E90FF,"w"
2306,kerloud,#DADADA,"Do you three do weddings"
2320,pierce313,#DAA520,"brought a tear to my leg"
2373,bill_schitt,#008000,"nevo racist moment"
2386,smellysoggysock,#1E90FF,"i cant see the address its to white"
2395,bill_schitt,#008000,"nevo1st.apexmc.co"
2404,smellysoggysock,#1E90FF,"thanks"
2457,paulmccartneyy_,#DAA520,"I love coming together (like the Beatles song)"
2467,smellysoggysock,#1E90FF,"i built some dirt"
2587,realkdy20,#0000FF,"the low taper fade meme is still massive"
2644,quackitys_editor,#FF69B4,"end not being closed is stupid. silly silly boy!"
2655,paulmccartneyy_,#DAA520,"DEJI WOULDVE KILLED THE DRAGON BY NOW"
2661,quackitys_editor,#FF69B4,"im dying"
2695,quackitys_editor,#FF69B4,"yeah big quack has told me he’s hiring bill schitt"
2749,georgelovesnevo,#FF0000,"mf is in the nether I am making a dirt house"
2755,georgelovesnevo,#FF0000,"please can I live with someone"
2775,georgelovesnevo,#FF0000,"sure tp me"
2783,ujuzicc,#00F7FF,"what's your coords nevo?"
2785,georgelovesnevo,#FF0000,"I need a temporary home"
2807,georgelovesnevo,#FF0000,"Homeless shelter"
2811,georgelovesnevo,#FF0000,"be there soon"
2827,georgelovesnevo,#FF0000,"how do I bring that up"
2867,xyzxxxy,#0000FF,"why is it animal crossing music in minecraft? is it a mod or something?"
2877,paulmccartneyy_,#DAA520,"can we get an age restriction on this stream pls"
2899,paulmccartneyy_,#DAA520,"see how I haven’t got diamond achievement yet because I’m not a CHEAT. SO don’t accuse me of"
2899,georgelovesnevo,#FF0000,"right I give up"
2908,wigwad3,#00FF7F,"pls add sean dyche to the server"
3032,georgelovesnevo,#FF0000,"I’m here"
3133,paulmccartneyy_,#DAA520,"9"
3148,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
3219,rizzo04,#FF00F3,"can we restart mate its a bit cold down here"
3244,xyzxxxy,#0000FF,"melt the ice and then it won't be slippery anymore"
3411,xyzxxxy,#0000FF,"I mean, democracy's all very well, but it's weak and it's decadent. You need a strong leader."
3473,ujuzicc,#00F7FF,"where are we setting up base"
3651,rizzo04,#FF00F3,"errrrr"
3670,xyzxxxy,#0000FF,"looks great what are you on about"
3672,fivootm,#00973E,"@owen.crews"
3673,fivootm,#00973E,"leaked"
3674,sofiyeg,#8A2BE2,"worse than jaime's meals"
3675,rizzo04,#FF00F3,"dreams scran"
3695,xyzxxxy,#0000FF,"food like that builds character"
3767,thetasigma01,#1E90FF,"Nevo"
3804,thetasigma01,#1E90FF,"can i have a milkyway bar in minecraft"
4047,luigimangione2024,,"can i join too"
4132,xyzxxxy,#0000FF,"what 12 year old doesn't love the cold war?"
4183,xyzxxxy,#0000FF,"I thought his skin was borat"
4221,smellysoggysock,#1E90FF,"we are soo back swegCry"
4260,zynxoh,#8A2BE2,"Nevo are you getting the lankybox milk toy"
4279,smellysoggysock,#1E90FF,"dont make it out of wood because it burnt down on the 1st one"
4488,luigimangione2024,,"holy fuck check bmw twitter account"
4537,xyzxxxy,#0000FF,"My local wetherspoons was burnt down because they put the beer in the oven for too long."
4548,luigimangione2024,,"nevo please check the bmw twitter account it is HILARIOUS!"
4641,xyzxxxy,#0000FF,"I don't get it"
4652,realkdy20,#0000FF,"good job it was made with ai because there's no way a person can be that unfunny"
4658,redxlaw,#FF0000,"sneele kinda stinks icl"
4696,itsyaboyfartyfatboi,,"Alex say skibidi"
4710,redxlaw,#FF0000,"what happened in nevnation 2 & 3"
4719,itsyaboyfartyfatboi,,"sneeleRaid"
4737,itsyaboyfartyfatboi,,"Charlie say skibido"
4739,itsyaboyfartyfatboi,,"Skibidi"
4771,xyzxxxy,#0000FF,"did it have the animal crossing music mod like nevnation 4"
4782,realkdy20,#0000FF,"did luigi just drop the soap then?"
4802,redxlaw,#FF0000,"is sneele still as unbearable as i remember him?"
4822,redxlaw,#FF0000,"then i’m in"
4961,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
4984,georgelovesnevo,#FF0000,"i came back from eating and i teleported"
5158,paulmccartneyy_,#DAA520,"prawn. pink."
5367,izzyatzizzis,#2E8B57,"Playing elden ring again guys wish me luck 😪😪🙏🙏"
5390,izzyatzizzis,#2E8B57,"Nope :/ sorry nevo!!"
5395,sofiyeg,#8A2BE2,"good luck izzy:3"
5436,izzyatzizzis,#2E8B57,"Thank you!! I've beaten souls games b4 but not in recent times"
5512,ttvbest_fortnite_player,#1E90FF,"Turn them off"
5515,ttvbest_fortnite_player,#1E90FF,"NOW"
5528,ttvbest_fortnite_player,#1E90FF,"NEVO FLASH YOUR F3 PLS"
5538,redxlaw,#FF0000,"nevo what’s the coords of spawn"
5545,ttvbest_fortnite_player,#1E90FF,"LONGER YOU CUNT"
5551,panglewang,,"nevo making the world snow is a pain in the ass fuck you nevo"
5553,panglewang,,"fuck you"
5604,bill_schitt,#008000,"PIN THE COORDS"
5606,bill_schitt,#008000,"IN CHAT"
5620,xyzxxxy,#0000FF,"what does coords mean is it slang for something"
5662,redxlaw,#FF0000,"i believe it’s short for coordinates"
5671,redxlaw,#FF0000,"that’s just a shot in the dark tho"
5679,xyzxxxy,#0000FF,"thanks"
5681,redxlaw,#FF0000,"you know like calc"
5689,xyzxxxy,#0000FF,"?"
5698,redxlaw,#FF0000,"short for calculator"
5704,xyzxxxy,#0000FF,"really?"
5712,redxlaw,#FF0000,"uh huh"
5725,xyzxxxy,#0000FF,"you learn something new every day"
5729,redxlaw,#FF0000,"fr"
5754,xyzxxxy,#0000FF,"how are the beds floating"
5774,bill_schitt,#008000,"thats an xbox 360 default skin"
5775,bill_schitt,#008000,"dumb ass"
5791,xyzxxxy,#0000FF,"I thought it was a ps3 default skin"
5803,redxlaw,#FF0000,"yeah bill"
6022,xyzxxxy,#0000FF,"how is the sword glowing, I think he might be hacking around"
6115,redxlaw,#FF0000,"nevo my ethernet cable isn’t working, do something"
6116,luigimangione2024,,"can i reserve myself a plot of land"
6164,redxlaw,#FF0000,"it’s saying it’s not plugged in (it is)"
6200,redxlaw,#FF0000,"whatever you did nevo it’s working now"
6221,xyzxxxy,#0000FF,"technical genius right here"
6253,redxlaw,#FF0000,"could thy be whitelistef"
6255,redxlaw,#FF0000,"*d"
6265,redxlaw,#FF0000,"LAW2513"
6268,redxlaw,#FF0000,"*2"
6270,redxlaw,#FF0000,"fuck"
6287,xyzxxxy,#0000FF,"what's whitelistef? is that also slang?"
6288,redxlaw,#FF0000,"LAW2512 final answer"
6303,redxlaw,#FF0000,"yh it’s slang for whitelist"
6325,xyzxxxy,#0000FF,"REALLY??!!"
6333,redxlaw,#FF0000,"yh huh"
6338,xyzxxxy,#0000FF,"no chance"
6349,redxlaw,#FF0000,"not sure what i’m doing wrong then"
6362,redxlaw,#FF0000,"is that ip above your silly head accurate"
6419,paulmccartneyy_,#DAA520,"CIRCLE? like mr beast last to leave the circle video?"
6443,xyzxxxy,#0000FF,"geometry reference?"
6461,redxlaw,#FF0000,"i’m gonna have to try join again in a bit i’ve got things to do before i get invested in nevnation"
6472,redxlaw,#FF0000,"give me 30-45 mins and i’ll be back"
6625,fivootm,#00973E,"teamspeak"
6727,cocokofu,,"HI NEVNATION"
6748,cocokofu,,"yes im gonna hop on for a bit"
6749,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
6787,cocokofu,,"i keep getting lindt chocolate ads on youtube its the ONLY ADS I GET"
6805,xyzxxxy,#0000FF,"yummy"
6812,bill_schitt,#008000,"PRESS F3+3"
6816,bill_schitt,#008000,"to get rid of the blue graph"
6839,cocokofu,,"nevo getting bullied on his own stream as per usual"
7027,zynxoh,#8A2BE2,"nevo should go bald"
7027,cocokofu,,"nevnation 4 skin?"
7315,cocokofu,,"whats the IP"
7389,cocokofu,,"its kxfu"
7392,cocokofu,,"oh im blind"
7418,cocokofu,,"my username is "Kxfu""
7516,izzyatzizzis,#2E8B57,"Nevo hv u ever played a souls game? Like dark souls or elden ring"
7569,sofiyeg,#8A2BE2,"he played ds1 a bit ago on stream and he honked"
7700,redxlaw,#FF0000,"right i’m back"
7719,lyraawr,#FF69B4,"hello everyone i hope nevnation 4 is going well so far... i will make my debut tomorrow!"
7761,redxlaw,#FF0000,"what is the version of the server"
7882,thetasigma01,#1E90FF,"i hate this game so much"
7898,thetasigma01,#1E90FF,"allso where is my milkybar nevo"
7961,reyhanaa,#FF69B4,"Hello I've written 15 words for my assignment how is it going"
8033,smellysoggysock,#1E90FF,"hey nevo"
8043,smellysoggysock,#1E90FF,"can u tp folk to hulk]"
8093,smellysoggysock,#1E90FF,"wrong one u mong"
8109,smellysoggysock,#1E90FF,"sorry"
8213,thetasigma01,#1E90FF,"nevo can u lie to me and say im good at the game?"
8467,rizzo04,#FF00F3,"was gone for like 20 mins wheres this"
8504,rizzo04,#FF00F3,"ohhhhhh"
8519,kerloud,#DADADA,"Gonna build an evil lair castle"
8558,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
8691,izzyatzizzis,#2E8B57,"I've given up i literally keep dying in elden ring"
8714,kaesyuneos,#FF7F50,"says Mr Pickle"
8718,cocokofu,,"i believe it"
8731,cocokofu,,"ok i dont believe it anymore harry said it didnt happen"
8752,cocokofu,,"ok well now i look a fool because hes said it did happen"
8757,cocokofu,,"I DONT KNOW WHO TO BELIEVE!!!!!!!"
8894,ujuzicc,#00F7FF,"can't believe tom did all this and still was bullied most for the tomato incident"
9209,kaesyuneos,#FF7F50,"did owen used to do mr pickle in high school?"
9398,thetasigma01,#1E90FF,"NEVO!"
9408,thetasigma01,#1E90FF,"I HAVE A CALLUM BAN UPDATE!"
9476,thetasigma01,#1E90FF,"it was for when he rubbed Twix on his webcam i believe @nevo1st @bill_schitt"
9558,thetasigma01,#1E90FF,"so yeah enjoy your callum ban update"
9623,ryanavfcc,#83FF83,"heyy nevo"
9689,thetasigma01,#1E90FF,"yeah and raged"
9723,thetasigma01,#1E90FF,"as uknow racist dono's played so twitch though he left the stream unattended"
9795,cocokofu,,"pooh corner"
9796,rizzo04,#FF00F3,"not me im recovering from my house bombing"
9829,thetasigma01,#1E90FF,"yeah"
9940,fivootm,#00973E,"tree"
9944,zynxoh,#8A2BE2,"trees? as in miitopia stream?"
10032,rizzo04,#FF00F3,"we will not be watching by then sorry mate"
10061,ryanavfcc,#83FF83,"JPP43-RQW97-G7GPG-VJYGF-6GM2Z"
10064,thetasigma01,#1E90FF,"yeah u will be aressted for tax stuff"
10065,ryanavfcc,#83FF83,"if anyone wants a moss mask"
10066,rizzo04,#FF00F3,"when is our minecraft wedding"
10082,thetasigma01,#1E90FF,"@Rizzo04 i though we where getting married :( </3"
10092,rizzo04,#FF00F3,"because we are in love? the fuck do you mean why?"
10141,rizzo04,#FF00F3,"so you're dumping me? on a stream? are you kidding"
10162,rizzo04,#FF00F3,"going to cry well done mate"
10181,rizzo04,#FF00F3,"ITS NOT AN OFFICIAL FACTION YET"
10217,rizzo04,#FF00F3,"sorted"
10220,izzyatzizzis,#2E8B57,"And here i was thinking there was an actual live version of fantastic mr fox, u can't manipulate me like that nevo"
10223,thetasigma01,#1E90FF,"@Rizzo04 AND NOW I FOUND OUT RIZZO IS CHEATING ON ME WITH U! IT WONT BE >:("
10246,rizzo04,#FF00F3,"@ThetaSigma01 NO IM NOT CHEATING just saying the faction isnt in full swing yet x"
10348,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
10370,luxembourgz99,,"Nevo do you know where someone could buy a rope"
10427,luxembourgz99,,"Thanks Nevo 👍"
10465,paulmccartneyy_,#DAA520,"it’s nice you’ve invited your grandad on stream with you Nevo nevo1sSmiles"
10501,luxembourgz99,,"Is there a gimmick with this server"
10524,redxlaw,#FF0000,"the gimmick is you’re not invited"
10572,nintendogsforswitch,#5F9EA0,"ban rizzo NOW"
10581,rizzo04,#FF00F3,"@nintendogsforswitch wtf"
10582,luxembourgz99,,"Did you just fucking say Shartbourg"
10589,nintendogsforswitch,#5F9EA0,"just a jest hi rizzo"
10608,rizzo04,#FF00F3,"@nintendogsforswitch hi ave are you well"
10609,nintendogsforswitch,#5F9EA0,"hi !! i cant stay but how is nevnation 4"
10621,nintendogsforswitch,#5F9EA0,"im tipsy and tired as fuckkk how are u rizzo"
10630,rizzo04,#FF00F3,"@nintendogsforswitch am go to bed right now"
10634,rizzo04,#FF00F3,"am okay"
10663,luxembourgz99,,"It was my sister's birthday and I had a few glasses of mulled wine and it was quite nice"
10666,nintendogsforswitch,#5F9EA0,"tell ronald pinkerton i might join tomorrow Thank U"
10680,nintendogsforswitch,#5F9EA0,"thats awesome very awesome"
10688,luxembourgz99,,"I think it was Swedish"
10717,luxembourgz99,,"Poo Bar like Pooh Bear"
10723,rizzo04,#FF00F3,"my 9/11"
10741,paulmccartneyy_,#DAA520,"its not angry ginge its someother ginger"
10755,rizzo04,#FF00F3,"i fancy him"
10770,ryanavfcc,#83FF83,"dont diss dobbo mate"
10771,thetasigma01,#1E90FF,"all ginger people look the same tbh"
10793,paulmccartneyy_,#DAA520,"ginger with a lazy eye, you mean nevo"
10816,rizzo04,#FF00F3,"nevo quick grab the a matter baby!!!!"
10842,luxembourgz99,,"You what"
10862,paulmccartneyy_,#DAA520,"can you not"
10884,paulmccartneyy_,#DAA520,"why are you saying this live on the web"
10899,luxembourgz99,,"Nevo"
10901,luxembourgz99,,"You see"
10916,paulmccartneyy_,#DAA520,"No!"
10919,luxembourgz99,,"I would play but I'd rather play smash bros like a little nerd 👍👍👍"
10923,rizzo04,#FF00F3,"arsehole"
10927,rizzo04,#FF00F3,"kidding x"
11044,luxembourgz99,,"Nevo if you had to blow up either Bhutan, Palau or Mauritius which one would you do"
11048,rizzo04,#FF00F3,"im 5 thousand blocks away mat e"
11078,rizzo04,#FF00F3,"I DID MY NETHER PORTAL BROKE MATEY"
11095,paulmccartneyy_,#DAA520,"youre so good at gaming, have you thought about going pro"
11103,luxembourgz99,,"Nevo if you had to blow up either Bhutan, Palau or Mauritius which one would you do"
11105,rizzo04,#FF00F3,"i am dw x"
11144,luxembourgz99,,"Shyne boys better"
11229,luxembourgz99,,"Nevo don't worry if Bhutan Barry tries to get you I'll wedgie him everywhere"
11276,georgelovesnevo,#FF0000,"did you restart"
11305,georgelovesnevo,#FF0000,"oh"
11309,georgelovesnevo,#FF0000,"you on a vc"
11317,georgelovesnevo,#FF0000,"I’m bored"
11322,georgelovesnevo,#FF0000,"it’s the Fortnite kid"
11351,luxembourgz99,,"The Bhutanese language is so beautiful isn't it?"
11355,paulmccartneyy_,#DAA520,"WHAT THE HELL"
11376,paulmccartneyy_,#DAA520,"IM ACTUALLY NEVER WATCHING THIS STREAM AGAIN"
11381,paulmccartneyy_,#DAA520,"dont make fun of my voice"
11385,luxembourgz99,,"Forget French, Bhutanese is the real most beautiful language"
11388,paulmccartneyy_,#DAA520,"IM ACTUALLY FR insecure about it"
11427,georgelovesnevo,#FF0000,"oh the channel is full"
11431,georgelovesnevo,#FF0000,"damn"
11432,luxembourgz99,,"Tomayto Tom"
11487,georgelovesnevo,#FF0000,"right I’m join up"
11495,georgelovesnevo,#FF0000,"can you get in a vc which has space"
11513,paulmccartneyy_,#DAA520,"thanks tom nevo1sCbeebiesBaby"
11524,luxembourgz99,,"This is shit, put on some Ladbaby"
11548,paulmccartneyy_,#DAA520,"never joining a vc again but thx i guess"
11566,paulmccartneyy_,#DAA520,"if i accept a nevvy itll be tts"
11577,luxembourgz99,,"Nevo i said put on Ladbaby now"
11578,paulmccartneyy_,#DAA520,""that should make it better""
11605,georgelovesnevo,#FF0000,"I’m getting blanked"
11610,luxembourgz99,,"Ladbaby"
11643,luxembourgz99,,"L a d b a b y"
11659,luxembourgz99,,"Oh alright"
11703,anastasiabvrhausen,#FF00E7,"hello i am working on the spiritual successor to Cunk on Globe :)"
11726,paulmccartneyy_,#DAA520,"Hi anastasia beaverhausen"
11754,anastasiabvrhausen,#FF00E7,"hello kacie pain"
11840,paulmccartneyy_,#DAA520,"vc is a bit quiet compared to LADBABY"
11892,rizzo04,#FF00F3,"i am so interested in this convo"
11901,paulmccartneyy_,#DAA520,"PLEASE DONT TALK ABOUT FEET YOU MINGERS"
11909,thetasigma01,#1E90FF,"WHAT!"
11912,rizzo04,#FF00F3,"mate?"
11913,paulmccartneyy_,#DAA520,"WHY DID YOU SAY THAT"
11923,paulmccartneyy_,#DAA520,"get jamie out of vc hes a bad influence"
11927,luxembourgz99,,"Nevo you look a bit like a̶̒́ ̷͒̓s̸̅͒ǐ̴͠g̷͇̐m̴̒̾a̷̍͠ ̷̎̽b̶̉͘o̶͂͝y̸̛̍"
11931,paulmccartneyy_,#DAA520,"YOURE LIVE ON THE INTERNET"
11935,rizzo04,#FF00F3,"didnt mean to watch the whole thing and save it and upload it to icloud just incase i wanted to watch it agian"
11959,luxembourgz99,,"Nevo play the Sigma Boy song"
11964,rizzo04,#FF00F3,"LOL"
11984,luxembourgz99,,"It would really make my day"
11993,fivootm,#00973E,"add this to the what is he trying to craft slideshows"
12004,luxembourgz99,,"*X"
12020,rizzo04,#FF00F3,"hes got it bookmarked"
12140,paulmccartneyy_,#DAA520,"you glaze the terracota"
12150,ujuzicc,#00F7FF,"put in furnace"
12160,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
