time,user_name,user_color,message
205,kerloud,#DADADA,"Hi strange man"
207,bill_schitt,#008000,"@JamieEC same as the other. bolognese and pepperoni"
211,ryanavfcc,#83FF83,"my wifi is doing my head in"
217,ryanavfcc,#83FF83,"2nd time its crashed today"
223,thetasigma01,#1E90FF,"wow 3 views  u really feel off"
227,aydexe,#F8E100,"nevo you were my number 1 streamer in my recap"
232,born2shit_forced2wipe,#5F9EA0,"there better be boy kisses today"
234,mcmental22,#0000FF,"Nevo when is your Fortskin coming out?"
248,tashathetwat,,"Nevo did you see Ringo Starr went on stage with Paul Macca the other night ?"
256,bill_schitt,#008000,"nevo when are you planning to retire?"
260,kerloud,#DADADA,"I've got twitch emails on so I've just been sent an email titled "I'm finishing ughhh" 🤦‍♂️"
269,mcmental22,#0000FF,"I mean when is your Fortnite Fortskin coming out"
287,thetasigma01,#1E90FF,"hey Nevo how are you today"
287,reyhanaa,#FF69B4,"What the heck is the title of this dream you cheeky minx!"
288,anastasiabvrhausen,#FF00E7,"that music was making my brain sore"
294,paulmccartneyy_,#DAA520,"IM IN THE NEW NEVO TIKTOK! everyone ought to like, comment and repost"
307,bill_schitt,#008000,"reported the latest tiktok nevo1sSmiles"
313,lana_246x,,"ian moore fortnite skin when ?"
316,anastasiabvrhausen,#FF00E7,"you're very close nevo"
334,aydexe,#F8E100,"nevo you look like wiley squires on tiktok"
337,tashathetwat,,"You didn’t put my Rebecca’s impression in the video and I was upset (I wasn’t, just a bit offended)"
338,sofiyeg,#8A2BE2,"only nevo tiktok i've liked just because of kacie"
341,i_zz_yyy,#2E8B57,"How far r u into the game?"
342,rizzo04,#FF00F3,"you're so handsome"
345,mcmental22,#0000FF,"Nevo will you buy the Skibidi Toilet backbling and Fortskin on Fortnite"
348,born2shit_forced2wipe,#5F9EA0,"nevo u featured me without my permission :o"
351,paulmccartneyy_,#DAA520,"@SofiyeG thanks sofiye :3 also hi"
354,reyhanaa,#FF69B4,"That tiktok got on my fyp you're good"
365,sofiyeg,#8A2BE2,"@paulmccartneyy_ hi hi!"
365,aydexe,#F8E100,"i @'ed you in the comments of one"
367,rizzo04,#FF00F3,"AHHAHAH"
367,reyhanaa,#FF69B4,"OH YOU DO"
371,born2shit_forced2wipe,#5F9EA0,"omg idk who this is but you really do"
372,tashathetwat,,"OH MATE."
373,reyhanaa,#FF69B4,"OH MY GOODNESS YOU DO"
376,ujuzicc,#00F7FF,"wtf you do"
379,thetasigma01,#1E90FF,"didn't u already so this one Nevo"
388,bill_schitt,#008000,"Thad?"
400,bill_schitt,#008000,"mans name is Thad"
409,tashathetwat,,"Only saying hi to me now I’ve been here ages mate nevo1sFrowns"
409,best_lesbian,#FF69B4,"hiii nevo"
413,bill_schitt,#008000,"?????"
416,bill_schitt,#008000,"tom is a class name"
420,rizzo04,#FF00F3,"say hi to me mate"
422,paulmccartneyy_,#DAA520,"your name is oven though isnt it?"
425,dipshittom,#008000,"wallace? with hair?"
426,smellysoggysock,#1E90FF,"hello  there nevo how r U"
426,sofiyeg,#8A2BE2,"tom is way better than tadh tbh"
433,anastasiabvrhausen,#FF00E7,"LOL Tom is better than Oven"
437,sofiyeg,#8A2BE2,"tadh is actually a horrible name"
444,bill_schitt,#008000,"thanks sofiye and anastasia"
455,smellysoggysock,#1E90FF,"Say hi to me mate?"
456,best_lesbian,#FF69B4,"Nevo you should be a fortnite skin"
461,paulmccartneyy_,#DAA520,"hi smelly sock"
463,tashathetwat,,"apology accepted…this time"
466,rizzo04,#FF00F3,"and hi rizzo"
472,lyraawr,#FF69B4,"hello all nevo1sSmiles"
476,smellysoggysock,#1E90FF,"Hi Kacie"
477,reyhanaa,#FF69B4,"Hello"
482,thetasigma01,#1E90FF,"transformers!??!!?"
482,bill_schitt,#008000,"not apologising to me is crazy"
485,paulmccartneyy_,#DAA520,"hi rizzo, hi lucie, hi tasha, hi anastasia, hi NEVLINGS"
486,sofiyeg,#8A2BE2,"i hate rizzo being ignored, actually hard to watch"
491,lyraawr,#FF69B4,"hi kacie :)"
493,sofiyeg,#8A2BE2,"oh nvm"
497,born2shit_forced2wipe,#5F9EA0,"nevo simon came out and said he was with luke bennet for publicity smh"
498,anastasiabvrhausen,#FF00E7,"u dont deserve an apology tom"
499,bill_schitt,#008000,"you said my name is as bad as Thad"
504,bill_schitt,#008000,"@AnastasiaBvrhausen quiet you"
505,best_lesbian,#FF69B4,"I bought a Jill valentine shirt today"
515,reyhanaa,#FF69B4,"You have to hit the dab nevo quickly!"
516,anastasiabvrhausen,#FF00E7,"@bill_schitt silencing women?"
522,bill_schitt,#008000,"@best_lesbian a shirt with jill on it or the top she wears"
528,bill_schitt,#008000,"@AnastasiaBvrhausen its my favourite pass time"
538,i_zz_yyy,#2E8B57,"That sounds stylish @best_lesbian"
538,reyhanaa,#FF69B4,"It boosted my moral so it at least helped me"
541,best_lesbian,#FF69B4,"@bill_schitt one with her on it"
548,guynamedpipe3,,"nevo acting like a storm trooper"
555,bill_schitt,#008000,"holy shit that scream was blood curdling"
559,best_lesbian,#FF69B4,"It comes the day I go back to school"
567,mcmental22,#0000FF,"Nevo hope my 50p helped when I used code Nevo1st in the Fortnite item shop to buy the Skibidi Toilet backbling"
585,bill_schitt,#008000,"?? why is the maths teacher slandering english classes"
599,anastasiabvrhausen,#FF00E7,"i used the code when I bought the mariah carey pack :)"
602,bill_schitt,#008000,"LMAO"
610,bill_schitt,#008000,"man is failing baldis basic tier questions"
613,tashathetwat,,"Nevo did you see the SKIBIDI Toilet panto??"
630,i_zz_yyy,#2E8B57,"What grade did u get in maths nevo?"
630,mcmental22,#0000FF,"Nevo would you rather buy Renegade Raider or Skibidi Toilet in Fortnite"
641,paulmccartneyy_,#DAA520,"wait. 9 plus 10? twenny one"
644,born2shit_forced2wipe,#5F9EA0,"bro that was wild"
645,sofiyeg,#8A2BE2,"sooo bad"
646,rizzo04,#FF00F3,"are you thick"
657,reyhanaa,#FF69B4,"You're making me ANGRY"
660,sofiyeg,#8A2BE2,"actual numbskull"
663,guynamedpipe3,,"tbh nevo i would do worse probably"
668,rizzo04,#FF00F3,"pyramids of GEEZER WHEYYYY LADS"
674,ujuzicc,#00F7FF,"scraped level 1 maths"
676,sofiyeg,#8A2BE2,"only level 1"
678,paulmccartneyy_,#DAA520,"Bro thats basic arithmetic"
684,born2shit_forced2wipe,#5F9EA0,"id love to see you play the DS brain games"
695,bill_schitt,#008000,"https://www.twitch.tv/nevo1st/clip/CrazyFaintCocoaDAESuppy-nedfchIxLEg5DLHe"
704,bill_schitt,#008000,"17 - 6 = 12"
707,born2shit_forced2wipe,#5F9EA0,"it would be good for 5 min"
711,paulmccartneyy_,#DAA520,"can you be nicer to me? im a girl if it helps"
716,mcmental22,#0000FF,"Nevo have you bought Skibidi Toilet in Fortnite?"
716,rizzo04,#FF00F3,"we would laugh at you. not with you. at you"
717,reyhanaa,#FF69B4,"@jamieec they gave me an estimated brain age of 69 and i didn't know whether the feel offended or happy"
721,lyraawr,#FF69B4,"if it makes you feel any better i still dont have my gcse maths"
721,anastasiabvrhausen,#FF00E7,"you got a 3 in english mate"
722,born2shit_forced2wipe,#5F9EA0,"your brain age is 84 mate"
722,guynamedpipe3,,"ive played brain games it is interesting"
723,paulmccartneyy_,#DAA520,"BAGA CHIPZ"
723,bill_schitt,#008000,"you look like a bag of chips irl"
735,tashathetwat,,"What about me mate nevo1sFrowns"
741,rizzo04,#FF00F3,"awww thanks for saying that about me"
743,sofiyeg,#8A2BE2,"he hates the rest of us"
745,anastasiabvrhausen,#FF00E7,"@paulmccartneyy_ are u okay? that was really weird when nevo just came onto you"
745,paulmccartneyy_,#DAA520,""this chat could be worse" <3 thanks nevo x"
748,bill_schitt,#008000,"lmao "when i see you, i think: 'it could be worse'""
751,best_lesbian,#FF69B4,"Why's he getting pissed in a school"
759,ujuzicc,#00F7FF,"baga chipz from drag race? look nowt like them"
763,mcmental22,#0000FF,"Nevo can you rate the Nevlings from your favourite to least favourite"
766,sofiyeg,#8A2BE2,"you definitely couldn't compliment everyone, don't lie"
766,bill_schitt,#008000,"@best_lesbian wouldnt you if you could"
774,paulmccartneyy_,#DAA520,"last night nevo basically killed me bbrought me back to life and killed me all over with insults"
779,bill_schitt,#008000,"im owens favourite nevling"
781,reyhanaa,#FF69B4,"@best_lesbian better to be pissed in school than pissed on school heh"
783,bill_schitt,#008000,"nevo1sSmiles"
785,lyraawr,#FF69B4,"playing favourites are we?"
786,paulmccartneyy_,#DAA520,"@best_lesbian guess what"
791,guynamedpipe3,,"i like what your wearing it reminds me of....... oh god"
795,rizzo04,#FF00F3,"kacie got me a dog in minecraft when i was looking on stream for like half an hour"
797,rizzo04,#FF00F3,"legend"
798,best_lesbian,#FF69B4,"@paulmccartneyy_ what"
798,anastasiabvrhausen,#FF00E7,"i'm glad i went to bed early rom what I read of last night  LOLOLOL"
802,paulmccartneyy_,#DAA520,"@best_lesbian SNOT"
808,anastasiabvrhausen,#FF00E7,"...."
809,tashathetwat,,"I cannot believe I missed the Wallace and Gromit obby the other night"
810,reyhanaa,#FF69B4,"I'm the favourite gigglemonkey thougj"
813,anastasiabvrhausen,#FF00E7,"that's horrible"
822,mcmental22,#0000FF,"Nevo did you hear Elford12 is getting a Low Taper Fade"
830,rizzo04,#FF00F3,"can we do it in person"
830,bill_schitt,#008000,"hmm how are you going to pull that one off, owen?"
834,thetasigma01,#1E90FF,"i am the least favourite?"
835,lyraawr,#FF69B4,"not true"
842,bill_schitt,#008000,"wait owen can you actually get a low taper fade for 1000 followers"
843,best_lesbian,#FF69B4,"My friend asked me what I'm doing in October 2026"
849,lyraawr,#FF69B4,"panglewang is different"
857,paulmccartneyy_,#DAA520,"You cant stream a website with piracy prevention"
858,tashathetwat,,"Do you pay your TV licence…"
859,bill_schitt,#008000,"STOP DOING A SNARKY VOICE WHEN YOU READ MY MESSAGES OUT"
864,bill_schitt,#008000,"you sound like dr disrespect when you do it"
865,mcmental22,#0000FF,"Yes I did see Elford12 read a nevy im sad I didn't win won"
866,born2shit_forced2wipe,#5F9EA0,"you are so mean to tom smh"
871,anastasiabvrhausen,#FF00E7,"its not a snarky voice its an impression of u"
872,sofiyeg,#8A2BE2,"quit, retire"
877,reyhanaa,#FF69B4,"YOU'RE NOT SHADOWBANNED NEVO YOY WERE ON MY FYP"
877,rizzo04,#FF00F3,"ban anastasia for making you get shadowbanned"
879,bill_schitt,#008000,"@AnastasiaBvrhausen i have the voice of an angel"
882,tashathetwat,,"Keep uploading, just not LOADS"
885,born2shit_forced2wipe,#5F9EA0,"mine got shadow banned and i kept uploading and it started getting views again"
888,anastasiabvrhausen,#FF00E7,"@bill_schitt farmer angel"
896,bill_schitt,#008000,"@AnastasiaBvrhausen an angel nonetheless (im not a farmer though)"
904,sofiyeg,#8A2BE2,"not even anastasia's fault, why did you try to keep uploading it"
905,anastasiabvrhausen,#FF00E7,"I didn't force you to upload that!!! wanker!"
907,bill_schitt,#008000,"just upload those find luigi tiktoks"
912,reyhanaa,#FF69B4,"Post the sexy minion you'll get loads of likes then"
916,rizzo04,#FF00F3,"bald and fell off, tough month"
921,bill_schitt,#008000,""guys you've RUINED me""
927,sofiyeg,#8A2BE2,"@AnastasiaBvrhausen and when it got banned he kept trying to reupload as well"
933,paulmccartneyy_,#DAA520,"i feel like im sat in moes rn and homers had a hard day at nuclear plant"
937,bill_schitt,#008000,"you chose to upload the tiktoks mate"
940,paulmccartneyy_,#DAA520,"Im washed up :("
947,anastasiabvrhausen,#FF00E7,"I'll ruin you later when I come to your house and do you in mate"
953,bill_schitt,#008000,"@AnastasiaBvrhausen ???"
956,mcmental22,#0000FF,"Michael McCrudden's next video The Rise and Fall of Nevo1st"
960,xyzxxxy,#0000FF,"why are you wearing a chips hat"
961,sofiyeg,#8A2BE2,"was that your impression of homer??"
964,lyraawr,#FF69B4,"mods??"
966,anastasiabvrhausen,#FF00E7,"DONT BE DISGUSTING"
966,reyhanaa,#FF69B4,"Who has this many potted plants in a garden? Just use the grass?"
973,bill_schitt,#008000,"@AnastasiaBvrhausen you're the one who said it"
975,anastasiabvrhausen,#FF00E7,"I MEANT I'M GOING TO BATTER YOU"
982,bill_schitt,#008000,"@AnastasiaBvrhausen euphemism"
986,born2shit_forced2wipe,#5F9EA0,"anastasia ur so funny when will u start streaming"
998,anastasiabvrhausen,#FF00E7,"shut up tom ur just desperate for my attention"
1019,lyraawr,#FF69B4,"making it rn. noodle salad"
1020,sofiyeg,#8A2BE2,"had an omelette"
1029,mcmental22,#0000FF,"Nevo can you do an impression of Ryan Windrige doing this exact scenario"
1029,anastasiabvrhausen,#FF00E7,"what the hell is a noodle salad"
1030,tashathetwat,,"Neptune Ned is gonna be putting on his Christmas pudding costume for Christmas this year !!"
1031,lyraawr,#FF69B4,"i made meth. on minecraft"
1034,sofiyeg,#8A2BE2,"asparagus"
1035,born2shit_forced2wipe,#5F9EA0,"i had yule log i made"
1040,anastasiabvrhausen,#FF00E7,"OMG I HAVE FERERRO ROCHERS"
1044,i_zz_yyy,#2E8B57,"Pot noodle like always"
1044,xyzxxxy,#0000FF,"are you suppose to be running around aimlessly?"
1053,reyhanaa,#FF69B4,"@anastasiabvrhausen bourgeoise over here..."
1061,anastasiabvrhausen,#FF00E7,"they were a gift from work"
1062,mcmental22,#0000FF,"Nevo can you do an impression of Ryan Windrige doing this exact scenario"
1065,tashathetwat,,"I’ll make a Nevling Christmas cards from Ned nevo1sNeptune nevo1sNeptune nevo1sNeptune"
1103,paulmccartneyy_,#DAA520,"no more impressions"
1106,reyhanaa,#FF69B4,"I had pea dough for dinner actually"
1116,paulmccartneyy_,#DAA520,"Especially not of ryan ive got trauma"
1121,paulmccartneyy_,#DAA520,"OH CONGRATS TO KACIE"
1128,mcmental22,#0000FF,"Nevo what is your favourite type of dough?"
1135,guynamedpipe3,,"how has the owner not realized his house is getting destroyed and millions of cops are here"
1138,born2shit_forced2wipe,#5F9EA0,"nevo can you do an impression of you spotting one of your  nevlings in big tesco but ur not sure if to speak to them"
1161,reyhanaa,#FF69B4,"@guynamedpipe3 he's at Butlins atm"
1164,tashathetwat,,"Me and Ned"
1168,thetasigma01,#1E90FF,"ME!"
1170,mcmental22,#0000FF,"Mcmentel22"
1172,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
1174,born2shit_forced2wipe,#5F9EA0,"can we get a bit of a smorgersboard pls"
1179,born2shit_forced2wipe,#5F9EA0,"a little selection"
1188,sofiyeg,#8A2BE2,"that's more than fair enough tbh"
1199,paulmccartneyy_,#DAA520,"LOL how many nevlings do you think you could recognise"
1199,mcmental22,#0000FF,"Me"
1200,sofiyeg,#8A2BE2,"i would try to avoid half of the nevlings in chat too"
1205,sofiyeg,#8A2BE2,"ew"
1210,ic3mini,#000000,"awww thats sweet"
1213,thetasigma01,#1E90FF,"@SofiyeG wow"
1223,kerloud,#DADADA,"I'd scream " is that nevo!" And then charge at you full speed with a trolley"
1223,i_zz_yyy,#2E8B57,"What abt me nevo 😪"
1224,lyraawr,#FF69B4,"harsh"
1225,anastasiabvrhausen,#FF00E7,"you should play a game where u try and match nevling doxxes to their names"
1226,ujuzicc,#00F7FF,"what about Jamie seeing as he asked"
1234,thetasigma01,#1E90FF,"what about me nevo"
1239,ic3mini,#000000,"dont talk to my mother like that she did a nevvy for you"
1242,sofiyeg,#8A2BE2,"@ThetaSigma01 i never said which half :3"
1245,paulmccartneyy_,#DAA520,"my name is kacie payne !"
1254,tashathetwat,,"My hair sticks out like a sore thumb…"
1257,lyraawr,#FF69B4,"this actually"
1261,reyhanaa,#FF69B4,"@paulmccartneyy_ what a beautiful name!"
1273,born2shit_forced2wipe,#5F9EA0,"yeah doxxing your fans stream great idea mate"
1274,guynamedpipe3,,"you already know my name because you peeked at gmail"
1284,anastasiabvrhausen,#FF00E7,"kacie payne, me, bill schitt and haireHDB should be in the game"
1294,mcmental22,#0000FF,"Wow that really hurts Nevo"
1317,paulmccartneyy_,#DAA520,"@AnastasiaBvrhausen youre just picking out people you want to flirt with and want a way to see if you fancy them"
1321,xyzxxxy,#0000FF,"the chips hat is bothering me"
1324,thetasigma01,#1E90FF,"i bet i do :( cos ur so mean to me"
1337,anastasiabvrhausen,#FF00E7,"@paulmccartneyy_ omg caught me out there"
1344,guynamedpipe3,,"@xyzxxxy same"
1359,born2shit_forced2wipe,#5F9EA0,"how about matching viewers pets to the viewer"
1361,xyzxxxy,#0000FF,"why does he wear the chips hat to bed?"
1361,born2shit_forced2wipe,#5F9EA0,"or mums?"
1364,tashathetwat,,"I still haven’t forgiven you for saying that I remind you of Miriam Margolyes"
1372,i_zz_yyy,#2E8B57,"Nick Nelson is back!!"
1375,anastasiabvrhausen,#FF00E7,"yeah i knew who u meant nevo that family does my tits in"
1379,smellysoggysock,#1E90FF,"nevo say thanks rn ok"
1385,paulmccartneyy_,#DAA520,"yea with the twins"
1390,sofiyeg,#8A2BE2,"@JamieEC this would be way easier to than trying to get people to dox themselves"
1390,tashathetwat,,"YES YOU SAID THAT ABOUT ME"
1391,mcmental22,#0000FF,"Nevo can you sing your favourite song of the Among Us Christmas album"
1396,bill_schitt,#008000,"@AnastasiaBvrhausen nasty"
1405,anastasiabvrhausen,#FF00E7,"nevo u give me ugly vibes"
1410,smellysoggysock,#1E90FF,"Cheer100"
1414,anastasiabvrhausen,#FF00E7,"just joking lol !"
1415,reyhanaa,#FF69B4,"@anastasiabvrhausen you'd look like Michelle visage I feel like"
1429,smellysoggysock,#1E90FF,"i wanted to give u 1 but i cant"
1429,thetasigma01,#1E90FF,"wow was about to give you 500 bits for that but NVM"
1436,born2shit_forced2wipe,#5F9EA0,"nevo  is this your last stream before xmas?"
1441,hulkshart,#FF0000,"6 raiders from HulkShart have joined! "
1442,anastasiabvrhausen,#FF00E7,"@reyhanaa yes definitely....... also definitely haven't doxxed myself in discord before....."
1444,ttvbest_fortnite_player,#1E90FF,"Hi"
1445,sofiyeg,#8A2BE2,"hulksh3SNEELEGUN hulksh3SNEELEGUN hulksh3SNEELEGUN hulksh3SNEELEGUN"
1448,folklohre,#FF69B4,"hey nevo nevo1sSmiles nevo1sSmiles"
1456,hulkshart,#FF0000,"hello nevo"
1458,mcmental22,#0000FF,"Nevo what vibe does King Ian Moore give you?"
1460,hulkshart,#FF0000,"its fine nevo !"
1461,reyhanaa,#FF69B4,"@anastasiabvrhausen I've been here like 4 days mate SOZ X"
1469,tashathetwat,,"that made me jump nevo1sFrowns"
1472,ujuzicc,#00F7FF,"hulksh3SNEELEGUN hulksh3SNEELEGUN hulksh3SNEELEGUN hulksh3SNEELEGUN"
1475,mcmental22,#0000FF,"Nevo will next stream be Tomidachi Life?"
1478,bill_schitt,#008000,"one day you'll change that raid sound"
1481,anastasiabvrhausen,#FF00E7,"@reyhanaa LOLOL im just joking dw"
1489,smellysoggysock,#1E90FF,"frick ye nevo stand up for yourself"
1496,reyhanaa,#FF69B4,"@anastasiabvrhausen I'm gigglemonkeying rn heh"
1503,ttvbest_fortnite_player,#1E90FF,"Gimp"
1506,anastasiabvrhausen,#FF00E7,"wtf does that mean"
1506,hulkshart,#FF0000,"smellysoggysock told me to kill you"
1511,xyzxxxy,#0000FF,"I have a scab on my middle finger and whenever I pick it it looks like I'm flipping someone off"
1512,sofiyeg,#8A2BE2,"you're a coward nevo"
1514,hulkshart,#FF0000,"im telling you"
1514,paulmccartneyy_,#DAA520,"HES BORED OF THE GAME THAT MADE HIS CAREER! youre NOTHING without TOMODACHI"
1519,born2shit_forced2wipe,#5F9EA0,"nevo your hair has grown back quickly bro"
1521,smellysoggysock,#1E90FF,"@HulkShart dont u dare i give u 1p"
1523,hulkshart,#FF0000,"the 2nd time when u came over HE DID"
1525,hulkshart,#FF0000,"HE DID"
1526,reyhanaa,#FF69B4,"@paulmccartneyy_ you tell em"
1527,hulkshart,#FF0000,"I PROMISE YOU"
1527,tashathetwat,,"final stream before Christmas should be The Chase Nevlings special nevo1sSmiles"
1533,bill_schitt,#008000,"@HulkShart irl??"
1538,born2shit_forced2wipe,#5F9EA0,"maybe u arent balding hmm"
1542,bill_schitt,#008000,"nevo that weave is looking awesome"
1549,anastasiabvrhausen,#FF00E7,"chat seems active consider clipping this moment for nevo1st"
1551,smellysoggysock,#1E90FF,"@HulkShart im disappointed"
1553,born2shit_forced2wipe,#5F9EA0,"nevo do u want me to make a chase game?"
1554,xyzxxxy,#0000FF,"get a cameo from dark destroyer"
1557,reyhanaa,#FF69B4,"Can we cosplay as the chase chasers please"
1572,i_zz_yyy,#2E8B57,"I love tomodachi life"
1575,tashathetwat,,"I love tomodachi life and you never made Charli xcx"
1576,ujuzicc,#00F7FF,"think it’s good as an occasional"
1577,folklohre,#FF69B4,"we need a new island"
1579,ic3mini,#000000,"getting a bitttt ols"
1581,paulmccartneyy_,#DAA520,"shurrup about tiktok"
1581,ic3mini,#000000,"old*"
1585,mcmental22,#0000FF,"Nevo you should do a Nevling fortnite battle royal"
1585,born2shit_forced2wipe,#5F9EA0,"i love it but i agree"
1585,ttvbest_fortnite_player,#1E90FF,"I think you're a gimpy gimpy wig boy"
1591,born2shit_forced2wipe,#5F9EA0,"it was of its time"
1605,kerloud,#DADADA,"Mr mii fell off"
1608,smellysoggysock,#1E90FF,"shut up shut up"
1610,bill_schitt,#008000,"you'll have to move on to sims, mate"
1615,anastasiabvrhausen,#FF00E7,"DONT be horrible to kacie"
1615,bill_schitt,#008000,"or do another wwe"
1616,folklohre,#FF69B4,"there’s been 4 nevnation servers but we still on the same island :("
1620,guynamedpipe3,,"nevo what about miitopia?"
1624,reyhanaa,#FF69B4,"Nevo make a tiktok house like those gimps did in lockdown"
1625,paulmccartneyy_,#DAA520,"yea mate and i had to put "please be nice to me" to invoke it"
1634,xyzxxxy,#0000FF,"why are you getting shot at?"
1637,sofiyeg,#8A2BE2,"i think tomodachi life is fine but probably better for shorter segments and not full  streams or longer segments"
1643,tashathetwat,,"there’s a bloke on TikTok like acting like Alex Turner. I’m worried"
1658,bill_schitt,#008000,"hahaha"
1664,born2shit_forced2wipe,#5F9EA0,"like ur school days"
1665,paulmccartneyy_,#DAA520,"we need robbie williams in tomodachi life"
1666,sofiyeg,#8A2BE2,"actually so bad"
1670,folklohre,#FF69B4,"the theme is future 2025 nevvy announcers"
1670,bill_schitt,#008000,"@JamieEC TRUE"
1687,mcmental22,#0000FF,"Nevo here is a stream Idea you make a custom battle royal on Fortnite and we all the Nevlings fight it out to find out who us the best Nevling and Fortnite"
1710,paulmccartneyy_,#DAA520,"evil robbie williams : I want a rock dj so bad"
1720,tashathetwat,,"I would win. easily"
1720,sofiyeg,#8A2BE2,"not a bad idea for 1000 follower fortnite special"
1731,born2shit_forced2wipe,#5F9EA0,"dissapointed we arent getting 24 hour stream for 1k"
1739,paulmccartneyy_,#DAA520,"24 HOUR STREAMM"
1740,hairehdb,#9E5C9D,"are you roleplaying as a bully in a videogame because you got bullied in school?"
1744,bill_schitt,#008000,"is this the complaining stream?"
1747,paulmccartneyy_,#DAA520,"MILK IN FIRST CHALLENGE"
1752,born2shit_forced2wipe,#5F9EA0,"@bill_schitt vod title"
1756,folklohre,#FF69B4,"milk in first challenge"
1760,xyzxxxy,#0000FF,"you should do an olive tier list stream"
1762,fivootm,#00973E,"still expecting the dave barnsley bowl meetup"
1769,mcmental22,#0000FF,"Nevo getting shadow ban on TikTok really has put you in some type of depression"
1775,born2shit_forced2wipe,#5F9EA0,"milkin1st? is this your new channel name?"
1777,tashathetwat,,"can you do the orange toothpaste thing again"
1780,paulmccartneyy_,#DAA520,"Yea. but you have 2 normal one milk in first."
1785,ttvbest_fortnite_player,#1E90FF,"Wouldnt"
1785,paulmccartneyy_,#DAA520,"Blindfolded tastetest"
1787,sofiyeg,#8A2BE2,"i would avoid it like the plague"
1788,anastasiabvrhausen,#FF00E7,"@HaireHDB it was u that bullied him nasty !"
1789,bill_schitt,#008000,"i would say im going and then actually just ghost you"
1789,guynamedpipe3,,"do a tier list of every nevling"
1790,born2shit_forced2wipe,#5F9EA0,"i would but only cos i have a car"
1799,born2shit_forced2wipe,#5F9EA0,"we could rent a minibus and go pick ppl up"
1800,tashathetwat,,"I would not go to Barnsley."
1801,bill_schitt,#008000,"do an apple tier list"
1803,xyzxxxy,#0000FF,"I live near barnsley so I would come"
1808,hairehdb,#9E5C9D,"@AnastasiaBvrhausen NU UH!"
1810,folklohre,#FF69B4,"i would if ave and lucie were there nevo1sSmiles aka jason orange and robbie williams"
1811,bill_schitt,#008000,"i'd go nevo nevo1sSmiles"
1812,bill_schitt,#008000,"oh"
1819,tashathetwat,,"bit rude"
1824,paulmccartneyy_,#DAA520,"i legally cant go to barnsley"
1842,paulmccartneyy_,#DAA520,"they said im too lethal and threatening to the old folk and barnsley weaklings"
