time,user_name,user_color,message
1209,anastasiabvrhausen,#FF00E7,"vision board is in DMS"
1216,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD (15+) https://discord.com/invite/aUSKbeJPXp"
1218,born2shit_forced2wipe,#2E8B57,"IT IS SOOO SHIT LMAO"
1234,alanparcels,#008000,"server says I haven’t been whitelisted 👎"
1322,kerloud,#DADADA,"I found a mint cave but I died"
1336,born2shit_forced2wipe,#2E8B57,"eww dont talk about ur toes"
1386,born2shit_forced2wipe,#2E8B57,"shittest farm ive ever seen"
1390,alanparcels,#008000,"I don’t exist lads 👎"
1410,alanparcels,#008000,"I’m on java"
1432,born2shit_forced2wipe,#2E8B57,"nevo i started the strip"
1434,born2shit_forced2wipe,#2E8B57,"nothing on it yet"
1441,luxembourgz99,,"Nevo i heard you got rejected from Etapa Națională because Nikita was one of the selecters"
1441,born2shit_forced2wipe,#2E8B57,"its very basic"
1445,iu_cyy,#DAA520,"oh nevnation started"
1451,born2shit_forced2wipe,#2E8B57,"this will be upgraded"
1462,born2shit_forced2wipe,#2E8B57,"when i get more stuff ill make it stone or whatever"
1466,born2shit_forced2wipe,#2E8B57,"and a pavement"
1473,born2shit_forced2wipe,#2E8B57,"can u make it like 5 or 6 wide?"
1477,luxembourgz99,,"Nikita well and truly got the last laugh"
1520,luxembourgz99,,"Bye nevo I'm off to spread propaganda on twitter"
1539,born2shit_forced2wipe,#2E8B57,"erm dont u mean x.com"
1559,born2shit_forced2wipe,#2E8B57,"its gotta be red lion surely"
1575,luxembourgz99,,"@born2shit_forced2wipe my suicide is currently imminent"
1590,sofiyeg,#8A2BE2,"didn't you say you'd skip the first few nights, being abused here by these mobs"
1590,born2shit_forced2wipe,#2E8B57,"EWWW UR VILE"
1644,rizzo04,#FF00F3,"you are so grim"
1659,rizzo04,#FF00F3,"FISHIONH?"
1663,iu_cyy,#DAA520,"single villager milf reveal yourself"
1693,alanparcels,#008000,"do capitals matter in the whitelisting"
1710,boommer69,#2E8B57,"what the"
1711,boommer69,#2E8B57,"omg"
1730,kerloud,#DADADA,"Nitrus"
1731,sofiyeg,#8A2BE2,"mine is the bevs"
1736,alanparcels,#008000,"in that case it might be Sbeve4084"
1768,born2shit_forced2wipe,#2E8B57,"nevo talking about females is wild"
1775,alanparcels,#008000,"rip 👎"
1807,alanparcels,#008000,"positive"
1981,sofiyeg,#8A2BE2,"big turtle"
2109,alanparcels,#008000,"one last attempt just try Sbeve"
2288,proestlive,#9ACD32,"heroin in clacton?"
2454,alanparcels,#008000,"still didn’t work unfortunately 👎 thanks for trying"
2517,alanparcels,#008000,"AlanParcels"
2520,alanparcels,#008000,"omfg"
2583,alanparcels,#008000,"cheers boss"
2779,sofiyeg,#8A2BE2,"what is bro on about?"
2829,l30nvi,,"nevnation massive"
2863,l30nvi,,"is it bedrock or java"
2896,l30nvi,,"I’ll have to buy Minecraft on my pc"
2921,iu_cyy,#DAA520,"java :)"
2946,rizzo04,#FF00F3,"nevo apples or pears?"
2965,rizzo04,#FF00F3,"pear of bollocks! HAHAHAHAHHA"
3026,born2shit_forced2wipe,#2E8B57,"this is so dreamsmp core ngl <3"
3036,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD (15+) https://discord.com/invite/aUSKbeJPXp"
3094,luigimangione2024,,"hello owen have you heard about robbie williams?"
3267,paulmccartneyy_,#DAA520,""yea kacie"? im not even logged on"
3341,sofiyeg,#8A2BE2,"he's started imagining things again"
3426,rizzo04,#FF00F3,"THE SERVERS DOWN MATE"
3470,boommer69,#2E8B57,"im so unlucky"
3521,rizzo04,#FF00F3,"cant really hear it mate"
3532,sofiyeg,#8A2BE2,"it's a bit quiet"
3557,rizzo04,#FF00F3,"yeah its loud enough now mate"
3564,charlie59367,#1E90FF,"Nevo say ICUP"
3569,rizzo04,#FF00F3,"NIPS"
3583,charlie59367,#1E90FF,"EWWWW"
3584,sofiyeg,#8A2BE2,"yeah this music making me feel in the mood to start chatting up some birds"
3596,anastasiabvrhausen,#FF00E7,"Hey mate can you give my sister a shout out her name is Freida Nippul :)"
3604,charlie59367,#1E90FF,"Bro just had flashbacks to nevnation 4"
3657,anastasiabvrhausen,#FF00E7,"No saying bad words like fuck shit arse or tit"
3660,boommer69,#2E8B57,"bad rules"
3666,boommer69,#2E8B57,"without fighting"
3711,luigimangione2024,,"owen mate would you rather go benidorm or magaluf"
3725,boommer69,#2E8B57,"i asked for vc"
3727,luigimangione2024,,"FLEWDEWD"
3729,boommer69,#2E8B57,"where is it"
3962,anastasiabvrhausen,#FF00E7,"That can be the big willy joke shop"
3989,mcmental22,#0000FF,"Hello Nevo"
4020,charlie59367,#1E90FF,"FUCK OFF DOOB"
4027,charlie59367,#1E90FF,"IM TRYING TO BUILD BIG CUM"
4067,mcmental22,#0000FF,"Nevo have you watch the Molly-Mae documentary you seem like the type of person to watch it"
4088,l30nvi,,"Bonnie blue that I think nevo"
4134,mcmental22,#0000FF,"Nevo just to let you know ComedyShortsGamer is already on Nevnation 6 so you need to lock in right now"
4138,hlkfjojhty,#0000FF,"you should do what bonnie blue did #meninwomanfeilds"
4166,l30nvi,,"thought Benidorm was a show"
4171,mcmental22,#0000FF,"Nevo just to let you know ComedyShortsGamer is already on Nevnation 6 so you need to lock in right now"
4186,l30nvi,,"must be heaven on earth"
4187,anastasiabvrhausen,#FF00E7,"No way? You wouldn't want to shag 100 men in one day?"
4212,l30nvi,,"nevo what’s the best place to buy Minecraft"
4215,mcmental22,#0000FF,"Nevo is Bonnie Blue your sister"
4221,boommer69,#2E8B57,"be yellow"
4226,boommer69,#2E8B57,"it's like the sun"
4228,boommer69,#2E8B57,"pee"
4231,boommer69,#2E8B57,"coldplay song"
4239,l30nvi,,"can I buy Minecraft on steam"
4251,sofiyeg,#8A2BE2,"off in the middle of the ocean without anything"
4257,mcmental22,#0000FF,"Nevo you and Bonnie Blue look very similar so thought you might be related"
4268,boommer69,#2E8B57,"BRAND OF WHAT"
4272,l30nvi,,"weatherspoons mint mate"
4272,rizzo04,#FF00F3,""WELL IN INGERLAND""
4309,hlkfjojhty,#0000FF,"I'm in that video for a split second"
4311,rizzo04,#FF00F3,"that is so loud mate fucking hell"
4314,sofiyeg,#8A2BE2,"nevo talks to foreigners like a typical benidorm goer"
4323,rizzo04,#FF00F3,"please turn it down the next time you use it"
4327,mcmental22,#0000FF,"Nevo what is your favourite Brand Of Pubs?"
4334,l30nvi,,"nevo I reckon you could use nether rack for the wether spoons carpet"
4350,mcmental22,#0000FF,"Nevo just to let you know ComedyShortsGamer is already on Nevnation 6 so you need to lock in right now"
4352,anastasiabvrhausen,#FF00E7,"See when you went specsavers did you maybe not get your ears checked as well?"
4374,l30nvi,,"just plant them"
4409,mcmental22,#0000FF,"Nevo how many bits to start Nevnation 6?"
4422,l30nvi,,"why’s Minecraft 30 quid"
4426,hlkfjojhty,#0000FF,"nevo I never got confirmation about my sugarcane farm from nevnation 4 being one of the nominees for nevvies 25'"
4433,mcmental22,#0000FF,"Nevo just to let you know ComedyShortsGamer is already on Nevnation 6 so you need to lock in right now"
4445,rizzo04,#FF00F3,"@l30nvi if you've got xbox gamepass its free on pc"
4499,mcmental22,#0000FF,"Nevo when is Nevnation 6?"
4502,l30nvi,,"Rizzo04 thank you, saved me £30"
4513,rizzo04,#FF00F3,"music down by like 5 percent pls cant hear some people x"
4547,rizzo04,#FF00F3,"yeah you get both editions"
4550,rizzo04,#FF00F3,"if on pc ofc"
4550,l30nvi,,"it says Java and bedrock"
4621,l30nvi,,"owen though his name was nevo"
4668,rizzo04,#FF00F3,"DIDNT WASH HANSD"
4679,l30nvi,,"nevo did you wash you’re hands"
4680,mcmental22,#0000FF,"Nevo, to be honest, I think Nevnation 5 and 6 are cooked, so when is Nevnation 7"
4689,hlkfjojhty,#0000FF,"can't hear you mate"
4715,mcmental22,#0000FF,"Nevo, to be honest, I think Nevnation 5 and 6 are cooked, so when is Nevnation 7"
4737,born2shit_forced2wipe,#2E8B57,"mic muted"
4756,hlkfjojhty,#0000FF,"just stop doing nevnations is minecraft and do them in lego fortnite"
4764,rizzo04,#FF00F3,"1"
4768,hlkfjojhty,#0000FF,"1"
4768,aliza0708,,"1"
4772,sofiyeg,#8A2BE2,"1"
4787,hlkfjojhty,#0000FF,"I can read lips"
4789,mcmental22,#0000FF,"@nevo1st"
4802,anastasiabvrhausen,#FF00E7,"GO AND STAND IN THE CORNER OWEN"
4821,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD (15+) https://discord.com/invite/aUSKbeJPXp"
4829,sofiyeg,#8A2BE2,"i was not running that poll, deeply unfunny poll :3"
4847,mcmental22,#0000FF,"Nevo go and stand in the corner right now I timed you out"
4855,l30nvi,,"nevo is nevnation 15+"
4881,paulmccartneyy_,#DAA520,"! title without a space"
4889,luigimangione2024,,"can you do a birthday message for my mate cruz please"
4896,l30nvi,,"nevo il be able to join the discord in April"
4903,paulmccartneyy_,#DAA520,"Okay what have i come back to"
4928,mcmental22,#0000FF,"Nevo I spent channel points to time someone out and I chose to time you out so can you go and stand in the corner please"
4939,l30nvi,,"nevo will you wish me a happy birthday in April"
4941,born2shit_forced2wipe,#2E8B57,"hi nevo1st im going to have my tea <3"
4968,hrodebert02,#FF4500,"Nevo1st"
5001,l30nvi,,"yeah nevo dodged it"
5004,anastasiabvrhausen,#FF00E7,""i just remembered..." Talking shite mate"
5010,sofiyeg,#8A2BE2,"literally 1984"
5017,mcmental22,#0000FF,"Nevo this is a democracy anyone can time out anybody"
5018,anastasiabvrhausen,#FF00E7,"I need refunded 6k as well btw"
5029,mcmental22,#0000FF,"I need my 6k aswell"
5034,hlkfjojhty,#0000FF,"can you say happy birthday to me my birthday is in november"
5035,anastasiabvrhausen,#FF00E7,"Can you give a birthday message to my mate his name is Ima Wiener"
5037,l30nvi,,"nevo I think it was me"
5041,l30nvi,,"but it’s in April"
5044,l30nvi,,"sorry nevo"
5061,anastasiabvrhausen,#FF00E7,"My birthday is today"
5064,l30nvi,,"thank you nevo"
5080,l30nvi,,"happy birthday"
5081,mcmental22,#0000FF,"Nevo can you spell ICUP?"
5129,mcmental22,#0000FF,"Nevo just to let you know ComedyShortsGamer is already on Nevnation 7 so you need to lock in right now"
5167,rizzo04,#FF00F3,"can you react to dejis pissing in the car storytime video please"
5180,born2shit_forced2wipe,#2E8B57,"holy shit thats a good deji impression"
5182,born2shit_forced2wipe,#2E8B57,"who was that??"
5192,thetasigma01,#1E90FF,"Cheer100  Hey Nevo this server is hard mate can u give me op /j for real good server so far"
5229,conradwba,,"was that the real Deji???"
5251,floppa_cornetto,#FF6B00,"37 raiders from Floppa_Cornetto have joined! "
5252,endamckee234returns,#1E90FF,"CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽"
5252,f0rtnite_guy435,,"RAIDDD"
5252,littleredcircles,#008000,"floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID"
5252,ryansco___,#0000FF,"https://discord.gg/Yu5Bs3pm"
5253,floppa_cornetto,#FF6B00,"floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID"
5253,the_real_clutch,#00FF7F,"CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe"
5254,dabkink,#FF4500,"floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID"
5255,justanchillguy,#8A2BE2,"floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID floppa15FloppaDance CORN RAID"
5256,aaronboy4301,,"CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa"
5259,f0rtnite_guy435,,"CORN RAID"
5260,drdinky,#8A2BE2,"CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa CORN RAID floppa15Floppa"
5261,the_real_clutch,#00FF7F,"CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID  floppa15SpecialPepe   CORN RAID"
5266,f0rtnite_guy435,,"RAID"
5269,f0rtnite_guy435,,"RIADDDDDDDDDDDDD"
5269,ryansco___,#0000FF,"floppa15FloppaDance CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   C"
5273,sofiyeg,#8A2BE2,"big raid"
5274,mcmental22,#0000FF,"Nevo can you do an impression of ComedyShortsGamer reacting to Nevnation 5 and saying at some point "HEY GUYS COMEDYSHORTSGAMER HERE""
5278,f0rtnite_guy435,,"RAIDDDDDD"
5279,ryansco___,#0000FF,"floppa15FloppaDance CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID  floppa15FloppaDance   CORN RAID"
5284,endamckee234returns,#1E90FF,"CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID"
5286,endamckee234returns,#1E90FF,"CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽"
5290,iu_cyy,#DAA520,"hello welcome to nevo!!!"
5294,chuck56785fn,,"NOOOO"
5295,big_toes32,#1E90FF,"CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽 CORN RAID 🌽"
5301,endamckee234returns,#1E90FF,"call us floppas"
5302,floppa_cornetto,#FF6B00,"hello hello, been followed for a bit now and found you out from your tt"
5306,anastasiabvrhausen,#FF00E7,"DO NOT WATCH THIS MAN HE SNIFFS FEET"
5312,hlkfjojhty,#0000FF,"leave while you can"
5316,the_real_clutch,#00FF7F,"Yeah follow bots stink"
5332,floppa_cornetto,#FF6B00,"idk how you managed to run a duos game with simple simon lmfao"
5342,endamckee234returns,#1E90FF,"yea we’re all follow bitters"
5365,sofiyeg,#8A2BE2,"can't wait for fortnite with frank"
5367,endamckee234returns,#1E90FF,"mb we are follow botters"
5403,anastasiabvrhausen,#FF00E7,"Simple Simon just kept trauma dumping it was awful"
5405,floppa_cornetto,#FF6B00,"ur gonna run duos with the skibidi toilet football guy? lmfao"
5408,born2shit_forced2wipe,#2E8B57,"FLEWDEW!!!"
5419,anastasiabvrhausen,#FF00E7,"Cal the Dragon is currently on the stream RN his name is Bill Schitt on the server"
5430,l30nvi,,"Ian moore next"
5431,floppa_cornetto,#FF6B00,"@anastasiabvrhausen Simon’s too busy doing gta role play now anyways, glad he’s coping"
5439,l30nvi,,"let’s get ian moore"
5449,rizzo04,#FF00F3,"MAKE SURE TO TURN IT DOWN"
5450,hlkfjojhty,#0000FF,"I'm in it"
5502,l30nvi,,"quick bit of trivia I payed £10 to make ian Moore sing ymca"
5503,anastasiabvrhausen,#FF00E7,"Don't wanna join now"
5506,floppa_cornetto,#FF6B00,"I think I’ve seen the entirety of the uk on your streams by now"
5524,bill_schitt,#008000,"owen undeafen mate"
5526,sofiyeg,#8A2BE2,"don't say it's like the dreamsmp"
5568,rizzo04,#FF00F3,"LOLL"
5582,floppa_cornetto,#FF6B00,"who’s the person you want the most on your stream, personally would love to see big bosh John"
5616,born2shit_forced2wipe,#2E8B57,"thought that was me?"
5626,born2shit_forced2wipe,#2E8B57,"no i dont"
5627,born2shit_forced2wipe,#2E8B57,"who is it?"
5633,born2shit_forced2wipe,#2E8B57,"wait thats just me?"
5634,l30nvi,,"what about ian moore or is he to much of a Wrongen"
5639,hlkfjojhty,#0000FF,"nevo do you live in rotherham"
5640,conradwba,,"BOSHH"
5649,holdingash3491a85,#FF0000,"yo"
5660,l30nvi,,"owen what do you think of Derbyshire"
5669,anastasiabvrhausen,#FF00E7,"Would you play fortnite with me I'm a really cute E-Girl UvvU"
5675,thetasigma01,#1E90FF,"@nevo1st would u play with Callum?"
5689,l30nvi,,"he’s weird to his girlfriend"
5690,hlkfjojhty,#0000FF,"do to catch a pred but in fortnite"
5696,anastasiabvrhausen,#FF00E7,"@ThetaSigma01 He'd play with Callum's balls"
5702,l30nvi,,"lukebennet"
5755,l30nvi,,"nevo mate you’re  gonna be buzzing"
5779,born2shit_forced2wipe,#2E8B57,"wait who has big toes?"
5794,l30nvi,,"me"
5806,l30nvi,,"thought she was dead"
5825,anastasiabvrhausen,#FF00E7,"TOM SHUT UP"
5830,l30nvi,,"oh alright my bad"
5841,l30nvi,,"we should name the villagers owen"
5869,anastasiabvrhausen,#FF00E7,"Tom looks like if Link out Zelda was about 2 foot shorter and ugly btw"
5873,sneele_,#FF7F50,"DinoDance"
5889,l30nvi,,"nevo I don’t know if this is a bad thing but you remind me of the muppets I don’t know why"
5900,anastasiabvrhausen,#FF00E7,"@l30nvi LMAO"
