time,user_name,user_color,message
20,sofiyeg,#8A2BE2,"hi nevo"
25,nevo1st,#1E90FF,"hi sofiyeg!!"
26,conradwba,,"heloooo"
27,ma1va_,,"HELEKEO"
40,paulmccartneyy_,#DAA520,"THEY FOUND HUMAN REMAINS IN MR BEASTS HOME"
40,sofiyeg,#8A2BE2,"hi chat :3"
45,luigimangione2024,,"kill..."
46,smellysoggysock,#1E90FF,"Ok"
48,nevo1st,#1E90FF,"@paulmccartneyy_ ??? REALLY?"
54,paulmccartneyy_,#DAA520,"No <3"
56,anastasiabvrhausen,#FF00E7,"hello very nice to meet you"
83,sofiyeg,#8A2BE2,"i like this song"
89,thetasigma01,#1E90FF,"HELLO!"
105,anastasiabvrhausen,#FF00E7,"I’d really like to know about sex chaaaaange operatiooooooon"
112,paulmccartneyy_,#DAA520,"oh god nevnation 1. my heart does yearn"
116,superbearalf,#0000FF,"u alright nevo dude"
122,bill_schitt,#008000,"end stream"
122,bartsimplton,#DAA520,"HELLO"
131,anastasiabvrhausen,#FF00E7,"you started too early mate"
138,luigimangione2024,,"end stream"
141,superbearalf,#0000FF,"I’m from sneele"
141,bill_schitt,#008000,"oh god he's already interrogating people he doesnt recognise"
142,thetasigma01,#1E90FF,"oof.... one thing on ur intro screen hasnt aged well"
153,sofiyeg,#8A2BE2,"i don't think any stream could top last stream"
159,conradwba,,"last stream was historic simple Simon and 1K"
172,luigimangione2024,,"fortnite!!!"
180,bigmanting1337_,#8A2BE2,"ive been dominating people on garden warfare all day"
186,anastasiabvrhausen,#FF00E7,"you couldn’t top anything mate (bottom joke)"
217,anastasiabvrhausen,#FF00E7,"SHREK JUMPSCARE"
218,paulmccartneyy_,#DAA520,"can we vote for neither"
220,sofiyeg,#8A2BE2,"i hate how you always point with your middle finger"
223,paulmccartneyy_,#DAA520,"vote for the end stream"
237,hlkfjojhty,#0000FF,"hi"
237,anastasiabvrhausen,#FF00E7,"let’s just watch Emilia Perez"
251,anastasiabvrhausen,#FF00E7,"do not play snail simulator"
262,anastasiabvrhausen,#FF00E7,"hello really nice to meet you"
268,paulmccartneyy_,#DAA520,"LOL"
280,thetasigma01,#1E90FF,"ThetaSigma01 is gifting 5 Tier 1 Subs to nevo1st's community! They've gifted a total of 105 in the channel! "
281,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to superbearalf! "
281,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to vermiciousknid42! "
281,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to owenlooms! "
281,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to bartsimplton! "
281,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to nimajnebed! "
283,anastasiabvrhausen,#FF00E7,"IT DIDNT"
286,bartsimplton,#DAA520,"WOAH"
286,fivootm,#00973E,"Hype Train incoming! Clip this moment for nevo1st?"
292,superbearalf,#0000FF,"nevo1sPog nevo1sSmile nevo1sKing nevo1sSneele"
294,anastasiabvrhausen,#FF00E7,"one of the songs won best song"
311,zynxoh,#8A2BE2,"HELLO NEVO"
313,paulmccartneyy_,#DAA520,"wow impressive. hmm."
320,superbearalf,#0000FF,"indeed"
328,anastasiabvrhausen,#FF00E7,"wait I just googled IT ACTUALLY DID WIN BEST MUSICAL/COMEDY"
331,paulmccartneyy_,#DAA520,"man to woman? or woman to man?"
333,mcmental22,#0000FF,"What are we doing tonight Nevo?"
334,bartsimplton,#DAA520,"THANK YOU  THETASIGMA !!!"
337,conradwba,,"What a banger"
344,zynxoh,#8A2BE2,"penis?"
348,sofiyeg,#8A2BE2,"sounds good mate"
350,luigimangione2024,,"fortnite time"
354,bartsimplton,#DAA520,"Penis moment"
355,anastasiabvrhausen,#FF00E7,"Adam’s apple reduction YES YES YES"
363,mcmental22,#0000FF,"Tomidachi Life PLZ"
367,anastasiabvrhausen,#FF00E7,"play Shrek uwu"
369,paulmccartneyy_,#DAA520,""i kinda wanna play shrek" you have free will"
396,anastasiabvrhausen,#FF00E7,"Free Willy"
402,paulmccartneyy_,#DAA520,"if you play fortnite can you do the weird squid game map"
406,mcmental22,#0000FF,"Please vote Tomidachi Life"
417,superbearalf,#0000FF,"go nostalgic"
418,hlkfjojhty,#0000FF,"that song would be better if it were about a new fall guys map"
444,mcmental22,#0000FF,"You go on with a squad and alone your choice"
448,paulmccartneyy_,#DAA520,"YOU PUT FORTNITE TWICE"
462,bartsimplton,#DAA520,"I genuinely think you’re AI"
482,anastasiabvrhausen,#FF00E7,"Shrek 2 one mate"
483,anastasiabvrhausen,#FF00E7,"won"
487,sofiyeg,#8A2BE2,"SHREK SWEEP"
488,anastasiabvrhausen,#FF00E7,"Ewwwwww"
495,paulmccartneyy_,#DAA520,"!game Shrek 2"
496,nightbot,#7C7CE1,"@paulmccartneyy_ -> The stream game has been updated to: Shrek 2"
507,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
515,sofiyeg,#8A2BE2,"i loved it"
515,thetasigma01,#1E90FF,"ThetaSigma01 gifted a Tier 1 sub to CallumFromTheCorner! They have given 106 Gift Subs in the channel! "
527,mcmental22,#0000FF,"Nevo can you atleast put song requests"
550,paulmccartneyy_,#DAA520,"thought you were clipfarming ngl"
559,mcmental22,#0000FF,"!sr https://m.youtube.com/watch?v=QwZT7T-TXT0"
559,nightbot,#7C7CE1,"@mcmental22 -> There was an error requesting the song. Error: The song request queue is full"
563,anastasiabvrhausen,#FF00E7,"isn’t next level puss in boots level"
565,luigimangione2024,,"!sr suck my 401k"
566,nightbot,#7C7CE1,"@luigimangione2024 -> There was an error requesting the song. Error: The song request queue is full"
571,luigimangione2024,,"clear the queue"
578,sofiyeg,#8A2BE2,"!sr https://www.youtube.com/watch?v=O-3_RpYWXs8"
578,nightbot,#7C7CE1,"@SofiyeG -> There was an error requesting the song. Error: The song request queue is full"
582,conradwba,,"That clip of simple Simon trying to get the win on Fortnite was truly inspirational"
598,mcmental22,#0000FF,"Nevo there is an error with sing requests"
600,luigimangione2024,,"!sr suck my 401k"
600,nightbot,#7C7CE1,"@luigimangione2024 -> There was an error requesting the song. Error: The song request queue is full"
611,luigimangione2024,,"grrr..."
615,sofiyeg,#8A2BE2,"@conradwba makes we want to be a better version of myself"
625,thetasigma01,#1E90FF,"both"
628,paulmccartneyy_,#DAA520,"EMPTY THE QUEUE YOU FOOL"
631,nevo1st,#1E90FF,"callum17Fearr callum17Mega callum17Wrong callum17Nonono callum17Foff callum17Derp callum17Smile callum17Toaster callum17CBA callum17Pog callum17Waluigi"
638,mcmental22,#0000FF,"Nevo there is an error with Song Requests"
644,luigimangione2024,,"!sr suck my 401k"
644,nightbot,#7C7CE1,"@luigimangione2024 -> There was an error requesting the song. Error: The song request queue is full"
645,sofiyeg,#8A2BE2,"!sr https://www.youtube.com/watch?v=O-3_RpYWXs8"
646,paulmccartneyy_,#DAA520,"sorry nevo"
647,mcmental22,#0000FF,"!sr https://m.youtube.com/watch?v=QwZT7T-TXT0"
647,thetasigma01,#1E90FF,"i gifted him a sub to u and u a sub to him"
648,conradwba,,"nevo1sNaeNae nevo1sS nevo1sBosh nevo1sFuming"
650,luigimangione2024,,"!sr suck my 401k!"
651,nightbot,#7C7CE1,"@luigimangione2024 -> There was an error requesting the song. Error: The song request queue is full"
651,paulmccartneyy_,#DAA520,"!sr https://youtu.be/TO8gAvl59Kw?si=3cNRxnmVGiavZOyP"
652,zynxoh,#8A2BE2,"!sr piggy song"
654,luigimangione2024,,"this sucks"
660,paulmccartneyy_,#DAA520,"!sr https://youtu.be/TO8gAvl59Kw?si=3cNRxnmVGiavZOyP"
660,nightbot,#7C7CE1,"@paulmccartneyy_ -> There was an error requesting the song. Error: The song request queue is full"
