time,user_name,user_color,message
17,rizzo04,#FF00F3,"HI KITTEN"
20,ma1va_,,"HII"
24,nevo1st,#1E90FF,"HELLO"
31,thetasigma01,#1E90FF,"hello"
33,crazylaina2012,,"Nevooo"
34,nevo1st,#1E90FF,"@Rizzo04 Hello puppy"
40,zynxoh,#8A2BE2,"HELLOINGS NEVO"
40,nevo1st,#1E90FF,"nevo1sKing nevo1sKing nevo1sKing nevo1sKing"
50,crazylaina2012,,"HII NEVO"
52,bigfatfattyfatso,,"bald headed twink seems targeted"
57,nevo1st,#1E90FF,"TWONK"
58,realkdy20,#0000FF,"put the fries in the bag you skibidi twat"
61,thetasigma01,#1E90FF,"can’t wait for another nevotastic stream"
66,sofiyeg,#8A2BE2,"hello nevo"
67,kerloud,#DADADA,"Hello nev"
70,nevo1st,#1E90FF,"@ThetaSigma01 wait... say that again..."
73,sofiyeg,#8A2BE2,"and hello nevlings :3"
76,ujuzicc,#00F7FF,"hello nevo1st"
79,thetasigma01,#1E90FF,"can’t wait for another nevotastic stream"
83,mcmental22,#0000FF,"Hello Mr. Nevo1st"
84,lyraawr,#FF69B4,"hello all.."
85,sofiyeg,#8A2BE2,"is this the pup play stream?"
91,crazylaina2012,,"HI NEVOOO"
102,nevo1st,#1E90FF,"no mate thats over at @sneele_"
104,realkdy20,#0000FF,"why does the title not say papas pizzeria?"
106,ujuzicc,#00F7FF,"@lyraawr hello lucie lyraawr moderator"
117,bigfatfattyfatso,,"I’m pirouetting around my room to this right now"
127,crazylaina2012,,"Hi nevo!"
142,rizzo04,#FF00F3,"HIYA"
149,kaciepain_,#1E90FF,"Its Chewsday Innit"
149,aydexe,#F8E100,"im so excited in every way"
155,lyraawr,#FF69B4,"@UjuziCC hello UjuziCC vip"
158,maccacheesepaul,,"HELLOOOOO WHEEEYYY"
158,thetasigma01,#1E90FF,"no it’s Monday"
161,ujuzicc,#00F7FF,"@kaciepain_ mods?"
162,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
170,ujuzicc,#00F7FF,"@lyraawr :)"
175,kaciepain_,#1E90FF,"WHO IS THE NEW PAUL... AFTER I GOT BANNED AS PAUL/// an attack"
183,realkdy20,#0000FF,"does that mean there's a gap in the market for papas pizzeria?"
194,jamieec,#5F9EA0,"Are my messages working"
195,thetasigma01,#1E90FF,"can you play lgbt hangout @nevo1st"
199,sofiyeg,#8A2BE2,"you also look extra ginger"
199,aydexe,#F8E100,"im so close to redeeming a mii and adding myself"
222,realkdy20,#0000FF,"when your legs dont work like they used to before"
222,crazylaina2012,,"You do look extra ginger"
224,jamieec,#5F9EA0,"Ok I have game brewing for you bestie"
226,thetasigma01,#1E90FF,"can I smash your nana?"
231,zynxoh,#8A2BE2,"WOOOO"
233,bigfatfattyfatso,,"Bigfattyfatso rebirth and superhans summoning 🙏🙏🙏"
238,kerloud,#DADADA,"Yayayaya chat game"
252,sofiyeg,#8A2BE2,"the nevo guesr game is actually amazing"
260,mcmental22,#0000FF,"Grey T-Shirt is that a Candy Cooking's grease shirt reference"
262,jamieec,#5F9EA0,"Yes come on everyone spam the chat"
264,lyraawr,#FF69B4,"spag bol"
266,rizzo04,#FF00F3,"had some gammon and chips x"
267,kerloud,#DADADA,"Let's see if this shows up in the game later oogabalabslags"
269,thetasigma01,#1E90FF,"I had piglet for tea"
270,maccacheesepaul,,"lasagne"
270,aydexe,#F8E100,"chippy tea"
273,zynxoh,#8A2BE2,"TIGER BREAD CHICAGO TOWN PIZZA"
278,thetasigma01,#1E90FF,"omg Same @rizzo04"
281,realkdy20,#0000FF,"just got a 10 minute timeout by pundit because i asked him if he liked his gran's arse"
289,rizzo04,#FF00F3,"@ThetaSigma01 so fit"
298,sofiyeg,#8A2BE2,"had some Germknödel for tea"
305,thetasigma01,#1E90FF,"no you bestie @rizzo04"
316,rizzo04,#FF00F3,"do you lick the peperami wrapper"
331,realkdy20,#0000FF,"news?"
