time,user_name,user_color,message
13,boommer69,#2E8B57,"yes"
15,rizzo04,#FF00F3,"I LEFT"
16,born2shit_forced2wipe,#2E8B57,"hello nevo1st"
16,anastasiabvrhausen,#FF00E7,"fuck sake you came back"
23,sammydodgers01,#FF0000,"NO IM NOT HERE NEVO"
29,kattycat124,,"hi nevo"
34,born2shit_forced2wipe,#2E8B57,"i dont think its possible"
43,luxembourgz99,,"Nevo while you were gone I was squeezing a spot on my shoulder and it exploded and I jumped"
57,rizzo04,#FF00F3,"what about have streamlabs and obs running at the same time? tiktok on one and twitch on the other"
58,derangedshe,,"was it pussy"
64,derangedshe,,"puss-y"
69,derangedshe,,"not.. um"
78,born2shit_forced2wipe,#2E8B57,"@Rizzo04 obs too complicated for him"
81,luigimangione2024,,"pee pee boy"
82,luxembourgz99,,"More blood than pus"
86,hlkfjojhty,#0000FF,"I feel like an idiot why'd I decide to live on the stupid starting island"
90,rizzo04,#FF00F3,"@Born2Shit_Forced2Wipe forgot how STUPID he was"
91,derangedshe,,"awww disappointing"
103,rizzo04,#FF00F3,"drink puss on stream"
118,derangedshe,,"oh ffs"
135,sofiyeg,#8A2BE2,"look at that ugly little shite"
135,derangedshe,,"even his mii is an eyesore"
138,hlkfjojhty,#0000FF,"is this ai"
179,derangedshe,,"shit film as well"
181,streamelements,#5B99FF,"nevo1st is now live! Streaming Tomodachi Life: Experimental Multistream of Tomodachi Life (good morning sunshine)"
190,bartsimplton,#DAA520,"its like saltburn on a dodgy firestick"
192,hlkfjojhty,#0000FF,"nevo you strike me as the sort of person who'd chose GSCE combined dance"
194,sofiyeg,#8A2BE2,"didn't wash his hands again nevo1sFrowns"
210,derangedshe,,"nevo did you take art"
212,thetasigma01,#5F9EA0,"hey im back guys what did i miss i had a mental brake down and cried in the bathroom #real"
220,derangedshe,,"i can see you stroking a brush"
221,rizzo04,#FF00F3,"boring anyway mate"
279,rizzo04,#FF00F3,"IS THAT WHY YOU WERE BRICKING IT"
293,anastasiabvrhausen,#FF00E7,"Owen I literally said in chat multiple times how many people you had"
299,rizzo04,#FF00F3,"god what an idiot"
302,sofiyeg,#8A2BE2,"no most of the time you had like 20 viewers"
303,hlkfjojhty,#0000FF,"do you have any cactus or dark green dye if so give me some please"
305,anastasiabvrhausen,#FF00E7,"at your highest you had like 40 on tiktok"
332,rizzo04,#FF00F3,"deffo worth to do it again"
338,sofiyeg,#8A2BE2,"i gave you like 2k likes lol"
340,born2shit_forced2wipe,#2E8B57,"tiktok attention spans"
376,sofiyeg,#8A2BE2,"it said your live had more viewers than 99% of creators with a similar following"
396,luigimangione2024,,"you should probably stream fortnite"
396,born2shit_forced2wipe,#2E8B57,"poor overstimulated boy"
404,bill_schitt,#008000,"bro was stimming"
405,hrodebert02,#FF4500,"Cheer100 Excuses Excuses look who came crawling back to twitch"
411,anastasiabvrhausen,#FF00E7,"Dw I was just winding you up nevo1sSmiles"
412,rizzo04,#FF00F3,"!game minecraft"
413,nightbot,#7C7CE1,"@Rizzo04 -> The stream game has been updated to: Minecraft"
414,born2shit_forced2wipe,#2E8B57,"nevo are u going to go in vc while we mine today ?"
422,anastasiabvrhausen,#FF00E7,"Except you have ignored me even off stream"
437,thetasigma01,#5F9EA0,"Cheer100  its ok i know u hate me and just use us for views and money"
448,hrodebert02,#FF4500,"Cheer100 Make Rashid at least"
451,bill_schitt,#008000,"did it cost you money to stream to tiktok"
465,sofiyeg,#8A2BE2,"it definitely gave you a bunch of new viewers"
476,bill_schitt,#008000,"mate the stream is boring anyway dont worry"
476,anastasiabvrhausen,#FF00E7,"Tasha said in discord apparently simple simon is on live saying he's quitting"
484,rizzo04,#FF00F3,"cant stop yawning can you hurry up and just sulk in silence please"
498,anastasiabvrhausen,#FF00E7,"SIMPLE SIMON QUITTING"
505,sofiyeg,#8A2BE2,"@AnastasiaBvrhausen blaming nevo for this"
511,thetasigma01,#5F9EA0,"@AnastasiaBvrhausen for the 7th time this year"
517,anastasiabvrhausen,#FF00E7,"LMAOOOO"
547,sofiyeg,#8A2BE2,"i finished my tower but that's the only thing i changed"
557,sofiyeg,#8A2BE2,"i quite like the pier"
559,thetasigma01,#5F9EA0,"wow? who said that nevo!?"
567,thetasigma01,#5F9EA0,"that was so mean who ever said that to u"
569,sofiyeg,#8A2BE2,"well i finished the exterior"
576,sofiyeg,#8A2BE2,"the interior is still unfinished"
579,paulmccartneyy_,#DAA520,"theres looooads of wool near my house in a chest"
602,hlkfjojhty,#0000FF,"nevo do you have any cactus"
622,paulmccartneyy_,#DAA520,"thats rosies house not mine smh"
622,luigimangione2024,,"can you get jamie on stream i really like him"
625,anastasiabvrhausen,#FF00E7,"if jamie's done bugger all you should ban him"
630,thetasigma01,#5F9EA0,"@hlkfjojhty there is some at -3000 -2000"
631,sofiyeg,#8A2BE2,"i have some cactus, which i plan on turning into a farm"
643,born2shit_forced2wipe,#2E8B57,"decision paralysis"
662,born2shit_forced2wipe,#2E8B57,"adhd meds i think"
665,born2shit_forced2wipe,#2E8B57,"send cam back"
667,boommer69,#2E8B57,"I ASKED YOU FOR VC MODE BEFORE NEVNATION 5"
670,hlkfjojhty,#0000FF,"woe is you"
673,born2shit_forced2wipe,#2E8B57,"employ me as your PA"
684,rizzo04,#FF00F3,"https://www.tiktok.com/@memeffectt/video/7352860482753039623?q=burp&t=1738016995579 wait no hes actually quitting this is so sad wtf"
685,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD (15+) https://discord.com/invite/aUSKbeJPXp"
696,rizzo04,#FF00F3,"HAHAHAHHA"
698,sofiyeg,#8A2BE2,"LMAO"
699,anastasiabvrhausen,#FF00E7,"he's barely even laid the fucking foundation"
702,sofiyeg,#8A2BE2,"good one rizzo"
706,luigimangione2024,,"someones had a couple baileys!!"
715,paulmccartneyy_,#DAA520,"pat yourself on the back rizzo"
737,thetasigma01,#5F9EA0,"@Rizzo04 this is why the second i can gift subs to u u get some"
742,sofiyeg,#8A2BE2,"he put a sign down that says "security" now, don't put him down so much mate"
743,rizzo04,#FF00F3,"!title MINECRAFT TIME YIP"
743,nightbot,#7C7CE1,"@Rizzo04 -> The stream title has been updated to: MINECRAFT TIME YIP"
759,rizzo04,#FF00F3,"yeah nws"
778,luigimangione2024,,"i couldve banned him for you nevo..."
785,rizzo04,#FF00F3,"its been a while since we had song requests hasnt it wowie!"
816,rizzo04,#FF00F3,"you LOVE pleasing us"
823,sofiyeg,#8A2BE2,"always pleased watching you mate"
828,hairehdb,#9E5C9D,"you do a great job owen don't worry! nevo1sSmiles"
830,hlkfjojhty,#0000FF,"do chickens despawn if you don't nametag them"
868,born2shit_forced2wipe,#2E8B57,"just go in vc"
877,paulmccartneyy_,#DAA520,"cant do vc mod, might be toddlers on the server nevo1sFrowns"
898,rizzo04,#FF00F3,"actual rp would be so fun with the vc mod"
903,rizzo04,#FF00F3,"but the begs are just gonna mic spam a bit"
908,sofiyeg,#8A2BE2,"can't believe you're going along with this"
912,luigimangione2024,,"@paulmccartneyy_ heh..."
926,rizzo04,#FF00F3,"i didnt want to hear anything anyway amte."
927,rizzo04,#FF00F3,"mate"
929,born2shit_forced2wipe,#2E8B57,"im gonna make sure i have the death whistle nearby"
935,sofiyeg,#8A2BE2,"it's like pangle was really here for a moment"
936,boommer69,#2E8B57,"unmute function"
936,luigimangione2024,,"id be alright on vc i dont think id speak much tbh"
937,luxembourgz99,,"Aztec death whistle"
938,rizzo04,#FF00F3,"HAHAHA"
938,thetasigma01,#5F9EA0,"@SofiyeG ofc he would u know what he is like"
942,boommer69,#2E8B57,"*mute"
957,rizzo04,#FF00F3,"imagine mining and you hear the death whistle"
958,anastasiabvrhausen,#FF00E7,""Someone who has access to Tom""
964,paulmccartneyy_,#DAA520,"nah im alright thanks"
965,hlkfjojhty,#0000FF,"I have access to talking tom"
971,anastasiabvrhausen,#FF00E7,"?????????/"
973,anastasiabvrhausen,#FF00E7,"wtf does that mean"
980,sofiyeg,#8A2BE2,"oh also the bottom of your pool has no water because it's slabs and looks a bit strange if you dive down"
981,born2shit_forced2wipe,#2E8B57,"you should get cunk to do it"
997,anastasiabvrhausen,#FF00E7,"NON CORRUPT FUCK U"
998,sofiyeg,#8A2BE2,"it looks way nicer from the roof of your hotel"
1008,rizzo04,#FF00F3,"thats sick"
1008,thetasigma01,#5F9EA0,"@SofiyeG SHUT THE FUCK UP IT SPENT ME A HOUR TO DO THAT POOL FOR HIM!#"
1009,anastasiabvrhausen,#FF00E7,"I'm literally writing up your interview right now manky bastard"
1019,thetasigma01,#5F9EA0,"@ThetaSigma01 sorry that was rude"
1029,born2shit_forced2wipe,#2E8B57,"sofiye ur the best builder by far"
1040,born2shit_forced2wipe,#2E8B57,"rip lucy"
1047,sofiyeg,#8A2BE2,"@ThetaSigma01 the inside is still unfinished"
1049,rizzo04,#FF00F3,"getting low on hunger there matey!"
1050,hlkfjojhty,#0000FF,"you'll get your knickers in a twist once you see the finished cock fighting arena"
1068,rizzo04,#FF00F3,"second shelf mate"
1070,hlkfjojhty,#0000FF,"next to the airport"
1085,rizzo04,#FF00F3,"going to change my bedding can you like stop moving for a couple mins"
1090,luigimangione2024,,"dooont wanna wait for you i dontttt wanna knooowww"
1097,sofiyeg,#8A2BE2,"@ThetaSigma01 sorry wasn't supposed to respond to you with that message"
1104,boommer69,#2E8B57,"nevo im coming for you,you gonna go with me"
1115,sofiyeg,#8A2BE2,"@Born2Shit_Forced2Wipe what happened to lucy?"
1120,paulmccartneyy_,#DAA520,"THERES WOOL IN CHEST"
1125,paulmccartneyy_,#DAA520,"YOU DONT NEED TO SHEAR THEM"
1129,paulmccartneyy_,#DAA520,"MY HOUSE"
1133,born2shit_forced2wipe,#2E8B57,"@SofiyeG we dont know"
1144,paulmccartneyy_,#DAA520,"outside near the sheep. also thats my sisters house"
1166,sofiyeg,#8A2BE2,"@Born2Shit_Forced2Wipe thank you for this but there are some other very good buildings on the server too"
1168,paulmccartneyy_,#DAA520,"np el freako"
1175,sofiyeg,#8A2BE2,"big fan of maiva personally"
1185,thetasigma01,#5F9EA0,"@SofiyeG as far as we know she just left"
1201,sofiyeg,#8A2BE2,"@ThetaSigma01 ah okay"
1221,hairehdb,#9E5C9D,"where'"
1225,hairehdb,#9E5C9D,"s the hotel"
1235,hairehdb,#9E5C9D,"sure thing buckaroo! nevo1sSmiles"
1240,anastasiabvrhausen,#FF00E7,"you should add hatsune miku to VC"
