time,user_name,user_color,message
22,rizzo04,#FF00F3,"HI NEVO"
25,rizzo04,#FF00F3,"what is this fucking song"
26,paulmccartneyy_,#DAA520,"IT LIVES"
26,smellysoggysock,#1E90FF,"Hi"
29,ujuzicc,#00F7FF,"hello"
34,lyraawr,#FF69B4,"you spelt mii wrong"
38,zynxoh,#8A2BE2,"HI NEVO"
39,jamieec,#5F9EA0,"Hi Owen"
41,nintendogsforswitch,#5F9EA0,"hahaha!"
42,conradwba,,"Hello Mr Nevo"
44,ujuzicc,#00F7FF,"yes the weird screeching"
46,reformedalvin,#B22222,"unfortunately he’s Living"
47,paulmccartneyy_,#DAA520,"WE CAN ALL HEAR IT"
49,sofiyeg,#8A2BE2,"what is this horrid sound"
53,ttvbest_fortnite_player,#FF0000,"Skibidi.."
55,lyraawr,#FF69B4,"im so scared"
58,nintendogsforswitch,#5F9EA0,"!title MR. MII RETURNS"
58,nightbot,#7C7CE1,"@nintendogsforswitch -> The stream title has been updated to: MR. MII RETURNS"
62,lyraawr,#FF69B4,"WHAT THE FUCK"
62,ralph_xy,,"when does the nevo1st only fans start?"
67,ujuzicc,#00F7FF,"no"
69,jamieec,#5F9EA0,"What is going on??"
72,kerloud,#DADADA,"Nevor hello"
72,conradwba,,"What is this shit? 😂"
73,rizzo04,#FF00F3,"fucking benidorm theme"
74,ujuzicc,#00F7FF,"just gerudo valley"
78,conradwba,,"it’s gone"
79,reformedalvin,#B22222,"nevo mate ur built becki jones"
92,lyraawr,#FF69B4,"this is so scary make it stop please"
95,paulmccartneyy_,#DAA520,"GREAT start to a GREAT stream! lets get this bread"
96,rizzo04,#FF00F3,"ITS BACK"
98,jamieec,#5F9EA0,"Oh no"
99,sofiyeg,#8A2BE2,"it's back"
100,rizzo04,#FF00F3,"ITS THAT SCENE"
106,jamieec,#5F9EA0,"I'm driving this is very distracting"
121,paulmccartneyy_,#DAA520,"music too loud, the wenford thing played again i thiiiink"
124,realkdy20,#0000FF,"what happened to the pizza stream"
126,reformedalvin,#B22222,"nevo mate Fortnite???"
141,bigfatfattyfatso,,"I can’t believe it someone said you was dead"
147,best_lesbian,#FF69B4,"Hii Nevo I found my nevoo pin"
155,conradwba,,"what was that 😂"
172,kerloud,#DADADA,"Ĥ"
186,conradwba,,"nah it’s gone now your fine"
193,best_lesbian,#FF69B4,"You good unc"
209,paulmccartneyy_,#DAA520,"KILL RIZZO NOW"
214,rizzo04,#FF00F3,"chat and nevo how is everyone on a scale of 1-10"
215,lyraawr,#FF69B4,"^"
217,anastasiabvrhausen,#FF00E7,"You're late? like pregnant?"
219,lyraawr,#FF69B4,"bye rizzo"
220,ujuzicc,#00F7FF,"hi nevo loved the new intro, very unique"
223,rizzo04,#FF00F3,"rizzo hate 5 mins into the stream fairs"
223,mcmental22,#0000FF,"Nevo have you made Elford12 I bought him last stream"
226,bigfatfattyfatso,,"believe I am on the list"
248,ujuzicc,#00F7FF,"@Rizzo04 5 mins too late"
253,ujuzicc,#00F7FF,"i'm joking"
261,rizzo04,#FF00F3,"@UjuziCC just punched my wall"
262,anastasiabvrhausen,#FF00E7,"its not that special you've made like 5 tiktoks based on my messages"
268,best_lesbian,#FF69B4,"How's my wife Jill valentine doing"
275,speedyshadejay,#0000FF,"I miss my Mii's"
276,rizzo04,#FF00F3,"bye mate"
284,paulmccartneyy_,#DAA520,"rip rizzo ii"
284,zynxoh,#8A2BE2,"HI NEVO"
302,realkdy20,#0000FF,"i thought pom gets wifi was supposed to die?"
309,sofiyeg,#8A2BE2,"bye rizzo, your life on the island wasn't long nor was it appreciated it seems"
309,anastasiabvrhausen,#FF00E7,"SHUT UP"
309,speedyshadejay,#0000FF,"Yes.... 5 years"
318,anastasiabvrhausen,#FF00E7,"IT WAS PAID FOR"
319,anastasiabvrhausen,#FF00E7,"NO"
319,rizzo04,#FF00F3,"yeah"
320,paulmccartneyy_,#DAA520,"I REDEEMED ALIVE HIM"
324,anastasiabvrhausen,#FF00E7,"KACIE PAID FOR HER"
333,best_lesbian,#FF69B4,"I'm glad I didn't have history today I would've battered my teacher"
351,sofiyeg,#8A2BE2,"LMAO"
369,paulmccartneyy_,#DAA520,"average twitch streamer : send me a baby picture on discord"
372,speedyshadejay,#0000FF,"Who is that? David Bowie?"
374,best_lesbian,#FF69B4,"Addic"
385,paulmccartneyy_,#DAA520,"1 fousand but whats the diff"
388,bigfatfattyfatso,,"there you go nevo it’s on the discord"
395,ujuzicc,#00F7FF,"not quite a million pal"
398,thetasigma01,#1E90FF,"hey besties it’s me just and bad news about my dog 2nd dog may need to go the farm so I’m being less freaky today my nevo fans"
420,realkdy20,#0000FF,"nevo are you playing in the sidemen charity match?"
441,thetasigma01,#1E90FF,"yeah @realkdy20 his head will be the ball"
444,realkdy20,#0000FF,"i'm familiar with a lot of faces"
459,best_lesbian,#FF69B4,"Just nearly cut my finger off"
459,paulmccartneyy_,#DAA520,"im doing a double bill of paddington 3 and heretic at cinema TOMOZ"
462,speedyshadejay,#0000FF,"I saw a heart"
466,rizzo04,#FF00F3,"mmmm"
469,anastasiabvrhausen,#FF00E7,"fuck sake"
471,sofiyeg,#8A2BE2,"why did they call it that?"
478,realkdy20,#0000FF,"andy's found his old cum sock"
482,mcmental22,#0000FF,""Hello piglet today im going to have the pee dough" Nevo1st"
483,izzyatzizzis,#2E8B57,"Hey pookie"
488,sofiyeg,#8A2BE2,"no it's not!!!"
490,rizzo04,#FF00F3,"EWWW"
497,paulmccartneyy_,#DAA520,"horrid henry and ic3mini are so cousins"
501,fivootm,#00973E,"JUST IN TIME FOR LOVE"
510,ujuzicc,#00F7FF,"@SofiyeG caught on camera, can't deny it"
513,anastasiabvrhausen,#FF00E7,"MARRIAGE"
516,anastasiabvrhausen,#FF00E7,"??"
523,rizzo04,#FF00F3,"WHEYYYY"
523,izzyatzizzis,#2E8B57,"HOLY SHIIII"
527,mcmental22,#0000FF,"Gemma Collins is in love with new islander Elford12"
529,anastasiabvrhausen,#FF00E7,"SAVE"
531,anastasiabvrhausen,#FF00E7,"YOU NUMTPY"
533,paulmccartneyy_,#DAA520,"if you forgot can it be marriage material? :("
535,speedyshadejay,#0000FF,""And it's love you bring Nope that I can't deny""
539,sofiyeg,#8A2BE2,"@UjuziCC FAKE NEWS"
541,rizzo04,#FF00F3,"could save state"
550,zynxoh,#8A2BE2,"PLEASE"
558,ujuzicc,#00F7FF,"train station after a fun day at the cheese museum"
560,thetasigma01,#1E90FF,"your looking very ginger today"
560,rizzo04,#FF00F3,"no i mean on the emulator you can save state so its like this frame"
595,mcmental22,#0000FF,"Nevo1st you are in the Thick Of Gemma and Wallace's relationship and everybody knows"
596,rizzo04,#FF00F3,"not really mate dont fancy either end stream"
597,best_lesbian,#FF69B4,"I'm going to charge up my ds rn"
606,anastasiabvrhausen,#FF00E7,"Both are crazy out of your range of game difficulty tbh"
612,bigfatfattyfatso,,"I think red dead"
615,kerloud,#DADADA,"Piglets fit game"
627,mcmental22,#0000FF,"Nevo play Telltale The Walking Dead"
632,realkdy20,#0000FF,"you need to go on the cbeebies website and play those games, they're in your skill range"
635,best_lesbian,#FF69B4,"Piglets big wank"
652,rizzo04,#FF00F3,"the big and small game was so good"
654,anastasiabvrhausen,#FF00E7,"yES I LOVED THAT CITY BUILDER"
657,fivootm,#00973E,"Me Too was wank why would you play that out of everything"
664,paulmccartneyy_,#DAA520,"Piglets Big Moooovie"
664,kerloud,#DADADA,"Piglets big PEW"
670,mcmental22,#0000FF,"Piglets Big Pedough"
670,rizzo04,#FF00F3,"play purple palace"
671,anastasiabvrhausen,#FF00E7,"https://flashmuseum.org/build-a-city/"
679,thetasigma01,#1E90FF,"I would play piglets big wank"
682,best_lesbian,#FF69B4,"Play the games on child line"
686,realkdy20,#0000FF,"favourite me too character"
696,zynxoh,#8A2BE2,"nevo1sS"
699,mcmental22,#0000FF,"Nevo create Elford12 right after this PLZ"
701,zynxoh,#8A2BE2,"YES"
701,anastasiabvrhausen,#FF00E7,"i litch googled build a city me too and it came up on flash museum LOL"
705,sofiyeg,#8A2BE2,"nevo1sS nevo1sS nevo1sS"
713,anastasiabvrhausen,#FF00E7,"Because you fancied him"
717,anastasiabvrhausen,#FF00E7,"I liked the pink taxi woman"
730,realkdy20,#0000FF,"cold medicine because gemma's got a sore throat"
740,ujuzicc,#00F7FF,"supernanny loves a baldie"
749,paulmccartneyy_,#DAA520,"imagine the accent crossover of wallace and gemmas child"
756,best_lesbian,#FF69B4,"I'm Clostrophobic darren"
772,ujuzicc,#00F7FF,"supernanny's second husband gonna be bald nonce"
786,thetasigma01,#1E90FF,"I hope the plane crashes"
792,best_lesbian,#FF69B4,"There going to get mugged by a spider"
794,sofiyeg,#8A2BE2,"blurry cam bestie"
796,paulmccartneyy_,#DAA520,"@AnastasiaBvrhausen australia is his ideal honeymoon location x"
799,ujuzicc,#00F7FF,"ok scarborough it is nevo"
808,bigfatfattyfatso,,"nevo everyone in chat is 12"
817,anastasiabvrhausen,#FF00E7,"@paulmccartneyy_ Aw thanks I'll keep it in mind xxx"
826,efontailback,#1E90FF,"New I'm a celebrity get me out of here contestants"
832,thetasigma01,#1E90FF,"is that special someone niv"
835,rizzo04,#FF00F3,"can if you're quick enough"
846,mcmental22,#0000FF,"Nevo are you going to create Elford12 now?"
858,ujuzicc,#00F7FF,"9 in english btw"
866,jamieec,#5F9EA0,"I knew you didnt vape I am starting my list now like anastasia"
870,efontailback,#1E90FF,"I'm currently live and I'm just sitting watching you stream"
878,nightbot,#7C7CE1,"JOIN MY DISCORD IF YOU ARE NOT WEIRD https://discord.com/invite/aUSKbeJPXp"
888,jamieec,#5F9EA0,"1. lied  2. ignored my dm 3. asked chat to time me out for 48 hours"
904,realkdy20,#0000FF,"she's sent the dog to the naughty step because it bit a child"
929,sofiyeg,#8A2BE2,"closing my eyes"
934,sofiyeg,#8A2BE2,"tell me when it's over"
940,jamieec,#5F9EA0,"was that a screen shot from silent hill?"
943,mcmental22,#0000FF,"Nevo can we do song requests?"
944,rizzo04,#FF00F3,"mate fuck me i just spilt my drink thats horrifying"
949,jamieec,#5F9EA0,"genuinely looks CGI"
957,anastasiabvrhausen,#FF00E7,"@JamieEC who let you back in"
974,ujuzicc,#00F7FF,"i feel like this is what was inside the ark of the covenants in raiders of the lost ark"
979,bigfatfattyfatso,,"wow…"
982,thetasigma01,#1E90FF,"@nevo1st can we watch the Minecraft movie trailer live? it’s out now"
993,best_lesbian,#FF69B4,"I can't find my ds charger and my step dad is a lazy git"
1028,efontailback,#1E90FF,"Currently streaming, just sitting on the main menu watching ur strean"
1033,best_lesbian,#FF69B4,"It's not I asked him where the charger box his and told me to fuck off"
1033,mcmental22,#0000FF,"Nevo what does Jafaar think of Piglets Big Game"
1055,rizzo04,#FF00F3,"if i had the magic screen i would grab your nose and run away tehe"
1060,jamieec,#5F9EA0,"@efontailback i can hear the stream in the background"
1079,efontailback,#1E90FF,"Exactly"
1084,sofiyeg,#8A2BE2,"super accurate"
1094,best_lesbian,#FF69B4,"I've finally found one of the things I've lost"
1101,mcmental22,#0000FF,"Nevo can you PLZ give me a summary on King Ian Moore's update?"
1115,realkdy20,#0000FF,"can i get a glimpse of my glorious Leking James"
1115,thetasigma01,#1E90FF,"just started the trailer and did it really says “as a child I send yawned for the mind"
1116,jamieec,#5F9EA0,"i do not wanna see inside that man's head"
1132,thetasigma01,#1E90FF,"he was just a lazy cunt"
1134,bigfatfattyfatso,,"best lesbian you’re becoming WORST lesbian amirite"
1139,realkdy20,#0000FF,"have you seen what nick ninetystone's been up to?"
1144,efontailback,#1E90FF,"Declined 2 of my gfs calls because it pauses ur stream"
1146,jamieec,#5F9EA0,"are u gonna kill andy moore?"
1155,rizzo04,#FF00F3,"deffo was in a holding cell"
1162,best_lesbian,#FF69B4,"Say's you"
1167,mcmental22,#0000FF,"You're very close Nevo"
1180,efontailback,#1E90FF,"Make that 3 declined calls now"
1185,jamieec,#5F9EA0,"oh u should make his bird"
1193,jamieec,#5F9EA0,"andy moore's bird"
1197,realkdy20,#0000FF,"can you put a 100k channel point suggestion on called "force nevo to play a game""
1204,morcou_,#DAA520,"MorCou_ subscribed at Tier 1. They've subscribed for 3 months, currently on a 2 month streak! 3 months"
1211,rizzo04,#FF00F3,"me L)"
1214,mcmental22,#0000FF,"Create Elford12 first PLZ"
1215,morcou_,#DAA520,"nevo someone took my 2nd spot on wallace and gromit the other day"
1218,morcou_,#DAA520,"i need to get it back"
1228,jamieec,#5F9EA0,"@MorCou_ which one?"
1230,realkdy20,#0000FF,"you're used to holding ciggies that's why"
1231,morcou_,#DAA520,"ep 21"
1233,paulmccartneyy_,#DAA520,"Im so autistic i heard you say bird and i was like yea like chanel an african grey"
1233,morcou_,#DAA520,"1*"
1235,brodzster11,,"heya nevo"
1237,best_lesbian,#FF69B4,"Nevo can you keep me company whilst I look for my credit card"
1241,jamieec,#5F9EA0,"not used to holding a vape that's for sure"
1246,morcou_,#DAA520,"3 year old record ill need to run it back"
1248,nintendogsforswitch,#5F9EA0,"JamieEC mii"
1253,lyraawr,#FF69B4,"^"
1255,paulmccartneyy_,#DAA520,"@nintendogsforswitch HOLY COW"
1260,ujuzicc,#00F7FF,"not even top 2 anymore? get rid of his vip"
1264,rizzo04,#FF00F3,"hi nevo i got second for wallace and gromits grand adventures, took it from some bald idiot"
1267,brodzster11,,"did u finish piglet game"
1268,paulmccartneyy_,#DAA520,"the nevlings have gone feral I love it"
1278,jamieec,#5F9EA0,"nintendogs"
1284,rizzo04,#FF00F3,"yeah mate"
1293,mcmental22,#0000FF,"Nevo can you please create Elford12 first PLZ"
1298,ujuzicc,#00F7FF,":o"
1298,sofiyeg,#8A2BE2,"the chat has broken out into civil war"
1301,rizzo04,#FF00F3,"rest in piss"
1301,lyraawr,#FF69B4,"AVETENDOGS"
1303,anastasiabvrhausen,#FF00E7,"SOMEONE ASAVE AVE"
1306,anastasiabvrhausen,#FF00E7,"YES LUCIE"
1313,jamieec,#5F9EA0,"i have always thought u shouldnt be able to kill chat memebers"
1319,bigmanclown,#0000FF,"@nevo1st who is your favourite character?"
1320,jamieec,#5F9EA0,"but someone broke the seal with rizzo"
1329,ic3mini,#000000,"@JamieEC waffler"
1331,ic3mini,#000000,"you die you die"
1343,brodzster11,,"nevo did u finish piglets big game"
1348,sofiyeg,#8A2BE2,"making that rule after offing rizzo is hilarious"
1352,ujuzicc,#00F7FF,"redeem the points then"
1354,ic3mini,#000000,"let all that live and breathe be axed by justice#"
1357,realkdy20,#0000FF,"if you allow chat members on the island then they should be allowed to be killed"
1358,rizzo04,#FF00F3,"yeah make it a sodding rule after my execution"
1359,best_lesbian,#FF69B4,"I still can't find my credit card"
1361,brodzster11,,"dam"
1367,jamieec,#5F9EA0,"it also means u need to restore rizzo"
1375,best_lesbian,#FF69B4,"I think I've lost it when I went liver pool"
1389,rizzo04,#FF00F3,"everyones gonna vote yes now you've said you'd bring me bback"
1392,mcmental22,#0000FF,"Nevo if you decide if we should kill chatters MII will the people get there channel points back?"
1402,paulmccartneyy_,#DAA520,"DONT BE BORING just kill chatters its 12k channel points anyway"
1413,jamieec,#5F9EA0,"if this goes yes can you refund my andy's bird mii?"
1425,lyraawr,#FF69B4,"if you make it a rule to not kill chatters the island will end up solely being chatters"
1448,ujuzicc,#00F7FF,"total drama island"
1451,mcmental22,#0000FF,"Create Elford12 right after Bigfattyfatso's MII?"
1465,best_lesbian,#FF69B4,"If any of you find a yellow card in liver pool can I have it back"
1467,realkdy20,#0000FF,"guess chatters can die now then"
1472,mcmental22,#0000FF,"Skibidi Toilet United"
1474,rizzo04,#FF00F3,"can you turn game capture off for a bit i feel sick"
1484,bigfatfattyfatso,,"my eyes are BLUE"
1487,thetasigma01,#1E90FF,"can you do the red among us from the hit game"
1490,best_lesbian,#FF69B4,"Ewww tf is that"
1513,sofiyeg,#8A2BE2,"i accidentally looked at stream and felt myself getting sick straight away"
1531,rizzo04,#FF00F3,"nothing can recreate that atrocity"
1540,jamieec,#5F9EA0,"tracey webber mouth"
1563,fivootm,#00973E,"this could be the best mii recreation yet"
1565,bigfatfattyfatso,,"it’s beautiful"
1592,paulmccartneyy_,#DAA520,""i dont wanna be mean to. a baby" "chat im gonna make the ugliest baby of all time""
1600,jamieec,#5F9EA0,"bigger ears"
1602,brodzster11,,"looks brill"
1607,rizzo04,#FF00F3,"looks like a villian from flushed away"
1609,best_lesbian,#FF69B4,"Is that my old history teacher"
1619,sofiyeg,#8A2BE2,"i already want to spend 12k gorgonzolas but i also don't want to be mean"
1621,bigfatfattyfatso,,"yeah huge ears"
1624,thetasigma01,#1E90FF,"can you pls kill it"
1627,kerloud,#DADADA,"Ugly shite"
1643,best_lesbian,#FF69B4,"Is it ai?"
1650,rizzo04,#FF00F3,"he looks like fucking john pork but human"
1651,ujuzicc,#00F7FF,"is it possible for a baby to be a member of the edl, genuinely concerned"
1654,brodzster11,,"looks like he likes a good roast dinner"
1676,sofiyeg,#8A2BE2,"@brodzster11 multiple roast dinners more like"
1698,rizzo04,#FF00F3,"baby looks like its gonna brick my windows for being "woke""
1701,brodzster11,,"😂"
1709,bigfatfattyfatso,,"08/11"
1712,bigfatfattyfatso,,"yeah"
1721,rizzo04,#FF00F3,"one off"
1728,best_lesbian,#FF69B4,"Your DMS are on fire"
1731,realkdy20,#0000FF,"is this what young ronnie pickering looked like?"
1739,jamieec,#5F9EA0,"did u fix the date in the emulator bestie?"
1742,jamieec,#5F9EA0,"its 2024 now"
1747,rizzo04,#FF00F3,"its ratemytakeaway but as an infant"
1756,jamieec,#5F9EA0,"you put  2024"
1759,jamieec,#5F9EA0,"2023 even"
1772,bigfatfattyfatso,,"low pitch I think"
